Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: UPC,Prime Eligible (Buy Box),Parent ASIN,Brand,Product Codes: EAN,PID,Black_list
"Brooks Women's Crossback 2.0 Sports Bra for Running, Workouts & Sports - Run Raisin/Copper - 40 C/D",67144,70151,$42.00 ,1,$42.00 ,$79.38 ,$43.72 ,AKO29ZEZHEGNU,1,B0B1YG54DP,1.95394E+11,no,B0CS9XG36X,Brooks,1.95394E+11,15006321496421593244,V
Brooks Dare Racerback 2.0 Women’s Run Bra - Violet Dash - 36E,68605,102359,$39.99 ,1,$39.99 ,$164.30 ,$43.87 ,AKO29ZEZHEGNU,1,B09HST5SR4,1.95394E+11,no,B0CLBNY9QK,Brooks,1.95394E+11,14978814300097741610,V
Brooks Women's Ghost 15 Neutral Running Shoe - Oyster/Alloy/White - 13 Wide,49,71,,,$230.00 ,$250.65 ,$164.49 ,"A2MZQYRHH6G2FX, A1PF2RJVZ25QD4",2,B09RRRYD9D,1.95394E+11,no,B0CKKBPDKF,Brooks,1.95394E+11,14938812960612426786,V
Brooks Men's Glycerin 20 Neutral Running Shoe - Blue/Crown Blue/Sulphur - 11.5 Medium,1839,2092,$109.95 ,6,$109.95 ,$159.95 ,$104.95 ,AZ3EGFUU23A8C,2,B0BHZWG6HG,1.95394E+11,no,B0B4195SVR,Brooks,1.95394E+11,14925761375638009632,V
Brooks Catamount Men's Trail Running Shoe - Grey/Nightlife/Black - 9.5,152767,149227,,,$196.86 ,$220.18 ,$176.62 ,A3KPHGJZVOLD1G,6,B08QV4LYKS,1.90341E+11,no,B08QBR7BYL,Brooks,1.90341E+11,14917311474471518560,V
"Brooks Women's 3 Pocket Sports Bra for Running, Workouts & Sports - Speckle Print Empower Her 23-36 C/D",,,$74.12 ,,$74.12 ,$74.12 ,,-,0,B0BBKKRMX5,1.95394E+11,yes,B08R7ZZJ9T,Brooks,1.95394E+11,14913667626213925954,V
Brooks Men's Ghost 15 Neutral Running Shoe - White/Black/Flame - 11.5 Medium,110,191,$119.95 ,1,$119.95 ,$148.12 ,$116.57 ,AZ3EGFUU23A8C,4,B0BHXSD1C6,1.95394E+11,no,B09RRZXQHS,Brooks,1.95394E+11,149105288696580729,V
Brooks Hyperion Elite II Grey/Yellow Men's 12 Medium,941524,902489,$267.35 ,1,$267.35 ,$418.58 ,$267.35 ,A1PF2RJVZ25QD4,1,B08D3HCDL3,1.90341E+11,no,B08CC9DDSW,Brooks,1.90341E+11,14902823349896417809,V
Brooks Men's Glycerin GTS 20 Supportive Running Shoe - Black/Black/Ebony - 7.5 Medium,5038,5249,,,$220.00 ,$284.07 ,$220.00 ,A1PF2RJVZ25QD4,1,B096YPSBTR,1.95394E+11,no,B0B3ZZXRKF,Brooks,1.95394E+11,1489914900860849402,V
Brooks Men's Dyad 11 Running Shoe - Grey/Black/White - 13 Wide,12142,13520,$109.95 ,6,$109.95 ,$129.95 ,$102.21 ,A1BNXE6U3W2NOH,1,B0BJ4F1HCC,1.95394E+11,no,B081T965SK,Brooks,1.95394E+11,14877868028508620280,V
Brooks Women’s Trace 2 Neutral Running Shoe - Peacoat/Blue/Pink - 5.5 Medium,1152,851,,,$114.87 ,$132.21 ,$104.17 ,-,1,B09RRHSN8B,1.95394E+11,yes,B09MGDQVQT,Brooks,1.95394E+11,14863062224509800214,V
"Brooks Women's Convertible Sports Bra for High Impact Running, Workouts & Sports with Maximum Support - Lagoon Speckle Print - 38 C",67074,61323,$47.95 ,1,$41.95 ,$59.99 ,$47.95 ,ACNNIJ7GNQDF9,1,B0BB123Z51,1.95394E+11,no,B08R7YZSF6,Brooks,1.95394E+11,1485878252189397757,V
Brooks Levitate GTS 5 Men's Supportive Running Shoe - White/Titan/Flame - 12.5,340159,316097,$189.98 ,1,$189.98 ,$189.98 ,$189.98 ,A1PF2RJVZ25QD4,1,B09JMZ5Q7D,1.95394E+11,no,B0B41GFJM9,Brooks,1.95394E+11,14840731513671715587,V
Brooks Women's Adrenaline GTS 21 Supportive Running Shoe - Black/Black/Ebony - 6 Medium,88808,1012257,$140.00 ,1,$125.02 ,$245.75 ,$140.00 ,A2I4KIISCXKZBK,2,B086TQPJWP,1.90341E+11,no,B08Q5LFX6Z,Brooks,1.90341E+11,14839389808788628017,V
Brooks Men's Ghost 15 Neutral Running Shoe - White/Black/Flame - 12 Medium,110,192,,,$155.75 ,$236.63 ,$154.02 ,A3B5VE59OGHYB3,1,B0BHXRRM31,1.95394E+11,yes,B09RRZXQHS,Brooks,1.95394E+11,14818275111431526529,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Alloy/Blue/Green - 5.5 Medium,83,70,,,$130.35 ,$163.09 ,$130.26 ,A1QH0GIGON2008,1,B08QV5Q8KQ,1.90341E+11,yes,B0C62SXDLR,Brooks,1.90341E+11,14791470007819050487,V
"Brooks Women's Crossback 2.0 Sports Bra for Running, Workouts & Sports - Nightlife/Asphalt - 30 DD/E",63856,70655,,,$84.53 ,$130.23 ,$90.36 ,-,5,B0B6L5SWHM,1.95394E+11,no,B0CS9XG36X,Brooks,1.95394E+11,14791039407647833707,V
Brooks Women's Ghost 15 Neutral Running Shoe - White/Ebony/Oyster - 6.5 Medium,49,71,,1,$170.13 ,$236.63 ,$164.10 ,AQVPOHTXJ72T6,3,B0BHXXCG2Y,1.95394E+11,no,B0CKKBPDKF,Brooks,1.95394E+11,14739967181086228242,V
Brooks Men's Ghost 14 Neutral Running Shoe - Black/Blackened Pearl/Blue - 14 Medium,10836,7167,,,$177.97 ,$243.36 ,$177.97 ,ABP7VDOH06O4W,1,B08QV9FL5N,1.90341E+11,no,B0C699QDPJ,Brooks,1.90341E+11,14705367078105297839,V
Brooks Dash 1/2 Zip Heather Magenta XL (Women's 16-18),,,$89.97 ,2,$89.97 ,$110.01 ,$89.97 ,A37SV2HWXLWXSO,1,B098L791ZC,1.90341E+11,no,,Brooks,1.90341E+11,1470192831408239488,V
Brooks Women's Dare Racerback Bra Black,158133,136045,$33.00 ,1,$33.00 ,$74.95 ,$33.68 ,AKO29ZEZHEGNU,3,B07RZD3V3X,1.9034E+11,no,B07VQM8D2K,Brooks,1.9034E+11,14687400765071854892,V
Brooks Men's Ghost 14 Neutral Running Shoe - Grey/Titan/Maize - 7 Medium,10805,7209,,,$170.00 ,$199.99 ,$177.65 ,A2MZQYRHH6G2FX,1,B095QQRS6V,1.95394E+11,no,B0C699QDPJ,Brooks,1.95394E+11,14686678072350271284,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Blue/Purple/Nightlife - 10 Medium,83,71,$84.95 ,,$84.95 ,$235.10 ,$102.68 ,-,1,B09MJSLP6Y,1.95394E+11,yes,B0C62SXDLR,Brooks,1.95394E+11,14638361055632148636,V
"Brooks Women's Convertible Sports Bra for High Impact Running, Workouts & Sports with Maximum Support - Heliotrope/Magenta - 32 DD",66218,59516,$45.98 ,1,$45.98 ,$99.99 ,$45.98 ,A2APVTDTPQC44B,1,B08R7ZQJPH,1.9034E+11,no,B08R7YZSF6,Brooks,1.9034E+11,14632737001878361944,V
Brooks Women's Ghost 14 Neutral Running Shoe - Peacoat/Yucca/Navy - 7.5 Medium,11981,8022,,,$189.95 ,$236.62 ,$189.12 ,A3CI8WWVFXEW74,1,B08QV1VPDR,1.90341E+11,no,B0BCQT2247,Brooks,1.90341E+11,14609898149003087382,V
Brooks Mens Ghost 15 Running Shoe - Peacoat/Blue/Orange Pop - 10.0 - 2E,6686,90519,$177.91 ,5,$163.46 ,$249.59 ,$185.42 ,A325BWLW9IYYOY,2,B09RRKSBRC,1.95394E+11,no,B0CX312SL3,Brooks,1.95394E+11,14606645316168671208,V
Brooks Women’s Revel 6 Neutral Running Shoe - White/Khaki - 11 Medium,6162,6590,,,$111.51 ,$127.63 ,$130.88 ,-,5,B0BYTJRN42,1.95394E+11,yes,B09RS824DF,Brooks,1.95394E+11,14589304751875214470,V
"Brooks Women's Dash 1/2 Zip, Black, X-Large",1728420,1837010,$108.66 ,2,$98.11 ,$152.04 ,$115.63 ,A3KPHGJZVOLD1G,6,B08F5395GZ,1.90341E+11,no,B08FBCQPNQ,Brooks,1.90341E+11,14560781478091905037,V
Brooks Men's Ghost 15 Neutral Running Shoe - White/Ebony/Oyster - 7 Medium,109,192,,,$207.21 ,$207.81 ,$187.00 ,A1MLP04OASBI2Z,1,B0BHXTTR2D,1.95394E+11,yes,B09RRZXQHS,Brooks,1.95394E+11,14556458869682789637,V
Brooks Women's Ghost 15 Neutral Running Shoe - Oyster/Alloy/White - 7 Medium,49,70,$152.92 ,3,$137.97 ,$147.91 ,$147.44 ,A2HGWKGRZLYH2G,2,B09RS6FV5L,1.95394E+11,no,B0CKKBPDKF,Brooks,1.95394E+11,14487426222711508465,V
Brooks Men's Dyad 11 Running Shoe - Grey/Black/White - 9.5 X-Wide,12143,13451,,,$142.96 ,$143.35 ,$117.75 ,A1QH0GIGON2008,3,B0BJ4TWVZR,1.95394E+11,no,B081T965SK,Brooks,1.95394E+11,14475043103554836586,V
"Brooks Women's Crossback 2.0 Sports Bra for Running, Workouts & Sports - Ice Blue/Vivid Teal - 40 A/B",66239,80675,$55.00 ,1,$55.00 ,$124.54 ,$56.50 ,AKO29ZEZHEGNU,1,B0B1YD58HK,1.95394E+11,no,B0CS9XG36X,Brooks,1.95394E+11,1447075844387711895,V
Brooks Women's Aurora Neutral Running Shoe - White/Alloy/Black - 7 Medium,199091,194609,$109.95 ,1,$109.95 ,$199.95 ,$148.85 ,AZ3EGFUU23A8C,2,B0BJ4F61PT,1.95394E+11,no,B09K22T5KY,Brooks,1.95394E+11,1446938104234618336,V
"Brooks Women's Interlace Sports Bra for High Impact Running, Workouts & Sports with Maximum Support - Copper/Run Raisin - 36 C/D",185309,203718,$39.00 ,1,$39.00 ,$79.88 ,$64.14 ,AKO29ZEZHEGNU,2,B0B1YD5GH6,1.95394E+11,no,B08R813XKT,Brooks,1.95394E+11,14402347728679568762,V
Women's Brooks Canopy Jacket,,809989,$178.86 ,1,$170.91 ,$228.71 ,$167.16 ,AF4GO035LHAA2,2,B0B5P8HK9K,1.95394E+11,no,,Brooks,1.95394E+11,14400081131181202229,V
Brooks Women's Dare Racerback Bra,139430,132518,$74.99 ,4,$74.99 ,$75.00 ,$74.99 ,A3OOR97NQ72YX,1,B07S1GPY6V,1.9034E+11,no,B07VQM8D2K,Brooks,1.9034E+11,14396661113668491444,V
Brooks Men's Beast '20 Supportive Running Shoe - Peacoat/Midnight/Red - 15 Wide,6648,6304,,,,$207.81 ,$119.72 ,-,,B0BJBFQGKL,1.95394E+11,no,B0816STSBB,Brooks,1.95394E+11,14365800628811373350,V
Brooks Men's Catamount 2 Trail Running Shoe - Rooibos/Biscuit/Peacoat - 15 Medium,122287,108353,,,$175.02 ,$192.50 ,$185.00 ,A20DWJ220BE4A3,1,B0BJ4NZL81,1.95394E+11,no,B0BJ4P7557,Brooks,1.95394E+11,14355157144993528793,V
Brooks Women’s Launch GTS 10 Supportive Running Shoe - Blue/Black/Fiery Coral - 8 Medium,29568,25657,,,$145.99 ,$177.79 ,$151.17 ,A114I0OUP3FTFB,1,B0CH1RF8JZ,1.95394E+11,yes,B0BJ7WPGXX,Brooks,1.95394E+11,14342888334199450836,V
Brooks Men's Glycerin 20 Neutral Running Shoe - Blue/Crown Blue/Sulphur - 8.5 Medium,1843,2090,$99.95 ,10,$99.95 ,$224.99 ,$100.24 ,AZ3EGFUU23A8C,1,B0BHZXMSKW,1.95394E+11,no,B0B4195SVR,Brooks,1.95394E+11,14334496032612526774,V
Brooks All Altitude Jacket Black LG (US Women's 12-14),9594890,9099093,$107.49 ,1,$100.00 ,$197.53 ,$101.86 ,A1ZJW9GWSYIH9Q,4,B09MBTG9HG,1.95394E+11,no,,Brooks,1.95394E+11,14297195528581147991,V
Brooks Women’s Launch 9 Neutral Running Shoe - Black/Ebony/Purple - 11.5,10533,6700,,,,$199.10 ,$85.84 ,-,,B09MGBQ39Q,1.95394E+11,no,B09MGCQM9B,Brooks,1.95394E+11,14281289660803286585,V
Brooks Men's Glycerin 20 Neutral Running Shoe - Black/Black/Ebony - 10 Medium,1843,2093,,,$220.00 ,$237.00 ,$185.32 ,A1PF2RJVZ25QD4,1,B0971MNH25,1.95394E+11,yes,B0B4195SVR,Brooks,1.95394E+11,14236763115204805216,V
"Women's Brooks Method 5"" Short Tight",690713,790544,$39.99 ,2,$39.99 ,$77.49 ,$39.99 ,AKO29ZEZHEGNU,1,B09ZT1TFFT,1.95394E+11,no,B09L72K7CG,Brooks,1.95394E+11,14236458079509600965,V
Brooks Women's Ghost 13 Running Shoe - White/Pink/Black - 5 Medium,116736,258956,,,$160.00 ,$222.45 ,$159.99 ,-,1,B083QC36W5,1.90341E+11,yes,B07DWMD434,Brooks,1.90341E+11,14207703759597781989,V
"Brooks Women's Crossback 2.0 Sports Bra for Running, Workouts & Sports - Violet Dash - 40 C/D",67029,70886,,,$89.99 ,$89.99 ,$53.26 ,A1ZJW9GWSYIH9Q,1,B09HSWSJYF,1.95394E+11,no,B0CS9XG36X,Brooks,1.95394E+11,14207047667291241260,V
Brooks Glycerin GTS 20 Ebony/White/Nightlife 11.5 D (M),4991,5195,,,$220.00 ,$250.00 ,$220.00 ,A1PF2RJVZ25QD4,1,B09RRTMRZ3,1.95394E+11,yes,B0B3ZZXRKF,Brooks,1.95394E+11,14206416760453766108,V
Brooks Men's Adrenaline GTS 21 Running Shoe - Navy/Stellar/White - 11.5,89785,101651,$109.64 ,3,$109.64 ,$278.90 ,$113.49 ,-,1,B097DZMY44,1.90341E+11,no,B08Q5LFX6Z,Brooks,1.90341E+11,14188637015833982082,V
Brooks Men’s Levitate 6 Neutral Running Shoe - Bright White/Oyster Mushroom - 8.5 Medium,30419,30851,$134.93 ,3,$125.94 ,$149.95 ,$136.52 ,-,6,B0BJ4C14NV,1.95394E+11,no,B0BHDV4ZVJ,Brooks,1.95394E+11,14154893510817905242,V
Brooks Women's Glycerin GTS 19 Supportive Running Shoe (Transcend) - Black/Ombre/Metallic - 6 Wide,192572,164542,,,,$284.85 ,$150.00 ,-,,B08LMMR98F,1.90341E+11,no,B08Q5HYNT7,Brooks,1.90341E+11,14151989872069713839,V
Brooks Women’s Glycerin 21 Neutral Running Shoe - Coconut/Aqua/Autumn Sunset - 6.5 Wide,4103,7519,$159.95 ,7,$159.95 ,$224.68 ,$159.95 ,A3NWHXTQ4EBCZS,3,B0CGYPRCSH,1.95394E+11,no,B0CGYXLV8D,Brooks,1.95394E+11,14139867890735028324,V
Brooks Women's Ghost 15 Neutral Running Shoe - Grey/Coconut/Fuchsia - 8.5 Medium,49,71,,,$192.50 ,$192.50 ,$173.20 ,A1MLP04OASBI2Z,1,B0CBQV6C7M,1.95394E+11,no,B0CKKBPDKF,Brooks,1.95394E+11,14137426036548237696,V
Brooks Women's Ghost 14 Neutral Running Shoe - Black/Pink/Yucca - 10 Wide,12388,7788,,,,$199.99 ,$189.95 ,-,,B08QVHH6CV,1.90341E+11,yes,B0BCQT2247,Brooks,1.90341E+11,14125598679496969372,V
"Brooks Women's Racerback 2.0 Sports Bra for High Impact Running, Workouts & Sports with Maximum Support - Blue Ash/Navy - 32 D",72562,94463,$44.00 ,1,$44.00 ,$75.00 ,$44.01 ,AKO29ZEZHEGNU,1,B0B1YF5PB1,1.95394E+11,no,B0CLBNY9QK,Brooks,1.95394E+11,14118754115950256640,V
Brooks Women's Glycerin 20 Neutral Running Shoe - Peacoat/Ocean/Pastel Lilac - 10.5 Narrow,589,705,,,$207.21 ,$220.00 ,$207.21 ,A1MLP04OASBI2Z,2,B0971LFZKP,1.95394E+11,yes,B0CCYD3D49,Brooks,1.95394E+11,14118138019804805805,V
Brooks Men’s Aurora Neutral Running Shoe - White/Alloy/Black - 8 Medium,268731,183325,,,,$269.08 ,$254.96 ,-,,B0BJ524277,1.95394E+11,no,B091NYNZL5,Brooks,1.95394E+11,14099803091563047634,V
Brooks Women’s Caldera 6 Trail Running Shoe - Pearl/Blue Coral/Pink - 9.5 Medium,9788,13195,,,$131.99 ,$292.40 ,$141.98 ,A114I0OUP3FTFB,1,B09MGD82SQ,1.95394E+11,yes,B09MGD7X8G,Brooks,1.95394E+11,14094988438887249168,V
Brooks Women's Ghost 15 Neutral Running Shoe - Purple/Pink/Black - 9 Medium,49,71,,,,$199.99 ,$192.50 ,-,,B0BHXWR359,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,14094529174835378301,V
Brooks Men's Trace Neutral Running Shoe - Alloy/Grey/Ebony - 8,581711,417222,$64.95 ,1,$64.95 ,$151.11 ,$64.95 ,AZ3EGFUU23A8C,1,B08T87HKVX,1.90341E+11,no,B08Q5LMXVC,Brooks,1.90341E+11,14081294179588344834,V
Brooks Men's Ghost 14 Neutral Running Shoe - Grey/Alloy/Oyster - 11.5 Narrow,10847,7180,,,$125.62 ,$222.40 ,$118.17 ,A2E1VN4OEXE0LB,1,B08QVLL7WD,1.90341E+11,no,B0C699QDPJ,Brooks,1.90341E+11,14065283964510776385,V
Brooks Glycerin GTS 20 Ebony/White/Nightlife 7.5 D (M),5089,5261,,,$220.00 ,$276.50 ,$220.00 ,A1PF2RJVZ25QD4,1,B09RRQMBFL,1.95394E+11,yes,B0B3ZZXRKF,Brooks,1.95394E+11,14010085685447536891,V
Brooks Men's Cascadia 16 Trail Running Shoe - Zinnia/Eclipse/Nomad - 14 Medium,12454,12738,,,$163.27 ,$174.08 ,$166.28 ,AP3VA1GJZM3EQ,4,B0BJ4SF7Y8,1.95394E+11,yes,B08QTT8QL8,Brooks,1.95394E+11,14009860795607799689,V
Brooks Women’s Trace 2 Neutral Running Shoe - Blue/Pink/Nightlife - 9 Medium,1137,870,,,,$99.95 ,$66.98 ,-,,B09RS1XNMJ,1.95394E+11,no,B09MGDQVQT,Brooks,1.95394E+11,1400159206357956172,V
Brooks Men’s Trace 2 Neutral Running Shoe - Sulphur/Crown Blue/Blue - 13 Medium,1297,1492,,,$90.99 ,$132.21 ,$110.52 ,AZ3XNKNN838E9,3,B0BJ4V9MHW,1.95394E+11,yes,B09MGCP4QP,Brooks,1.95394E+11,13973765445185811174,V
Brooks Men's Glycerin 20 Neutral Running Shoe - Blue/Crown Blue/Sulphur - 11 Medium,1848,2082,,,$190.01 ,$222.99 ,$105.32 ,A1MLP04OASBI2Z,2,B0BHZWDV7M,1.95394E+11,no,B0B4195SVR,Brooks,1.95394E+11,13916295141176329229,V
Brooks Women's Glycerin 20 Neutral Running Shoe - Black/Black/Ebony - 7 Medium,578,697,,,,$207.24 ,$207.24 ,-,,B0BHL7SRN2,1.95394E+11,yes,B0CCYD3D49,Brooks,1.95394E+11,13889405623878584584,V
"Women's Brooks Method 8"" Short Tight",7057147,9802760,$64.00 ,7,$64.00 ,$122.71 ,$64.00 ,ACNNIJ7GNQDF9,3,B09MBTKVRF,1.95394E+11,no,,Brooks,1.95394E+11,13886595760528651308,V
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Blackened Pearl/White - 7.5 Medium,49,71,$151.16 ,3,$136.21 ,$145.17 ,$123.76 ,A2HGWKGRZLYH2G,4,B09RS213H5,1.95394E+11,no,B0CKKBPDKF,Brooks,1.95394E+11,13858715528598543789,V
Brooks Men's Ghost 15 Neutral Running Shoe - White/Ebony/Oyster - 7.5 Medium,108,193,,,$207.21 ,$207.21 ,$130.21 ,A1MLP04OASBI2Z,1,B0BHXT4M1Z,1.95394E+11,yes,B09RRZXQHS,Brooks,1.95394E+11,13858706437817777067,V
Brooks Women’s Launch 9 Neutral Running Shoe - Black/Ebony/Purple - 5 Wide,10430,6734,$87.27 ,1,$75.99 ,$189.00 ,$106.21 ,-,1,B09MGF7TLZ,1.95394E+11,no,B09MGCQM9B,Brooks,1.95394E+11,1382164612669818787,V
Brooks Women’s Anthem 5 Neutral Running Shoe - Pale Peach/Tangerine/Gray - 6.5 Medium,89941,59746,,,$88.31 ,$119.99 ,$85.11 ,A3MM37OCN70BL,2,B0BJGSVJ58,1.95394E+11,no,B09ZF2336L,Brooks,1.95394E+11,13799854366335529463,V
Brooks Women's Glycerin 20 Neutral Running Shoe - Lilac/Silver Bullet/Pink - 7 Medium,589,700,,,$220.00 ,$229.99 ,$173.59 ,A1PF2RJVZ25QD4,1,B0971XZHPT,1.95394E+11,yes,B0CCYD3D49,Brooks,1.95394E+11,13770486818065724630,V
Brooks Men’s Trace 2 Neutral Running Shoe - Sulphur/Crown Blue/Blue - 11.5 Medium,1328,1512,,,$100.13 ,$111.33 ,$112.79 ,A2857RBU562CVM,1,B0BJ49GL8F,1.95394E+11,yes,B09MGCP4QP,Brooks,1.95394E+11,13763832611686005493,V
Brooks Men's Glycerin 20 Neutral Running Shoe - Jadeite/Alaskan Blue/Ebony - 9 Medium,1828,2086,,,$159.95 ,$167.03 ,$150.28 ,A2QQU7OX13PAHF,1,B0BHKWJWGB,1.95394E+11,no,B0B4195SVR,Brooks,1.95394E+11,13737655068426217098,V
Brooks Men’s Revel 6 Neutral Running Shoe - Alloy/Primer Grey/Oyster - 14 Medium,6827,7048,$79.95 ,,$79.95 ,$160.19 ,$139.51 ,-,7,B0BHL26BSL,1.95394E+11,yes,B09RRKWYM1,Brooks,1.95394E+11,13706604180860173495,V
Brooks Women's Glycerin 20 Neutral Running Shoe - Snow White/Blush/Cosmic Sky - 9.5 Medium,596,56104,,,$158.10 ,$168.11 ,$157.61 ,A31AXZ2ONSA7MG,7,B0BYX3PWX2,1.95394E+11,yes,B0CCYD3D49,Brooks,1.95394E+11,13705523473669724874,V
"Brooks Men's Sherpa 7"" 2-in-1 Short, Navy, X-Large 7",1383451,1359460,$37.29 ,4,$32.00 ,$89.62 ,$37.29 ,A2H7SZ6QOH1NUE,1,B077J4LWGG,1.9034E+11,no,B01N2B566Q,Brooks,1.9034E+11,13684891908758652613,V
"Brooks Dare Zip Women’s Run Bra for High Impact Running, Workouts and Sports with Maximum Support - Magenta/Heliotrope - 38DD/E",556139,532506,$55.00 ,1,$55.00 ,$131.93 ,$55.00 ,AKO29ZEZHEGNU,1,B08R7WRRFV,1.9034E+11,no,B07VLBHVBX,Brooks,1.9034E+11,13683905730004780490,V
Brooks Men's Adrenaline GTS 22 Supportive Running Shoe - Black/Blue/Nightlife - 12.5 Medium,703,478,,,$140.00 ,$140.00 ,$146.38 ,A1ZJW9GWSYIH9Q,1,B09MJRVBQW,1.95394E+11,yes,B08QTW6QFH,Brooks,1.95394E+11,1363538028122097767,V
Brooks Women's Catamount 2 Trail Running Shoe - Peacoat/Pink/Biscuit - 6.5 Medium,133290,111750,$109.95 ,1,$109.95 ,$177.79 ,$168.94 ,A18ZE2YLJAWUC4,2,B0BJ47HC19,1.95394E+11,no,B0BJ4GSKQC,Brooks,1.95394E+11,13621146615028460782,V
Brooks Women's Ghost 14 Neutral Running Shoe - White/Heather/Ebony - 7 Medium,11828,7879,,,$241.55 ,$283.99 ,$255.68 ,A3B5VE59OGHYB3,1,B095QRDLSB,1.95394E+11,no,B0BCQT2247,Brooks,1.95394E+11,13604687183218623904,V
Brooks Men's Glycerin 20 Neutral Running Shoe - Blue/Peacoat/Yellow - 7.5 Medium,1855,2293,,,$220.00 ,$276.58 ,$220.00 ,A1PF2RJVZ25QD4,1,B09RRY3FTB,1.95394E+11,no,B0B4195SVR,Brooks,1.95394E+11,13582698755537554098,V
Brooks Women’s Ghost 16 Neutral Running Shoe - Skylight/Coconut/Sunset - 7 Medium,32055,32055,$139.95 ,,$139.95 ,$139.95 ,,-,0,B0CGZ7N6D9,1.95394E+11,yes,B0CMP51Y45,Brooks,1.95394E+11,13576639403347432218,V
Brooks Women’s Anthem 5 Neutral Running Shoe - White/Silver/Lilac - 11 Medium,88858,59577,$93.04 ,,$84.05 ,$129.00 ,$87.56 ,-,4,B0B1HXX2DP,1.95394E+11,no,B09ZF2336L,Brooks,1.95394E+11,13567392152139518350,V
Brooks Distance Tank 2.0 Light Lavender/Winding Run Happy XS (US Women's 0-2),1536761,1180851,$28.12 ,,$28.12 ,$63.90 ,,-,0,B0C5HYCFSL,1.95394E+11,yes,B0BMLXFBRD,Brooks,1.95394E+11,13552782666805969952,V
Brooks Women's Glycerin 20 Neutral Running Shoe - Peacoat/Ocean/Pastel Lilac - 11.5 Narrow,606,715,,1,$188.91 ,$230.02 ,$99.95 ,A18ZE2YLJAWUC4,1,B0971MHJSW,1.95394E+11,no,B0CCYD3D49,Brooks,1.95394E+11,13545459466085567672,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Peacoat/Blue Iris/Rhapsody - 8 Medium,84,71,,,$139.99 ,$140.00 ,$150.12 ,A114I0OUP3FTFB,3,B0BHKSH7CP,1.95394E+11,yes,B0C62SXDLR,Brooks,1.95394E+11,13511837840373394325,V
Brooks Women’s Launch 9 Neutral Running Shoe - Black/Ebony/Purple - 11 Wide,10491,6970,,,$100.05 ,$163.99 ,$115.00 ,A2HGWKGRZLYH2G,1,B09MGD33GJ,1.95394E+11,no,B09MGCQM9B,Brooks,1.95394E+11,13507702385222838647,V
Brooks Catamount Women's Trail Running Shoe - Blue/Nightlife/Biscuit - 8,200142,177694,,,$162.43 ,$229.99 ,$177.38 ,A3B5VE59OGHYB3,1,B08QV2QK3M,1.90341E+11,yes,B08Q5DWK6Y,Brooks,1.90341E+11,13503149337472035238,V
Brooks Men's Ghost 14 GTX Waterproof Neutral Running Shoe - Black/Black/Ebony - 10 Medium,229527,168793,,,$165.32 ,$310.00 ,$180.27 ,A3B5VE59OGHYB3,1,B097F2FKMV,1.90341E+11,yes,B09963K6S5,Brooks,1.90341E+11,13469560241880264195,V
"Brooks Dare Zip Women’s Run Bra for High Impact Running, Workouts and Sports with Maximum Support - Black - 34C/D",478325,508940,$62.88 ,1,$62.88 ,$70.00 ,$61.54 ,A21Z0JY4GF7Y6V,1,B07RXCHK38,1.9034E+11,no,B07VLBHVBX,Brooks,1.9034E+11,13457115265243040619,V
Brooks Women's Ghost 15 Neutral Running Shoe - Peacoat/Pearl/Salt Air - 12 Narrow,48,71,,,$220.00 ,$220.00 ,$208.40 ,A1PF2RJVZ25QD4,1,B09RRWHK3R,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,13394636180896239781,V
Brooks Men’s Trace 2 Neutral Running Shoe - Sulphur/Crown Blue/Blue - 9.5 Medium,1329,1510,,,$100.13 ,$107.21 ,$113.40 ,A1L771VVVO0RJK,2,B0BJ4P5V2R,1.95394E+11,yes,B09MGCP4QP,Brooks,1.95394E+11,13381873214935638781,V
"Brooks Women's Interlace Sports Bra for High Impact Running, Workouts & Sports with Maximum Support - Magenta/Heliotrope - 36 DD/E",199587,196642,$50.00 ,1,$50.00 ,$99.99 ,$50.00 ,A3NXSE9L736ACO,1,B08R813591,1.9034E+11,no,B08R813XKT,Brooks,1.9034E+11,13369556423438865599,V
Brooks Dare Racerback 2.0 Women’s Run Bra - Asphalt - 32FF,70130,97521,$75.00 ,2,$75.00 ,$155.31 ,$75.00 ,ACNNIJ7GNQDF9,1,B09HSXDJTK,1.95394E+11,no,B0CLBNY9QK,Brooks,1.95394E+11,1334192813090353780,V
Women's Brooks Canopy Jacket,694536,671139,$71.50 ,1,$71.50 ,$228.71 ,$71.50 ,AKO29ZEZHEGNU,1,B0B4H6L6VW,1.95394E+11,no,,Brooks,1.95394E+11,13333082800635804284,V
