Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Buy Box Seller,Black_list,PID
"New Balance 440 High White/Black US Men's 8.5, Women's 10 Medium",,,,,$79.95,$89.95,,,,B0C72HS24G,196652858745,196652858745,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 Black/Gum 1 US Men's 10, Women's 11.5 D (M)",,,$89.90,,$79.95,$79.95,,,,B0CS32M1DZ,197375675220,197375675220,B08RY1PNZY,New Balance,,3rd Party (A1ZOM40I4KPA43),Y,none
"New Balance 440 High White/Black US Men's 10, Women's 11.5 Medium",,,$89.95,,$79.95,$89.95,,,,B0C72JH8H2,196652858776,196652858776,B08RY1PNZY,New Balance,,3rd Party (A38GCZO1Y368HR),Y,none
"New Balance 440 High Olive/Black US Men's 11, Women's 12.5 Medium",,,,,$90.00,$90.00,,,,B0CH6HVS17,196652859421,196652859421,B08RY1PNZY,New Balance,,,Y,none
"New Balance 440 Black/Gum 1 US Men's 10.5, Women's 12 D (M)",,,$84.95,,$79.95,$79.95,,,,B0CS32F8JF,197375675237,197375675237,B08RY1PNZY,New Balance,,3rd Party (A38GCZO1Y368HR),Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Morel/Deep Olive/Silver Birch, 10.5 Wide",,,,,$127.63,$128.82,,,,B0BYLFSNXW,196414356717,196414356717,B0CWLRRYPG,Cole Haan,,,Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Morel/Deep Olive/Silver Birch, 10 Wide",,,,,$127.63,$128.82,,,,B0BYL8TTZM,196414356700,196414356700,B0CWLRRYPG,Cole Haan,,,Y,none
"New Balance 574 Core Lace-Up Sneaker, Nimbus Cloud/White, 4.5 US Unisex Big Kid",,,,,$100.19,$137.79,,,,B0B7838784,196652624166,196652624166,B093F9MFKW,New Balance,,,Y,none
"New Balance Women's Fresh Foam Roav V2 Sneaker, Garnet/Pink Glo, 10.5",,,,,,$87.31,,,,B08PCF76VZ,195481132798,195481132798,B096NVS1L4,New Balance,,,Y,none
"Cole Haan Women's Evelyn Bow Driver Driving Style Loafer, Sunset Gold Suede, 9 Wide",,,$93.02,,$93.02,$114.95,,,,B0CBCZNG7X,196414440263,196414440263,B0944FRRSH,Cole Haan,,3rd Party (A1LEM297LNF1FK),Y,none
"Cole Haan Women's Evelyn Bow Driver Driving Style Loafer, Charcoal Grey Split Suede/Faux Leopard Fur, 10.5",,,$100.95,,$100.95,$103.95,,,,B09253WW7Y,194736658083,194736658083,B0944FRRSH,Cole Haan,,3rd Party (A1C6SHUL08OHRJ),Y,none
"New Balance Boy's 574 Core Lace-Up Sneaker, Navy/White, 6.5 Wide Big Kid",,,,,$129.42,$129.42,,,,B095YXLZ1V,196071020631,196071020631,B093F9MFKW,New Balance,,,Y,none
"Steve Madden Women's SKYLER-J, ORANGE, 5",,,$23.58,,$11.99,$53.04,,,,B09GWBP5TC,195945725115,195945725115,B0CLCT11FG,Steve Madden,,3rd Party (A24V851RG6UNB7),Y,none
"Steve Madden Lessa Platform Sandals Women Block Heel Ankle Strap Open Toe Pumps (Black Leather, 9.5)",,,$49.95,,$49.95,$109.99,,,,B0C15QPDQR,196829560617,196829560617,B0CW1XQLJ7,Steve Madden,,3rd Party (A1G9RBEK6CB71F),Y,none
"New Balance Women's Fresh Foam Roav V2 Running Shoe, Pink/White, 10.5",,,$99.99,,$99.99,$99.99,,,,B093WRKKQP,195907554173,195907554173,B096NVS1L4,New Balance,,3rd Party (A16UIB6KRSFHV9),Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Morel/Deep Olive/Silver Birch, 8 Wide",,,,,$119.20,$128.82,,,,B0BYLBYT4B,196414356786,196414356786,B0CWLRRYPG,Cole Haan,,,Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Sand Dollar, 10.5 Wide",,,$80.00,,$80.00,$100.00,,,,B0CB9F34DG,196414457186,196414457186,B0CWLRRYPG,Cole Haan,,3rd Party (A1BNXE6U3W2NOH),Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Sand Dollar, 11 Wide",,,$80.00,,$80.00,$100.00,,,,B0CB9F49WK,196414457193,196414457193,B0CWLRRYPG,Cole Haan,,3rd Party (A1BNXE6U3W2NOH),Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Sand Dollar, 11.5 Wide",,,$80.00,,$80.00,$100.00,,,,B0CB9FXZX1,196414457209,196414457209,B0CWLRRYPG,Cole Haan,,3rd Party (A1BNXE6U3W2NOH),Y,none
"Cole Haan Women's Josie Block Heel Sandal (65MM) Heeled, British Tan, 7",,,,,$136.60,$142.64,,,,B0BXW1CTC1,196414390438,196414390438,B0CV61VYD1,Cole Haan,,,Y,none
"Cole Haan Womens Josie Block Ankle Strap Dress Sandals Mid Heel 2-3"" - Red - Size 7 B",,,$159.95,,$159.95,$159.95,,,,B0C3B2DN6Y,196414235005,196414235005,B0CV61VYD1,Cole Haan,,3rd Party (AG670YE9WDQRF),Y,none
"New Balance Men's Fresh Foam Garoe Mid V1 Trail Running Shoe, Blacktop/Shadow Grey/Sea Salt, 10 X-Wide",,,,,,$99.99,,,,B0BJ7KTBN4,196941142234,196941142234,B0C78RPMBS,New Balance,,,Y,none
"New Balance Women's 574 Sneaker, Prism Purple/Violet Crush/True Red, 7.5",,,$89.99,,$89.99,$89.99,,,,B0CCF347VW,197375546995,197375546995,B0CK7MRH1M,New Balance,,3rd Party (AH1YFAUS3NHX2),Y,none
"Cole Haan Women's Piper Mule, Classic Roccia, 6B",,,,,$93.99,$188.28,,,,B07P3NM2NB,192004363547,192004363547,B0CXHT356C,Cole Haan,,,Y,none
"Cole Haan Women's Piper Mule, Irish Coffee Suede, 11",,,,,,$115.00,,,,B0BZ93VWKG,196414387124,196414387124,B0CXHT356C,Cole Haan,,,Y,none
"New Balance 272 Burgundy/Black US Men's 5, Women's 6.5 D (M)",,,$74.99,,$74.99,$74.99,,,,B0CN364HQX,197375670232,197375670232,B0993P7K3T,New Balance,,3rd Party (AH1YFAUS3NHX2),Y,none
"New Balance 272 Vintage Teal/Gum US Men's 9, Women's 10.5 Medium",,,$74.95,,$74.95,$106.99,,,,B0CH6H9134,196652888056,196652888056,B0993P7K3T,New Balance,,3rd Party (A1764WC0Q3LLKR),Y,none
"Cole Haan womens JOSIE BLOCK HEEL SANDAL (65MM),Nudist Nude Leather,10.5 M US",,,,,$147.45,$160.00,,,,B07YPK23Y2,194736037093,194736037093,B0CV61VYD1,Cole Haan,,,Y,none
"Cole Haan Women's Josie Block Heel Sandal (65MM) Heeled, British Tan, 7.5",,,,,$136.60,$142.64,,,,B0BXW3NHQW,196414390445,196414390445,B0CV61VYD1,Cole Haan,,,Y,none
"New Balance Boys' Active Sweatpants - Basic Fleece Joggers, Cargo Pockets - Athletic Performance Jogger Pants for Boys (8-20), Size 10/12, Cobalt",,,$19.95,,$19.95,$21.99,,,,B0CWSBFPK4,195187888838,195187888838,B0CKJNSFPB,New Balance,,3rd Party (A2AFJ1SJWF3R1X),Y,none
"Cole Haan Women's Evelyn Bow Driver Driving Style Loafer, Sunset Gold Suede, 7.5 Wide",,,$93.02,,$93.02,$114.95,,,,B0CBD1WM8V,196414440232,196414440232,B0944FRRSH,Cole Haan,,3rd Party (A1LEM297LNF1FK),Y,none
"Cole Haan Women's Evelyn Bow Driver Driving Style Loafer, Sunset Gold Suede, 7 Wide",,,$93.02,,$93.02,$114.95,,,,B0CBD1FJX6,196414440225,196414440225,B0944FRRSH,Cole Haan,,3rd Party (A1LEM297LNF1FK),Y,none
"Cole Haan Women's Evelyn Bow Driver Driving Style Loafer, True RED, 6.5 Wide",,,,,$144.33,$178.29,,,,B09941HTWW,194736800307,194736800307,B0944FRRSH,Cole Haan,,,Y,none
"Cole Haan Women's Evelyn Bow Driver Driving Style Loafer, Sunset Gold Suede, 6 Wide",,,$93.02,,$93.02,$114.95,,,,B0CBCYPRWT,196414440201,196414440201,B0944FRRSH,Cole Haan,,3rd Party (A1LEM297LNF1FK),Y,none
"Cole Haan Women's Evelyn Bow Driver Driving Style Loafer, Sunset Gold Suede, 9.5 Wide",,,$93.02,,$93.02,$114.95,,,,B0CBD1HMPX,196414440270,196414440270,B0944FRRSH,Cole Haan,,3rd Party (A1LEM297LNF1FK),Y,none
New Balance 574 Mens Sneaker 9 DM US NavyDark Green,,,,,$168.03,$168.03,,,,B0CBHDBW58,196941356525,196941356525,B07KYSSC9C,New Balance,,,Y,none
"Cole Haan Women's Evelyn Bow Driver Driving Style Loafer, Sunset Gold Suede, 10 Wide",,,$93.02,,$93.02,$114.95,,,,B0CBCZMBFX,196414440171,196414440171,B0944FRRSH,Cole Haan,,3rd Party (A1LEM297LNF1FK),Y,none
"New Balance Men's FuelCell Rebel V3 Running Shoe, Cosmic Pineapple/Blacktop/Neon Dragonfly, 9.5",,,,,$129.95,$129.99,,,,B09YBQ2ZT5,196432826728,196432826728,B096NP1V5Z,New Balance,,,Y,none
"Cole Haan Men's 2.Zerogrand Stitchlite OX Water Resistant Oxford, Magnet Knit/Vapor Grey, 10 M US",,,$180.00,,$180.00,$230.00,,,,B07GXTYP6R,192004156583,192004156583,B01I47RMLK,Cole Haan,,3rd Party (A16W1AC2W5HENZ),Y,none
"Cole Haan Men's 2.Zerogrand Stitchlite OX Water Resistant Oxford, Magnet Knit/Vapor Grey, 13 M US",,,$180.00,,$180.00,$230.00,,,,B07GXSB1G7,192004156637,192004156637,B01I47RMLK,Cole Haan,,3rd Party (A16W1AC2W5HENZ),Y,none
"Cole Haan Men's Zerogrand Wing Tip Oxford, Truffle Dark Chocolate/White Sand, 11.5",,,$200.95,,$200.95,$302.80,,,,B0BPXP85YM,196414276831,196414276831,B01I47RMLK,Cole Haan,,3rd Party (A1C6SHUL08OHRJ),Y,none
"Cole Haan Men's Zerogrand Wing Tip Oxford, Turbulence/Monument/Silver Birch, 10",,,,,,$302.80,,,,B0BPXLMN6D,196414277579,196414277579,B01I47RMLK,Cole Haan,,,Y,none
"New Balance 1010 - Tiago Lemos Rust/Sea Salt US Men's 6, Women's 7.5 Medium",,,$109.99,,$109.99,$109.99,,,,B0CN36HTWK,197375669052,197375669052,B08BBCXH47,New Balance,,3rd Party (AH1YFAUS3NHX2),Y,none
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Morel/Deep Olive/Silver Birch, 13",,,,,$135.08,$162.05,,,,B0BYLQXFXP,196414356632,196414356632,B0CWLRRYPG,Cole Haan,,,Y,none
"Cole Haan Men's Grand Laser Penny Driver Driving Style Loafer, Truffle Nubuck/Irish Coffee, 7.5",,,,,,$219.11,,,,B0CBNH19QG,196414497359,196414497359,B0BPXX94PK,Cole Haan,,,Y,none
"New Balance Men's Fresh Foam Garoe Mid V1 Trail Running Shoe, Shadow Grey/Grey Matter/Blaze Orange, 10",,,,,,$100.00,,,,B0BJ7HFWRR,196941165738,196941165738,B0C78RPMBS,New Balance,,,Y,none
"Cole Haan Men's Grand+ Dress Wing Tip Oxford, Black Waterproof, 10 Wide",,,,,$164.30,$164.30,,,,B0BQ6XH7BK,196414148268,196414148268,B0BQ5LB6YJ,Cole Haan,,,Y,none
"Cole Haan Men's Grand+ Dress Wing Tip Oxford, Black Waterproof, 8",,,,,$158.15,$158.15,,,,B0BQ5V63W2,196414148220,196414148220,B0BQ5LB6YJ,Cole Haan,,,Y,none
"New Balance Women's Fresh Foam 1080 V11 Running Shoe, Black/White, 11 Wide",,,$196.64,,$196.64,$223.83,,,,B08ZJRCL5Z,195907145609,195907145609,B08BMSXBDC,New Balance,,3rd Party (A16HZ3J3WEU71V),Y,none
"Cole Haan Women's Evelyn Bow Driver Driving Style Loafer, Black Leather, 10 Wide",,,$114.95,,$114.95,$140.00,,,,B09941W37S,194736714673,194736714673,B0944FRRSH,Cole Haan,,3rd Party (A1LEM297LNF1FK),Y,none
"Cole Haan Women's Evelyn Bow Driver Driving Style Loafer, Birch Beige Nubuck (AKUYA), 6.5 Wide",,,$93.02,,$93.02,$115.00,,,,B09253N4D8,194736698539,194736698539,B0944FRRSH,Cole Haan,,3rd Party (A1LEM297LNF1FK),Y,none
"Cole Haan Women's Evelyn Bow Driver Driving Style Loafer, Sunset Gold Suede, 6.5 Wide",,,$93.02,,$93.02,$114.95,,,,B0CBD1J4YL,196414440218,196414440218,B0944FRRSH,Cole Haan,,3rd Party (A1LEM297LNF1FK),Y,none
"New Balance Mens DRFT V2 Running Shoe, Grey/Blue, 14 X-Wide",,,$54.99,,$54.99,$54.99,,,,B093R4P9HS,195907536490,195907536490,B09TT57JJ4,New Balance,,3rd Party (APMVYK5AMZ4PX),Y,none
"Cole Haan womens JOSIE BLOCK HEEL SANDAL (65MM),Nudist Nude Leather,11 M US",,,$103.20,,$103.20,$115.00,,,,B07YPJ3W9X,194736037109,194736037109,B0CV61VYD1,Cole Haan,,3rd Party (A1LEM297LNF1FK),Y,none
"Cole Haan Women's Josie Block Heel Sandal (65MM) Heeled, Silver, 9",,,,,,$115.00,,,,B0CBCQFR56,196414444544,196414444544,B0CV61VYD1,Cole Haan,,,Y,none
"New Balance 1010 - Tiago Lemos Forest Green/Black US Men's 8, Women's 9.5 Medium",,,$107.40,,$92.45,$109.99,,,,B0C18P63G1,196432821549,196432821549,B08BBCXH47,New Balance,,3rd Party (A1L771VVVO0RJK),Y,none
"New Balance Unisex 574 V2 Familiar Ground Sneaker, White/Grey, 9 US Men",,,,,$149.99,$149.99,,,,B0BJ7XH2X8,196941370217,196941370217,B00AVSN5PS,New Balance,,,Y,none
"New Balance 57/40 Gs Girls Shoes Size 4.5, Color: Vibrant Pink/Team Red-Pink",,,$79.77,,$79.77,$79.77,,,,B0C6SBGTP7,195907473955,195907473955,B093F9MFKW,New Balance,,3rd Party (A3H1750QZ9J9RI),Y,none
"Cole Haan Men's Modern Essentials Cap Oxford, British TAN, 11 Wide",,,$109.90,,$109.90,$170.00,,,,B08SPXQP4H,194736511104,194736511104,B0CPJLL1TD,Cole Haan,,3rd Party (AE1A1GREFL29I),Y,none
"Cole Haan Men's Original Grand Shortwing Oxford, Blue Wing Teal/Cloud Blue, 13",,,$169.95,,$169.95,$170.95,,,,B0CB9F5XMC,196414469875,196414469875,B0CPJLL1TD,Cole Haan,,3rd Party (A1C6SHUL08OHRJ),Y,none
"Cole Haan Men's Original Grand Shortwing Oxford, Blue Wing Teal/Cloud Blue, 7.5 Wide",,,,,,$170.00,,,,B0CB9GR9FW,196414470062,196414470062,B0CPJLL1TD,Cole Haan,,,Y,none
"Cole Haan Women's Evelyn Bow Driver Driving Style Loafer, Sunset Gold Suede, 8.5 Wide",,,$93.02,,$93.02,$114.95,,,,B0CBCZ6ZDB,196414440256,196414440256,B0944FRRSH,Cole Haan,,3rd Party (A1LEM297LNF1FK),Y,none
"Cole Haan Women's Evelyn Bow Driver Driving Style Loafer, Sunset Gold Suede, 8 Wide",,,$93.02,,$93.02,$114.95,,,,B0CBCYXJTY,196414440249,196414440249,B0944FRRSH,Cole Haan,,3rd Party (A1LEM297LNF1FK),Y,none
"New Balance 272 Black/White 2 US Men's 6, Women's 7.5 D (M)",,,$74.95,,$74.95,$74.95,,,,B0CN35PKYT,197375671482,197375671482,B0993P7K3T,New Balance,,3rd Party (A1764WC0Q3LLKR),Y,none
"New Balance 272 Burgundy/Black US Men's 14, Women's 15.5 D (M)",,,$74.99,,$74.99,$74.99,,,,B0CN34W5XV,197375670393,197375670393,B0993P7K3T,New Balance,,3rd Party (AH1YFAUS3NHX2),Y,none
"New Balance 272 Phantom/Light Blue US Men's 12, Women's 13.5 D (M)",,,$73.95,,$73.95,$74.95,,,,B0CN33HDPY,197375670782,197375670782,B0993P7K3T,New Balance,,3rd Party (A1XKK94ISE43TH),Y,none
"New Balance Unisex 574 V2 Heritage Brights Sneaker, Maroon/Grey, 12 US Men",,,,,,$140.35,,,,B0BJ7F4WM2,196941377469,196941377469,B0C74MSBF9,New Balance,,,Y,none
"New Balance Unisex 574 V2 Heritage Brights Sneaker, Maroon/Grey, 10.5 US Men",,,,,$110.00,$120.95,,,,B0BJ7HCPRQ,196941377438,196941377438,B0C74MSBF9,New Balance,,,Y,none
"Cole Haan Men's Nantucket Penny Loafer, Black Pebbled Leather/Ivory, 7.5",,,$85.42,,$85.42,$100.00,,,,B0C9SVB8LJ,196414411379,196414411379,B0CYR3GJK7,Cole Haan,,Amazon,Y,none
"Cole Haan Men's 2.Zerogrand Stitchlite OX Water Resistant Oxford, Magnet Knit/Vapor Grey, 7.5 M US",,,$180.00,,$180.00,$230.00,,,,B07GXTN85Z,192004156651,192004156651,B01I47RMLK,Cole Haan,,3rd Party (A16W1AC2W5HENZ),Y,none
"New Balance 272 Phantom/Light Blue US Men's 13, Women's 14.5 D (M)",,,,,$75.00,$75.00,,,,B0CN33JY1D,197375670799,197375670799,B0993P7K3T,New Balance,,,Y,none
"Cole Haan Men's Original Grand Shortwing Oxford, Blue Wing Teal/Cloud Blue, 15",,,,,,$170.00,,,,B0CB9DDSR5,196414469899,196414469899,B0CPJLL1TD,Cole Haan,,,Y,none
"Cole Haan Men's Grandpro Rally Cap Toe Sneaker, Scot Leather/Birch, 8",,,$160.00,,$152.05,$221.15,,,,B0BYLJMC1R,196414356182,196414356182,B0BYLRXV8V,Cole Haan,,3rd Party (A39WWGXFOLEB1L),Y,none
"Cole Haan Men's Grandpro Rally Cap Toe Sneaker, Scot Leather/Birch, 7.5",,,$159.00,,$151.05,$229.65,,,,B0BYLFSP66,196414356175,196414356175,B0BYLRXV8V,Cole Haan,,3rd Party (A39WWGXFOLEB1L),Y,none
Cole Haan Grandpro Crossover Sneaker Bell Seersucker 11.5 D (M),,,,,$169.99,$170.00,,,,B0C45W816B,196414241938,196414241938,B0B3N2P6S1,Cole Haan,,,Y,none
"Cole Haan Men's Zerogrand Wing Tip Oxford, Truffle Dark Chocolate/White Sand, 12",,,,,$200.95,$302.80,,,,B0BPXR2BZS,196414276848,196414276848,B01I47RMLK,Cole Haan,,,Y,none
"Cole Haan mens Zerogrand Wingtip Leather oxfords shoes, Magnet Leather-black-canyon Sunset, 9.5 US",,,,,,$270.00,,,,B07MJQPFPS,192004218953,192004218953,B01I47RMLK,Cole Haan,,,Y,none
Cole Haan Mens 2 Zerogrand LSR Wing Bourbon Nubuck/Cobblestone 9.5 D - Medium,,,,,,$300.00,,,,B078J8R795,190595742536,190595742536,B01I47RMLK,Cole Haan,,,Y,none
"Cole Haan Men's Zerogrand Wing Tip Oxford, Truffle Dark Chocolate/White Sand, 11",,,$200.95,,$200.95,$302.80,,,,B0BPXP247N,196414276824,196414276824,B01I47RMLK,Cole Haan,,3rd Party (A1C6SHUL08OHRJ),Y,none
"Cole Haan Men's Zerogrand Wing Oxford, Dark Chocolate/Gold Fusion, 12 M US",,,$200.95,,$200.95,$204.95,,,,B0B69T6RMR,196414093353,196414093353,B01I47RMLK,Cole Haan,,3rd Party (A1C6SHUL08OHRJ),Y,none
"Cole Haan Men's 2.Zerogrand Stitchlite OX Water Resistant Oxford, Magnet Knit/Vapor Grey, 9.5 M US",,,$180.00,,$180.00,$230.00,,,,B07GXSJXLN,192004156699,192004156699,B01I47RMLK,Cole Haan,,3rd Party (A16W1AC2W5HENZ),Y,none
"New Balance 808 - Tiago Lemos Black/Red US Men's 11, Women's 12.5 Medium",,,$84.95,,$84.95,$109.99,,,,B0B317PNYF,196307015684,196307015684,B0BF7DY3YC,New Balance,,3rd Party (A38GCZO1Y368HR),Y,none
"Cole Haan Men's Grand Laser Penny Driver Driving Style Loafer, Navy Blazer/Chocolate, 8",,,,,,$168.00,,,,B0BYLRQFFL,196414356427,196414356427,B0BPXX94PK,Cole Haan,,,Y,none
"New Balance Men's, Dynasoft Drft V2 Running Shoe Black White",,,$54.99,,$54.99,$54.99,,,,B093QHG4MG,195907537329,195907537329,B09TT57JJ4,New Balance,,3rd Party (APMVYK5AMZ4PX),Y,none
"Cole Haan Men's Grand+ Dress Wing Tip Oxford, Black Waterproof, 11 Wide",,,,,$164.30,$171.84,,,,B0BQ5SRK8M,196414148282,196414148282,B0BQ5LB6YJ,Cole Haan,,,Y,none
"Cole Haan Men's Grand Laser Penny Driver Driving Style Loafer, Navy Blazer/Chocolate, 9",,,,,,$168.00,,,,B0BYLTK94Q,196414356441,196414356441,B0BPXX94PK,Cole Haan,,,Y,none
"Cole Haan Men's Grand Laser Penny Driver Driving Style Loafer, Navy Blazer/Chocolate, 13",,,,,,$168.00,,,,B0BYLJMBY1,196414356397,196414356397,B0BPXX94PK,Cole Haan,,,Y,none
"New Balance 1010 - Tiago Lemos Rust/Sea Salt US Men's 6.5, Women's 8 Medium",,,$109.99,,$109.99,$109.99,,,,B0CN356GYT,197375669069,197375669069,B08BBCXH47,New Balance,,3rd Party (AH1YFAUS3NHX2),Y,none
"New Balance 1010 - Tiago Lemos Tan/Green US Men's 13, Women's 14.5 Medium",,,,,$141.95,$141.95,,,,B0C18Q2M3L,196432821846,196432821846,B08BBCXH47,New Balance,,,Y,none
"New Balance Boys Active Shorts 2 Pack Performance Mesh Basketball Shorts Workout Gym Shorts for Boys (4-20), Size 14-16, Blue Laguna Grey",,,$29.99,,$29.99,$29.99,,,,B0CJ122F32,195187854536,195187854536,B0CQRJCT1H,New Balance,,3rd Party (A2AFJ1SJWF3R1X),Y,none
"Cole Haan Men's Grand+ Dress Wing Tip Oxford, Black Waterproof, 7.5",,,,,$158.15,$158.15,,,,B0BQ5XV5W7,196414148213,196414148213,B0BQ5LB6YJ,Cole Haan,,,Y,none
"Cole Haan Men's Zerogrand Wing Tip Oxford, Turbulence/Monument/Silver Birch, 13",,,$174.99,,$174.99,$302.80,,,,B0BPXNDZKN,196414277623,196414277623,B01I47RMLK,Cole Haan,,3rd Party (ADRHGNAK5VWYB),Y,none
"Cole Haan Women's Nantucket Penny Loafer, Natural/Chevron Gold Canvas/Gold Metallic Leather, 6",,,,,$129.02,$140.00,,,,B0CBD19NNC,196414470970,196414470970,B0C9SWQK9P,Cole Haan,,,Y,none
"New Balance U574v2 Off-White/Blue US Men's 8.5, Women's 10 Medium",,,$103.14,,$103.14,$146.73,,,,B0BZ3L56CL,196432639762,196432639762,B01N969VZC,New Balance,,3rd Party (A15PWY2U1SZIMA),Y,none
"New Balance Men's 574 V2 Sneaker, Black/Black, 12",,,,,$114.02,$168.03,,,,B075K9ZJBQ,"0798248907853, 0195907808603","798248907853, 195907808603",B01N969VZC,New Balance,,,Y,none
"New Balance Men's 574 V1 Core Plus Lace-Up Sneaker, Green/Green, 10 M US",,,,,,$113.73,,,,B00AVS2IZ6,887687029834,887687029834,B01N969VZC,New Balance,,,Y,none
"New Balance U574v2 Off-White/Blue US Men's 8, Women's 9.5 Medium",,,$102.99,,$102.99,$147.27,,,,B0BZ391ZGM,196432639755,196432639755,B01N969VZC,New Balance,,3rd Party (A15PWY2U1SZIMA),Y,none
"New Balance Men's 574 V1 Core Plus Lace-Up Sneaker, Steel/Black, 18",,,,,,$80.00,,,,B018NFYIOM,889969769353,889969769353,B01N969VZC,New Balance,,,Y,none
"New Balance 272 Light Olive/Sea Salt US Men's 12, Women's 13.5 D (M)",,,$74.95,,$74.95,$74.95,,,,B0CN35D2P9,197375671192,197375671192,B0993P7K3T,New Balance,,3rd Party (A1764WC0Q3LLKR),Y,none
"New Balance 272 Phantom/Light Blue US Men's 8.5, Women's 10 D (M)",,,$73.95,,$69.95,$74.95,,,,B0CN34CNTH,197375670713,197375670713,B0993P7K3T,New Balance,,3rd Party (A1XKK94ISE43TH),Y,none
"New Balance 272 Rust/White US Men's 12, Women's 13.5 D (M)",,,,,$120.95,$120.95,,,,B0C72G8XX8,196652889756,196652889756,B0993P7K3T,New Balance,,,Y,none
"Cole Haan Men's 2.Zerogrand Stitchlite OX Water Resistant Oxford, Magnet Knit/Vapor Grey, 8 M US",,,$180.00,,$180.00,$230.00,,,,B07GXRD1ZV,192004156668,192004156668,B01I47RMLK,Cole Haan,,3rd Party (A16W1AC2W5HENZ),Y,none
"New Balance Women's 410 V7 Trail Running Shoe, Garnet/Black, 5.5",,,$69.98,,$59.99,$82.00,,,,B08MWVHJL2,195481274283,195481274283,B08P38S66Q,New Balance,,3rd Party (A26SETQFZYJB2Y),Y,none
"New Balance Women's Fresh Foam Velo V3 Turf-Trainer Softball Shoe, Red/White, 13",,,,,,$84.99,,,,B09K4TYFTG,196307373470,196307373470,B09K54XKQ5,New Balance,,,Y,none
"Cole Haan Men's 2.Zerogrand Stitchlite OX Water Resistant Oxford, Magnet Knit/Vapor Grey, 8.5 M US",,,$180.00,,$180.00,$230.00,,,,B07GXTQ9JK,192004156675,192004156675,B01I47RMLK,Cole Haan,,3rd Party (A16W1AC2W5HENZ),Y,none
"Cole Haan Men's 2.Zerogrand Stitchlite OX Water Resistant Oxford, Magnet Knit/Vapor Grey, 9 M US",,,$180.00,,$180.00,$230.00,,,,B07GXVWJ8D,192004156682,192004156682,B01I47RMLK,Cole Haan,,3rd Party (A16W1AC2W5HENZ),Y,none
"Cole Haan Men's 2.Zerogrand Stitchlite OX Water Resistant Oxford, Magnet Knit/Vapor Grey, 7 M US",,,$180.00,,$180.00,$230.00,,,,B07GXS7Q4T,192004156644,192004156644,B01I47RMLK,Cole Haan,,3rd Party (A16W1AC2W5HENZ),Y,none
"Cole Haan Men's Zerogrand Wing Tip Oxford, Truffle Dark Chocolate/White Sand, 10",,,$200.95,,$200.95,$302.80,,,,B0BPXWG1JK,196414276800,196414276800,B01I47RMLK,Cole Haan,,3rd Party (A1C6SHUL08OHRJ),Y,none
"Cole Haan Men's 2.Zerogrand Stitchlite OX Water Resistant Oxford, Magnet Knit/Vapor Grey, 10.5 M US",,,$180.00,,$180.00,$230.00,,,,B07GXRXHLR,192004156590,192004156590,B01I47RMLK,Cole Haan,,3rd Party (A16W1AC2W5HENZ),Y,none
"New Balance Boys Active Shorts 2 Pack Performance Mesh Basketball Shorts Workout Gym Shorts for Boys (4-20), Size 14-16, Green Navy",,,$24.99,,$24.99,$29.99,,,,B0CJ1CMWXT,195187854697,195187854697,B0CQRJCT1H,New Balance,,3rd Party (A2AFJ1SJWF3R1X),Y,none
"New Balance Boys Active Shorts 2 Pack Performance Mesh Basketball Shorts Workout Gym Shorts for Boys (4-20), Size 8, Blue Laguna Grey",,,$29.99,,$29.99,$29.99,,,,B0CJ13YM14,195187854512,195187854512,B0CQRJCT1H,New Balance,,3rd Party (A2AFJ1SJWF3R1X),Y,none
"New Balance Boys' Polo T-Shirt - 2 Pack Short Sleeve Dry Fit Shirt - Performance Collared Golf Shirt (8-20), Size 1416, NavyWhite Golf",,,$27.95,,$27.95,$27.95,,,,B0CNFPQKFR,195187861947,195187861947,B0CNFNJ9LJ,New Balance,,3rd Party (A2AFJ1SJWF3R1X),Y,none
"New Balance Boys Active Shorts 2 Pack Performance Mesh Basketball Shorts Workout Gym Shorts for Boys (4-20), Size 10-12, Slate Grey Navy",,,$29.99,,$29.99,$29.99,,,,B0CJ19YNQZ,195187854444,195187854444,B0CQRJCT1H,New Balance,,3rd Party (A2AFJ1SJWF3R1X),Y,none
"New Balance Boys Active Shorts 2 Pack Performance Mesh Basketball Shorts Workout Gym Shorts for Boys (4-20), Size 10-12, Team Red Black",,,$29.99,,$29.99,$29.99,,,,B0CJ1CW86H,195187854642,195187854642,B0CQRJCT1H,New Balance,,3rd Party (A2AFJ1SJWF3R1X),Y,none
