Title,Buy Box: Current,Amazon: Current,New: Current,New: Highest,"New, 3rd Party FBM 🚚: Current",eBay Used 🚚: Current,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC
"Birkenstock Womens Gizeh Sandal, Patent Fuchsia Tulip, Size 37 EU (6-6.5 M US Women)",120,,120,129.95,120,,1,B089HM2D4N,8.22698E+11,822698148204
"Birkenstock Women's Arizona Big Buckle Sandals, White, 37 (US Women's 6-6.5)",,,200,284.07,230,,3,B07XLPW6R1,8.22698E+11,822698143520
Birkenstock Florida Fresh Anthracite Pu Birko-Flor EU 37 (US Women's 6-6.5) Narrow,,,,189.98,,,,B07VF8RFQQ,8.22698E+11,822698143254
Birkenstock Women's Florida Fresh Birko-Flor Anthracite Pull Up 36 R,,,187.98,200.59,187.98,,2,B07VD9ZTL4,8.22698E+11,822698142950
"Women's Birkenstock, Florida Sandal",,,,189.98,,,,B07VB5N439,8.22698E+11,822698142714
"Birkenstock Women's, Florida Sandal Stone",,,,190.18,,,,B07VFBZ8FQ,8.22698E+11,822698142684
Birkenstock 1016790340 Arizona Ds Khaki Bf N 40,115,,115,189.98,115,,2,B07V9PHHKX,8.22698E+11,822698140055
Birkenstock 1016790339 Arizona Ds Khaki Bf N 39,,,188.05,218.85,188.05,,1,B07VDB43J7,8.22698E+11,822698140024
Birkenstock 1016790338 Arizona Ds Khaki Bf N 38,,,188.05,188.05,183.09,,1,B07VF9MF2C,8.22698E+11,822698139998
Birkenstock 1016790337 Arizona Ds Khaki Bf N 37,,,99.94,135,111.81,,3,B07VB5LV81,8.22698E+11,822698139967
Birkenstock 1016790336 Arizona Ds Khaki Bf N 36,82.99,87.45,82.99,141.06,82.99,,6,B07VF9MSC3,8.22698E+11,822698139936
Birkenstock New Women's Yao Slide Sandal Dove Blue Nubuck 39 N,,,,139.99,,,,B07VHY6BZ6,8.22698E+11,822698139486
Birkenstock 1016765142 Florida White Bf R 42,90,,90,135,90,,4,B07VFDWSN6,8.22698E+11,822698138762
Birkenstock 1016765141 Florida White Bf R 41,120,,120,189.98,120,,2,B07V9PJP6D,8.22698E+11,822698138731
Birkenstock 1016765140 Florida White Bf R 40,,,120,189.98,120,,3,B07VFBQVHG,8.22698E+11,822698138700
Birkenstock 1016765138 Florida White Bf R 38,,,135,189.98,135,,3,B07VDB4WLQ,8.22698E+11,822698138649
Birkenstock 1016765136 Florida White Bf R 36,95.99,,95.99,189.98,95.99,,2,B07VC9YDNT,8.22698E+11,822698135082
"Birkenstock Women's Yao Sandal, White Birko-Flor, 42 N EU",135,,135,135,135,,2,B07YDHSLXT,8.22698E+11,822698132999
"Birkenstock Women's, Yao Slide Sandal - Narrow Width",95.99,,95.99,99.95,95.99,,2,B07YDG7MHD,8.22698E+11,822698132814
Birkenstock 1016687340 Yao Black Bf N 40,135,,135,189.98,135,,2,B07YDGXFB7,8.22698E+11,822698122303
Birkenstock 1016687339 Yao Black Bf N 39,105.42,,105.42,189.98,135,,1,B07YDGTYDS,8.22698E+11,822698122273
Birkenstock 1016687337 Yao Black Bf N 37,119.95,,119.95,119.95,119.95,,2,B07YDFB9BG,8.22698E+11,822698122211
Birkenstock 1016687336 Yao Black Bf N 36,95.99,,95.99,99.95,95.99,,1,B07YDGDBFG,8.22698E+11,822698122181
Birkenstock 1016686140 Yao Black Bf R 40,,,116,195.42,116,,1,B07YDH841G,8.22698E+11,822698122037
Birkenstock 1016686136 Yao Black Bf R 36,109,,109,109,109,,2,B07YDGP8HF,8.22698E+11,822698121917
Birkenstock Yao Gold Birko-Flor 38 (US Women's 7-7.5) Narrow,,,,135,,,,B07VDLZSLK,8.22698E+11,822698121702
Birkenstock Zermatt Shearling 42 Narrow Cacao/Natural,,,109.95,200.61,,,0,B07NZ2FTK4,8.22698E+11,822698099780
Birkenstock Zermatt Shearling 41 Narrow Cacao/Natural,,,109.95,189.98,135,,1,B07P15CLDK,8.22698E+11,822698099759
Birkenstock New Women's Zermatt Shearling Clog Mocha Wool 38 N,,,109.95,200.59,,,0,B07P15Q9SD,8.22698E+11,822698099667
Birkenstock Zermatt Shearling 37 Narrow Cacao/Natural,,,109.95,189.98,187.98,,1,B07NZ2H146,8.22698E+11,822698099636
"Birkenstock Men's Zermatt Wool Felt Slippers, Mocha, Brown, 11 Medium US",99.95,,99.95,125,99.95,,2,B07PGK768C,8.22698E+11,822698099483
"Birkenstock Men's Zermatt Wool Felt Slippers, Mocha, Brown, 9 Medium US",,,127.92,135,135,,2,B07PHLHM75,8.22698E+11,822698099421
"Birkenstock Men's Zermatt Wool Felt Slippers, Mocha, Brown, 10 Medium US",,,120,135,120,,2,B07PFD9498,8.22698E+11,822698099391
"Birkenstock Unisex Honolulu EVA Sandal, Copper, 43 R EU",67.13,,57.18,79.95,67.13,,3,B088J824S4,8.22698E+11,822698074879
"Birkenstock Honolulu Anthracite EU 41 (US Men's 8-8.5, Women's 10-10.5) Regular",79.95,,79.95,96.16,79.95,,1,B088JF4SS9,8.22698E+11,822698074459
Birkenstock Honolulu Anthracite EU 38 (US Women's 7-7.5) Regular,79.95,,79.95,99.08,79.95,,1,B088JBZR9D,8.22698E+11,822698074367
"Birkenstock Women's Mayari Sandals, Gold Birko-flor, 6",,,109,135,109,,1,B07VHVGQMY,8.22698E+11,822698068229
Birkenstock Gizeh Birko-Flor Graceful Raspberry Birko-Flor 37 (US Women's 6-6.5) Regular,120,,120,120,120,,1,B07VGYL1W6,8.22698E+11,822698067680
Birkenstock 1016408141 Mayari Grcfl Taupe Bf R 41,,,180.5,200.59,,,1,B084MNBY5H,"4043734791802, 0822698066188",822698066188
Birkenstock 1016408140 Mayari Grcfl Taupe Bf R 40,,,,189.98,,,,B084N88MXB,8.22698E+11,822698066157
Birkenstock 1016408138 Mayari Grcfl Taupe Bf R 38,109,,109,189.98,109,,1,B084MNFWSY,8.22698E+11,822698066096
Birkenstock 1016408137 Mayari Grcfl Taupe Bf R 37,97.16,,97.16,184.4,125,,2,B084MNK8F2,8.22698E+11,822698066065
Birkenstock 1016408136 Mayari Grcfl Taupe Bf R 36,109,,109,189.98,109,,1,B084MNPRXY,8.22698E+11,822698066034
Birkenstock Gizeh Soft Footbed Supernatural Flower White Birko-Flor™ 37 (US Women's 6-6.5) Regular,115,,115,139.99,,,1,B07ZZ1FT4S,8.22698E+11,822698063361
Birkenstock 1016329342 Yao Mocha Bb N 42,,,187.98,189.98,187.98,,1,B07YDFZLH6,8.22698E+11,822698056608
Birkenstock 1016329340 Yao Mocha Bb N 40,,,,189.98,,,,B07YDH8SN9,8.22698E+11,822698056547
Birkenstock 1016329337 Yao Mocha Bb N 37,95.99,,95.99,99.95,95.99,,1,B07YDGG77F,8.22698E+11,822698056455
Birkenstock 1016329336 Yao Mocha Bb N 36,109,,109,189.98,109,,1,B07YDGG449,8.22698E+11,822698056424
Birkenstock 1016328139 Yao Mocha Bb R 39,108.39,,108.39,135,108.39,,1,B07YDDC2VZ,8.22698E+11,822698056240
Birkenstock 1016328138 Yao Mocha Bb R 38,,,,125,,,,B07YDG2WDR,8.22698E+11,822698056219
Birkenstock 1016328136 Yao Mocha Bb R 36,102.99,,102.99,136.04,102.99,,2,B07YDGB7JT,8.22698E+11,822698056158
Birkenstock 1001296037 Birko Natural 37,59.95,,59.95,133.18,,,1,B0063RY41A,8.22698E+11,822698026335
"Birkenstock Birko Balance Arch Support Maximum Stability-Casual/Work, Tan 35 (US Women's 4-4.5) Medium",,,,143.02,,,,B003NB0PBM,8.22698E+11,822698016633
Birkenstock Birko Balance Insole Nude 43 W,,,127.38,143.02,,,1,B00593EAUO,8.22698E+11,822698016473
Birkenstock 1001113038 Birkosport Medium 38,,,135.73,151.36,135.73,,2,B00591TIBC,8.22698E+11,822698010457
Birkenstock Birko Sport Arch Support - Sport Blue 37 (US Women's 6-6.5) Medium,69.95,,69.95,76.95,69.95,,1,B00591TSP8,8.22698E+11,822698010440
"Birkenstock Women's Granada Soft Footbed Sandal,Black Oiled Leather,38 N EU",,,154.95,255.9,,,0,B004S995KA,8.09411E+11,809410997920
"Birkenstock Women's Granada Soft Footbed Sandal,Black Oiled Leather,37 N EU",,,154.95,255.9,,,0,B004S995IM,8.09411E+11,809410997913
"Birkenstock Women's Granada Soft Footbed Sandal,Black Oiled Leather,38 M EU",145,,145,251.37,,,,B004S0XBYA,8.09411E+11,809410997838
"Birkenstock Women's Granada Soft Footbed Sandal,Black Oiled Leather,37 M EU",149.95,,149.95,273.32,,,0,B004S14VLQ,8.09411E+11,809410997821
"Birkenstock Women's Granada Soft Footbed Sandal,Black Oiled Leather,36 M EU",,,256.98,273.32,256.98,,1,B004S0XBYK,8.09411E+11,809410997814
"Birkenstock Boston Classic Arch Clog,Black Oiled Leather,38 N EU",146.93,,146.93,179,146.93,,2,B004S992CG,8.09411E+11,809410997470
"Birkenstock Boston Classic Arch Clog,Black Oiled Leather,44 M EU",,,,254.07,,,,B004S92VHO,8.09411E+11,809410997418
"Birkenstock Boston Classic Arch Clog,Black Oiled Leather,40 M EU",148.25,,148.25,213.87,149,,3,B004S94M8U,8.09411E+11,809410997371
"Birkenstock Boston Classic Arch Clog,Black Oiled Leather,38 M EU",,,169.91,243.36,169.91,,1,B004S9987U,8.09411E+11,809410997357
"Birkenstock Unisex Arizona Sandal,Black Oiled Leather,46 N EU",,,150,221.99,226.71,,1,B004S98UJM,8.09411E+11,809410997074
"Birkenstock Unisex Arizona Sandal,Black Oiled Leather,44 N EU",125,,125,228.59,125,,2,B004S98UA6,8.09411E+11,809410997050
"Birkenstock Arizona Oiled Leather Sandals,Black Oiled Leather,42 N EU",,,125,169,125,,1,B07N1517DJ,8.09411E+11,809410997036
"Birkenstock Arizona Oiled Leather Sandals,Black Oiled Leather,38 N EU",,,125,169,125,,1,B07N13FRHT,8.09411E+11,809410996992
"Birkenstock Arizona Unisex Shoes Size 4, Color: Black",129.95,,129.95,235.52,129.95,,1,B07N15JSYY,8.09411E+11,809410996985
"Birkenstock Men's Arizona Oiled Leather Sandals, Black, 13 US",,,129.95,145,129.95,,1,B07N14LFG1,8.09411E+11,809410996954
Birkenstock Men's Arizona Sandal Black Oiled Leather Size 44 M EU,,,,135,,,,B07N15CXWK,8.09411E+11,809410996930
Birkenstock New Unisex Arizona Slide Black Oil 43 R,,,125,130,125,,4,B07N13YZBY,8.09411E+11,809410996923
"Birkenstock Arizona Leather Sandal ,Men's Black Oiled Leather",,,135,145,,,1,B07N14PXVW,8.09411E+11,809410996909
"BIRKENSTOCK Arizona - Oiled Leather (Unisex) Black Oiled Leather 38 (US Men's 5, US Women's 7) Regular",119,,119,195,119,,4,B07N14S8JK,8.09411E+11,809410996879
Birkenstock Women's Arizona Sandal Black Oiled Leather Size 36 M EU,,,,145,,,,B07N154WKG,8.09411E+11,809410996855
"Birkenstock Women's GIzeh Thong Sandal, Graceful Antique Lace, 39 N EU/8-8.5 2A(N) US",,,135,193.43,135,,1,B005GCBIMG,8.09411E+11,809410949066
"Birkenstock Women's GIzeh Thong Sandal, Graceful Antique Lace, 37 N EU/6-6.5 2A(N) US",,,181.18,183.18,181.18,,1,B005GCBILW,8.09411E+11,809410949042
"Birkenstock Women's GIzeh Thong Sandal, Graceful Antique Lace, 36 N EU/5-5.5 2A(N) US",,,110,119.95,110,,1,B005GCBIMQ,8.09411E+11,809410949035
"Birkenstock Women's Granada Soft Footbed Sandal,Tobacco Oiled Leather,42 N EU",79.98,,79.98,149.95,79.98,,2,B00478C8GU,8.09411E+11,809410896193
"Birkenstock Women's Granada Soft Footbed Sandal,Tobacco Oiled Leather,41 N EU",,,155,155,155,,1,B00478543O,8.09411E+11,809410896186
"Birkenstock Women's Granada Soft Footbed Sandal,Tobacco Oiled Leather,38 N EU",,,154.95,259.71,155,,1,B0047853W6,8.09411E+11,809410896155
"Birkenstock Women's Granada Soft Footbed Sandal,Tobacco Oiled Leather,37 N EU",155,,155,251.02,155,,1,B004788LOS,8.09411E+11,809410896148
"Birkenstock Unisex-Adult Slide Granada Habana SFB Lt, Tobacco Oiled Leather, 10-10.5 M US",,,241.09,270.01,241.09,,1,B0047853EE,8.09411E+11,809410896094
"Birkenstock Women's Granada Slide Sandal,Tobacco Oiled Leather ,38 M EU",155,,149.95,270.01,,,1,B00478AQ96,8.09411E+11,809410896063
"Birkenstock Women's Granada Slide Sandal,Tobacco Oiled Leather ,37 M EU",,,,261.67,,,,B00478AQ46,8.09411E+11,809410896056
BIRKENSTOCK Gizeh Birko-Flor Graceful Pearl White Birko-Flor 38 (US Women's 7-7.5),,,,156.36,,,,B004783BK2,8.09411E+11,809410894236
"Birkenstock Women's GIzeh Thong Sandal,Graceful Pearl White 36/5-5.5 B(M) US",103.71,,103.71,135,99.61,,2,B004784Q2O,8.09411E+11,809410894212
"Birkenstock Women's GIzeh Thong Sandal, Graceful Antique Lace, 35 M EU/4-4.5 B(M) US",,,110,162.73,110,,1,B004S95ZK4,8.09411E+11,809410894205
"Birkenstock Women's Mayari Sandal,Graceful Antique Lace,38 EU/7-7.5 M US",109,,109,125,109,,1,B004788W88,8.09411E+11,809410892522
"Birkenstock Women's Mayari Sandal, Graceful Pearl White, 35 R EU, 4-4.5 M US",,,108,177.79,,,1,B00CZ9E8MK,8.09411E+11,809410892492
"Birkenstock Women's GIzeh Thong Sandal, Tobacco Brown Leather, 38 M EU/7-7.5 B(M) US",,,131.94,139.95,131.94,,2,B004788EUE,8.09411E+11,809410889379
"Birkenstock Women's GIzeh Thong Sandal, Tobacco Brown Leather, 36 M EU/5-5.5 B(M) US",125.95,,124.95,130,125.95,,1,B004784XOU,8.09411E+11,809410889355
Birkenstock Men's Arizona Tobacco Oiled Leather 45 N,,,252.02,266.8,252.02,,1,B07N1455KJ,8.09411E+11,809410888969
"Birkenstock Arizona Birkibuc Sandal,Tobacco Oiled Leather,45 N EU/12-12.5 2A(N) US Men",,,135,135,135,,1,B0059H49OW,8.09411E+11,809410888969
"Birkenstock Arizona Leather Narrow Sandal - Women's Tobacco Oiled Leather, 42.0",129.95,,129.95,129.95,129.95,,1,B07N14W8B9,8.09411E+11,809410888938
Birkenstock Unisex Arizona Casual Shoes Tobacco Oiled Leather 40 = Women's 9-9.5 Men's 7-7.5 Narrow,,,,145,,,,B07N14WVKQ,8.09411E+11,809410888914
"Birkenstock Unisex Arizona Sandal,Waxy Leather Tobacco Brown,39 N EU",135,,135,200,135,,1,B004XJEYK6,8.09411E+11,809410888907
"Birkenstock Arizona Birko-Flor Narrow Sandal - Women's Tobacco Oiled Leather, 39.0",135,,135,149,135,,1,B07N11268N,8.09411E+11,809410888907
"Birkenstock Arizona - Oiled Leather (Unisex) Tobacco Oiled Leather 38 (US Men's 5-5.5, US Women's 7-7.5) Narrow",,,135,135,135,,1,B07N14DT3F,8.09411E+11,809410888891
"Birkenstock Unisex Arizona Sandal,Waxy Leather Tobacco Brown,36 N EU",,,,255.35,,,,B004ZFFWAY,8.09411E+11,809410888877
"Birkenstock Unisex Arizona, Tobacco Oil LTHR, 36",129.95,,129.95,154.95,129.95,,1,B07N15MXWN,8.09411E+11,809410888877
Birkenstock Unisex Arizona Waxy Leather Tobacco Brown Sandals 13 W / 11 M US,129.95,,129.95,149.95,129.95,,2,B07N14K2J1,8.09411E+11,809410888839
"Birkenstock Arizona Leather Sandal - Women's Tobacco Oiled Leather, 41.0",125,,125,135,125,,2,B07N15MR6Y,8.09411E+11,809410888808
Birkenstock Men's Arizona Tobacco Oiled Leather 39 R,,,131.94,135,131.94,,2,B07N141CMC,8.09411E+11,809410888785
Birkenstock Unisex Arizona Casual Shoes Tobacco Oiled Leather 38 = Women's 7-7.5 Men's 5-5.5 Regular,129.76,,129.76,139.95,129.76,,2,B07N14678L,8.09411E+11,809410888778
Birkenstock Unisex Arizona Waxy Leather Tobacco Brown Sandals 6 W / 4 M US,,,,136.08,,,,B07N14NG1F,8.09411E+11,809410888761
"Birkenstock Unisex Arizona Sandal,Waxy Leather Tobacco Brown,36 M EU",109.95,,109.95,143.62,135,,1,B004MURMY6,8.09411E+11,809410888754
"Birkenstock Boston Classic Arch Clog,Tobacco Brown Leather,46 M EU",149.95,,149.95,187.81,165.56,,3,B004S94JFQ,8.09411E+11,809410854902
"Birkenstock Boston Classic Arch Clog,Tobacco Brown Leather,43 M EU",,,,232.5,,,,B004S990LE,8.09411E+11,809410854872
"Birkenstock Women's Florida Soft Footbed Sandal, Habana Waxy Leather, 42 M EU/ 11-11.5 US",140,,140,259.07,140,,1,B003JBHDKW,8.09411E+11,809410847454
"Birkenstock Women's Florida Soft Footbed Sandal, Habana Waxy Leather, 40 M EU/ 9-9.5 M US",,,145,164.95,145,,1,B003JBHDKC,8.09411E+11,809410847430
"Birkenstock Women's Florida Soft Footbed Sandal, Habana Waxy Leather, 39 M EU/ 8-8.5 M US",,,152,161.51,218.29,,2,B003JBHDK2,8.09411E+11,809410847423
"Birkenstock Women's Florida Soft Footbed Sandal, Habana Waxy Leather, 38 M EU/ 7-7.5 M US",,,135,149.95,135,,1,B003JBHDJS,8.09411E+11,809410847416
"Birkenstock Women's Florida Soft Footbed Sandal, Habana Waxy Leather, 37 M EU/ 6-6.5 M US",107.95,,107.95,149.95,110,,3,B003JBHDJI,8.09411E+11,809410847409
"Birkenstock Women's Florida Soft Footbed Sandal, Habana Waxy Leather, 36 M EU/ 5-5.5 M US",120,,120,135,120,,3,B003JBHDJ8,8.09411E+11,809410847393
Birkenstock 5390135 Florida Habana Oiled Lthr 35,,,271.32,271.32,243.09,,2,B08RRWXV49,8.09411E+11,809410847386
Birkenstock 5388143 Florida SFB Mocha Bbuc 43,129.99,,129.99,220.36,218.36,,2,B01N80V8VE,8.09411E+11,809410846730
Birkenstock Women's Florida Soft Footbed Mocha Birkibuc Sandal 42 R (US Women's 11-11.5),,,119.95,213.5,135,,1,B0047834KO,8.09411E+11,809410846723
Birkenstock Women's Florida Soft Footbed Mocha Birkibuc Sandal 41 R (US Women's 10-10.5),,,142.95,199.18,145,,1,B004787YGE,8.09411E+11,809410846716
Birkenstock 5253150 Arizona Habana Leather 50,135,,135,199.95,135,,1,B00BFGM4DE,8.09411E+11,809410796394
Birkenstock 5253148 Arizona Habana Leather 48,104.99,,104.99,250.67,104.99,,3,B007POT1JU,8.09411E+11,809410796370
Birkenstock 5253147 Arizona Habana Leather 47,93.99,,93.99,350.02,93.99,,2,B007POT0UU,8.09411E+11,809410796363
"Birkenstock Women's Yara Leather Ankle-Strap Sandal,Habana,40 EU/9 M US",,,159,230.26,,,1,B002Y4H94U,"0809410776433, 4040714776439",809410776433
Birkenstock Womens 'yara' Sandals (EU 40),135,,135,139.9,,,1,B07F6PJH9L,8.09411E+11,809410776433
"Birkenstock Women's Granada Soft Footbed Sandal,Habana Oiled Leather,42 N EU",,,144.95,161.58,144.95,,2,B002LZUQ3I,8.09411E+11,809410759504
"Birkenstock Women's Granada Soft Footbed Sandal,Habana Oiled Leather,41 N EU",,,,255.48,,,,B002LZUQ2E,8.09411E+11,809410759498
"Birkenstock Women's Granada Soft Footbed Sandal,Habana Oiled Leather,40 N EU",,,,251.43,,,,B002LZUQ1A,8.09411E+11,809410759481
"Birkenstock Women's Granada Soft Footbed Sandal,Habana Oiled Leather,39 N EU",,,,259.07,,,,B002LZUPZM,8.09411E+11,809410759474
"Birkenstock Women's Granada Soft Footbed Sandal,Habana Oiled Leather,38 N EU",,,241.09,253.7,243.09,,1,B002LZUPXY,8.09411E+11,809410759467
"Birkenstock Women's Granada Soft Footbed Sandal,Habana Oiled Leather,37 N EU",150,,150,249.33,150,,1,B002LZUPWA,8.09411E+11,809410759450
Birkenstock 9265141 Granada Habana SFB Oil Lt 41,,,,258.98,,,,B002LZUPQ6,8.09411E+11,809410759405
"Birkenstock Women's Granada Soft Footbed Sandal,Habana Oiled Leather,37 M EU",155,,155,258.98,155,,1,B002LZUPKC,8.09411E+11,809410759368
"Birkenstock Women's GIzeh Thong Sandal, Onyx, 42 M EU/11-11.5 B(M) US",120,,120,189.98,120,,2,B002NKN2FK,8.09411E+11,809410756718
BIRKENSTOCK Gizeh Birko-Flor Onyx Birko-Flor 40 (US Women's 9-9.5),,,119.95,190.05,135,,1,B002NKN2EQ,8.09411E+11,809410756695
BIRKENSTOCK Gizeh Birko-Flor Onyx Birko-Flor 39 (US Women's 8-8.5),120,,120,184.46,120,,2,B002NKN2EG,8.09411E+11,809410756688
BIRKENSTOCK Gizeh Birko-Flor Onyx Birko-Flor 38 (US Women's 7-7.5),,,120,125,120,,1,B002NKN2E6,8.09411E+11,809410756671
"Birkenstock Women's GIzeh Thong Sandal, Onyx, 36 M EU/5-5.5 B(M) US",,,130,149.94,130,,1,B002NKN2DM,8.09411E+11,809410756657
"Birkenstock Women's Mayari Sandal,Black Patent,38 EU/7-7.5 N US",99.4,,99.4,119,,,0,B001EJNN3W,8.09411E+11,809410643179
"Birkenstock Women's Mayari Sandal,Black Patent,38 EU/7-7.5 M US",93.96,,93.96,155,93.96,,1,B001EJNMZQ,8.09411E+11,809410643087
"Birkenstock Women's Mayari Sandal,Black Patent,37 EU/6-6.5 M US",90.78,,90.78,155,,,0,B001EJNMZ6,8.09411E+11,809410643070
"Birkenstock Women's Mayari Sandal,Silver,42 EU/11-11.5 N US",,,,169.92,,,,B001EJNMX8,8.09411E+11,809410643032
"Birkenstock Women's Mayari Sandal,Silver,38 EU/7-7.5 N US",,,,184.4,,,,B001EJNMV0,8.09411E+11,809410642998
"Birkenstock Women's Mayari Sandal,Silver,41 EU/10-10.5 M US",,,,125,,,,B001EJNMSS,8.09411E+11,809410642936
Women's Mayari Sandal in Titanium by Birkenstock,,,,139.99,,,,B07BS1PB8S,8.09411E+11,809410642899
"Birkenstock Women's Mayari Sandal,Stone,42 EU/11-11.5 M US",94.99,,94.99,125,94.99,,2,B004788XIM,8.09411E+11,809410642769
"BIRKENSTOCK Women's Mayari Sandal,Stone,41 EU/10-10.5 M US",99.94,,99.94,183.18,109,,2,B004788XH8,8.09411E+11,809410642752
"BIRKENSTOCK Women's Mayari Sandal, Stone, 37 R EU, 6-6.5 M US",89.74,,89.72,133.72,97,,3,B00478B47E,8.09411E+11,809410642714
Birkenstock 7106339 Mayari Mocha Bbuc 39,99.94,,99.94,190.17,99.95,,2,B0038R8TCI,8.09411E+11,809410632647
"Birkenstock Women's Mayari Sandal,Mocha,43 EU/12-12.5 M US",,,125,184.4,,,0,B002LZUQHY,8.09411E+11,809410632593
"BIRKENSTOCK Women's Mayari Sandal,Mocha,36 EU/5-5.5 M US",94.01,,94.01,124.95,109,,2,B002LZUQ7O,8.09411E+11,809410632524
"Birkenstock Women's Mayari Sandal,Mocha,35 EU/4-4.5 M US",,,,197.13,,,,B002LZUQ6K,8.09411E+11,809410632517
"Birkenstock Mayari Sandals, White, EU 41 / US Womens 10-10.5 M",,,,149.95,,,,B01M2WYOW2,8.09411E+11,809410632395
Birkenstock 7179342 Mayari Black Bflr 42,109,,109,184.4,109,,2,B003BHK0IG,8.09411E+11,809410632319
Birkenstock 7179335 Mayari Black Bflr 35,109,,109,184.4,109,,3,B0068BPG8G,8.09411E+11,809410632241
"BIRKENSTOCK Women's Mayari Sandals, Black Birko-Flor, 41 R EU, 10-10.5 M US",,,,215,,,,B003929S22,8.09411E+11,809410632210
"Birkenstock Women's Mayari Sandal,Black Birko-flor,36 EU/5-5.5 M US",85.65,,85.65,193.43,99.95,,2,B00392FFQK,8.09411E+11,809410632166
Birkenstock 7179135 Mayari Black Bflr 35,104.9,,104.9,183.18,104.9,,2,B0068BPFX2,8.09411E+11,809410632159
"Birkenstock Women's Mayari Sandal,Golden Brown,42 EU/11-11.5 N US",,,143.36,152.17,143.36,,1,B001EJNMPG,"0809410632135, 4040714632131",809410632135
"Birkenstock Women's Mayari Sandal,Golden Brown,41 EU/10-10.5 N US",,,135,152.17,135,,1,B001EJNMOW,8.09411E+11,809410632128
"Birkenstock Women's Mayari Sandal,Golden Brown,39 EU/8-8.5 N US",135,,135,158.23,135,,1,B001EJNMNS,"0809410632104, 4040714632100",809410632104
BIRKENSTOCK Gizeh Oiled Leather Habana Oiled Leather 38 (US Women's 7-7.5) Regular,119.95,,119.95,183.26,,,0,B002LZUOM6,8.09411E+11,809410626356
"Birkenstock Unisex Boston Clog,Habana Oiled Leather,46 M EU",,,248.73,254.07,248.73,,2,B003JBHDFM,8.0941E+11,809410438225
"Birkenstock Unisex Boston Clog,Habana Oiled Leather,44 M EU",133.77,,133.77,270.58,210,,1,B003JBHDF2,8.0941E+11,809410438201
"Birkenstock Boston Clogs,Habana Oiled Leather,41 M EU",131.95,,131.95,189.99,135,,4,B003JBHDE8,8.0941E+11,809410438171
"Birkenstock Unisex Boston Clog,Habana Oiled Leather,38 M EU",159.8,,159.8,250.73,210,,1,B003JBHDDE,8.0941E+11,809410438140
"Birkenstock Unisex Boston Clog,Habana Oiled Leather,37 M EU",139.23,,138.8,236.69,138.8,,7,B003JBHDD4,8.0941E+11,809410438133
"Birkenstock Unisex Boston Soft Footbed Clog Slip On Mule Sandal, Habana Oiled Leather, 36, 5-5.5 Women/3-3.5 Men",145,,145,257.77,145,,4,B07N8K881M,8.0941E+11,809410438126
"Birkenstock Milano Sandal,Habana,46 M EU (US Mens 13, US Womens 15)",125,,118.63,212.73,125,,2,B002LZUSCW,8.0941E+11,809410437983
"Birkenstock Milano Men's Sandal, Habana Brown Leather, EU 45R, US 12",,,144.95,212.73,144.95,,1,B002LZUSBI,8.0941E+11,809410437976
"Birkenstock Milano Sandal,Habana,44 M EU (US Mens 11, US Womens 13)",119.57,,119.57,227.89,155,,1,B002LZUSA4,8.0941E+11,809410437969
"Birkenstock Milano Sandal,Habana,43 M EU (US Womens 12, US Men's 10)",130,,130,206.47,130,,2,B002LZUS8G,8.0941E+11,809410437952
"Birkenstock Milano Sandal,Habana,41 M EU (US Womens 10, US Mens 8)",125.8,,125.8,149,125.8,,4,B002LZUS5O,8.0941E+11,809410437938
"Birkenstock Milano Sandal,Habana,40 M EU (US Womens 9, US Mens 7)",,,225.92,227.92,225.92,,1,B002LZUS4A,8.0941E+11,809410437921
"Birkenstock Milano Sandal,Habana,39 M EU (US Womens 8, US Mens 6)",,,155,221.14,155,,1,B002LZUS2W,8.0941E+11,809410437914
"Birkenstock Milano Sandal,Habana,38 M EU (US Womens 7, US Mens 5)",131.73,,131.73,196.85,,,0,B002LZUS1S,8.0941E+11,809410437907
"Birkenstock Milano Sandal,Habana,37 M EU (US Mens 4, US Womens 6)",91.99,,91.99,142.5,91.99,,4,B002LZUS0E,8.0941E+11,809410437891
