Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),PID,Black_list
"Lacoste Men's Long Sleeve Varsity L Crewneck Sweatshirt, Navy Blue, XXL",1053280,1083677,,,$149.98,$165.00,$149.98,A19YF9ARFJN5WK,1,B08QDKZ4XS,194951241404,1.95E+11,B08QG12CT9,Lacoste,yes,3316828730730891500,V
"Tommy Hilfiger Men's Cotton Classics 4-Pack Woven Boxer, Iceberg",183300,145325,$45.00,4,$45.00,$50.06,$45.00,AY57FDYNM59SG,1,B0C445KCHL,194999317161,1.95E+11,B0CLKV22T9,Tommy Hilfiger,no,3312106298135189608,V
"Tommy Hilfiger Women's Long Sleeve Trapeze Dress, BLK/Scarlet",774853,632839,$97.98,2,$90.03,$126.31,$75.81,A39WWGXFOLEB1L,2,B0BRR13J37,195105373866,1.95E+11,B0CLF1XJ8R,Tommy Hilfiger,no,3307292184691085226,V
Tommy Hilfiger Womens Pink Stretch Zippered Pocketed Mid Rise Bermuda Shorts 6,,,$49.50,,$49.50,$49.50,,-,0,B0B8DVDPZY,192114515218,1.92E+11,,Tommy Hilfiger,yes,3304657197914697182,V
Free People Hit The Slopes Jacket Bright Forest LG (Women's 12),2635541,3025869,$148.00,2,$148.00,$256.30,$143.60,A1LEM297LNF1FK,1,B0CGPSSF18,197267210423,1.97E+11,,Free People,no,3302657764709200204,V
Free People Say The Word Ruched Long Sleeve Tee - Pull on Style Classic and Trendy Women’s Shirt Ivory Combo LG (Women's 12) One Size,,,$34.90,4,$34.90,$152.12,$44.29,-,1,B09KTT1BD1,195889766960,1.96E+11,,Free People,no,3299395159755880884,V
"POLO RALPH LAUREN Mens Stretch Straight Fit Chino Pants (Desert Rose, 32W x 30L)",,,$81.98,3,$81.98,$86.25,$81.98,A3208L1GETM6S3,1,B08T87L7VC,885649998099,8.86E+11,,POLO RALPH LAUREN,no,3288892162270469474,V
"Polo Ralph Lauren Men's Interlock Polo Shirt (Medium, Red (Sig Pony))",46447,42687,$106.44,1,$99.99,$143.99,$106.49,A48T25DC7FFOI,1,B0C28S931W,196206569493,1.96E+11,B0CMW4786S,Polo Ralph Lauren,no,3288413702594389933,V
"Ralph Lauren Polo Men's Classic Fit Cotton Chino Pants, Nantucket Red (31x30)",9968641,9711544,$79.00,2,$79.00,$89.50,$75.89,A3RKAGWV6FHG5U,1,B07GX6ZQBS,712169644840,7.12E+11,B09K6RW3S1,Polo Ralph Lauren,no,3284784115405458290,V
"Lacoste Contemporary Collection's Men's Short Sleeve Classic Pique Polo Shirt, Littoral, Medium",219544,341703,$85.00,2,$85.00,$110.00,$85.00,ATT4HF1MHG1C6,1,B0B6WY7M4R,195750282216,1.96E+11,B0CZ5DTB87,Lacoste,no,3281701400801621658,V
Polo Ralph Lauren Boy's Sayer (Little Kid) Cream Camo/Gray/Navy 12.5 Little Kid M,650403,512599,$32.50,,$32.50,$50.00,,-,0,B0C45WNLC6,196382503618,1.96E+11,B0CVK46DHY,Polo Ralph Lauren,yes,3273052994496899709,V
"Tommy Hilfiger Women's V-Neck with Tie Waist Midi Dress, Bermuda Pink/Ivory, 12",333385,292300,,,$58.66,$149.00,$80.93,A39WWGXFOLEB1L,1,B08KFHDRYG,190607265794,1.91E+11,B008AVFTFW,Tommy Hilfiger,yes,327115525987114605,V
"Lacoste Men's Chaymon Sneaker, Wht/Wht, 11",46090,39413,$109.00,7,$109.00,$115.00,$109.00,A2ZVX1OUSHY6F0,2,B08BRG54QT,193367536500,1.93E+11,B097FTM3LT,Lacoste,no,3268403860766008179,V
"POLO RALPH LAUREN Men's Crewneck Sleep T-Shirt (Grey, Large)",,,$34.48,6,$26.99,$101.31,$34.48,A13R603OOOQFMR,2,B09G6JL3CD,194164228704,1.94E+11,,POLO RALPH LAUREN,no,3266038754878217115,V
"Tommy Hilfiger Men's Reversible Belt, Rich Brown/Black, Large (38-40)",770120,267748,,,$68.56,$91.46,$61.47,A39WWGXFOLEB1L,1,B07RWL6W2D,26217662749,26217662749,B0D1RC373D,Tommy Hilfiger,no,3255300441104949618,V
"Tommy Hilfiger Men's Casual Belt With Brass-finish Buckle,Chocolate,42",337462,125118,,,$66.15,$108.01,$71.90,A39WWGXFOLEB1L,1,B00ND8IFSA,26217022482,26217022482,B0C4G1BY44,Tommy Hilfiger,no,3247363177312723948,V
"Tommy Hilfiger Womens Short Puffer Jacket, Crimson, Medium US",3099980,2804789,,,,$92.72,,-,,B09WSV4BZN,195105526996,1.95E+11,B0CW76KN9X,Tommy Hilfiger,no,324506505895959318,V
Free People Jaymes Midi Black Combo LG (Women's 12),139962,177784,$163.04,1,$163.04,$281.39,$142.99,-,1,B0C6D6VL4J,197267909006,1.97E+11,B0CLDM1DR5,Free People,no,3244883626427589123,V
Free People Cedar Clog Black 39 (US Women's 9) M,1054608,995709,,,$144.95,$311.81,$157.85,AWEJIN15Q84YY,1,B07FMXX8MN,190383891798,1.90E+11,B07P5NW2NH,Free People,yes,3243618031604941977,V
"Lacoste mens L004 Sneaker, Black/White, 9 US",709595,646976,,,$119.75,$119.75,$66.01,-,1,B097FDHNYH,193367791183,1.93E+11,B097FV2JVQ,Lacoste,no,3242363289254326155,V
Free People Crashing Waves Women's Open Knit Slouch Sweater Green Size L,1935711,1667358,$77.07,3,$77.07,$154.34,$77.32,-,1,B07TW1JTX2,190380796737,1.90E+11,,Free People,no,3235963619296382772,V
"Tommy Hilfiger Women's Chiffon Midi Dress, Silver/Bright White, 16",,,$69.98,1,$69.98,$235.87,$69.98,ACTZ4HD4YIH8O,1,B08R8PPP7S,190607456444,1.91E+11,,Tommy Hilfiger,no,3232275920951841859,V
Free People Adella Bralette Pink Petal MD,58336,71040,,,$42.00,$42.00,$47.35,A2NAYECE018437,1,B09X2ZDMCL,196347531830,1.96E+11,B0BJLJMJ3W,Free People,no,3231624100897889189,V
"Lacoste Men’s Sport Stretch Technical Golf Pants, Navy Blue, 42",,,$170.00,,$170.00,$170.00,,-,1,B0B76GMKNF,194951244177,1.95E+11,,Lacoste,no,3229183031353554808,V
Tommy Hilfiger Womens Metallic Knee Length Sheath Dress Black 4,2390792,2182156,$27.49,1,$27.49,$227.12,$27.49,A24V851RG6UNB7,1,B08NCY8VNS,192114007034,1.92E+11,B0921PLJ1Y,Tommy Hilfiger,no,3219346659481086404,V
"Tommy Hilfiger Men's Modern Essentials Colorblocked Long Sleeve Sweatshirt, Mahogany,M - US",3178956,3021496,,,$58.95,$59.00,$64.05,A2RF10B4Q3LNT,1,B07S4NWNLP,88541649742,88541649742,B09KNM38VC,Tommy Hilfiger,no,3216625470422159076,V
"Tommy Hilfiger mens Short Sleeve in Regular Fit Polo Shirt, Raspberry Sorbet, X-Small US",11520,20157,,7,,$49.50,,-,0,B09ZGJZK43,196038312243,1.96E+11,B0C9HPZWSR,Tommy Hilfiger,yes,3210976346971626108,V
"Lacoste Men's La Piquee Mid Sneaker, BLK/DK Gry, 11",1491048,1476104,$130.00,1,$130.00,$130.00,$123.33,-,1,B097FFVCH4,193367738782,1.93E+11,B0BHFY9X2R,Lacoste,no,3210779323613250253,V
"Tommy Hilfiger Women's Full Length Wide Leg Trouser, Black, 8",1790502,5006079,$91.04,1,$91.04,$176.40,$91.04,A20FLYA0IW2L9O,2,B0BYQ9QHVD,196701647252,1.97E+11,B0CLTJN964,Tommy Hilfiger,no,3210007622200129950,V
"Tommy Hilfiger Women's Midi Dress, White/Dark Navy, 6",381082,297516,,,$170.21,$234.00,$194.95,A20FLYA0IW2L9O,1,B08TQDTHJH,195105843048,1.95E+11,B008AVFTFW,Tommy Hilfiger,no,3207063683962940060,V
"Lacoste Women's Carnaby Sneaker, Silver/Off White, 5 Medium US",1061006,1048060,$89.99,1,$89.99,$89.99,$89.99,A3V17JP5RCORRR,1,B07DPNG5FJ,755722847128,7.56E+11,B0CH2QTFP1,Lacoste,no,3205075506732983405,V
"Tommy Hilfiger Women's Shift Dress, Plain Black, 12",571502,486983,$49.52,10,$38.39,$155.04,$51.59,A24V851RG6UNB7,2,B0946BRKPW,195105889848,1.95E+11,B0CDK74Y52,Tommy Hilfiger,no,3202508313264896208,V
"Tommy Hilfiger Women's Smock Waist Fit and Flare Dress, Gold/Black, 4",3066105,2813063,$94.98,1,$84.99,$249.63,$89.98,A3CAWCKGLU5320,1,B07VXX85MN,192114076429,1.92E+11,B0CLD9GNMM,Tommy Hilfiger,no,3202300617550320943,V
"TOMMY HILFIGER Women's Button Neck Midi Dress, Coffee Multi 1, 8",268749,206454,$108.41,1,$99.88,$134.00,$108.41,A259H10OOS2KA3,1,B0B8H29D8Q,195105047699,1.95E+11,B0CF614DMQ,TOMMY HILFIGER,no,3200969765417590479,V
"Polo Ralph Lauren Men's Classic Fit Short Sleeve V-Neck T-Shirt, Jet Black, X-Large",407217,443968,$61.45,1,$55.00,$90.00,$61.45,A48T25DC7FFOI,1,B07FKZSKGB,738085283284,7.38E+11,B07N1WC7WD,POLO RALPH LAUREN,no,3199083803946911983,V
"Lacoste Men's Masters Sneaker, White/Dark Red, 7.5 Medium US",2997446,3315910,$70.00,1,$70.00,$100.00,$68.15,-,2,B07L2RBYMZ,193367121959,1.93E+11,B07DPGM4MT,Lacoste,no,3197618839577739989,V
"Polo Ralph Lauren Men's Classic Fit Iconic Oxford Shirt, Blue, XXL",10563031,9673545,,,$140.00,$140.00,,-,1,B01G9LJWC0,889043105947,8.89E+11,B0C21FWXNQ,Polo Ralph Lauren,no,3188958255334200456,V
Tommy Hilfiger Chiffon Foulard Patchwork Dress New Leaf/Ivory 4,2208704,4414101,$67.05,2,$59.10,$129.00,$67.05,A39WWGXFOLEB1L,1,B0BV2W13F1,195105332382,1.95E+11,B0CFPL2GWT,Tommy Hilfiger,no,3187685502195931103,V
"Tommy Hilfiger Women's Standard High Waisted Bikini Bottom, Soft White Multi, X-Large",1601220,1579458,,,$15.77,$58.38,$17.09,AD0XUFFHN01E9,4,B08ZJMBS27,193623036874,1.94E+11,B0BWMJFYJN,Tommy Hilfiger,no,3185678482476585168,V
"Polo Ralph Lauren Mens Classic Fit Oxford Longsleeve Buttondown Shirt (Light Blue, Medium)",1421365,1236937,$122.44,2,$115.99,$144.33,$122.44,A48T25DC7FFOI,1,B07M97N27T,884733109236,8.85E+11,B0CNSZMMW2,POLO RALPH LAUREN,no,3185538299086945013,V
Free People Women’s Ava’s Leopard-Print Mini Skirt Tan Combo 8,9385328,9120394,$68.00,,$68.00,$68.00,,-,1,B0BPMYFNNC,195889458476,1.96E+11,,Free People,no,3173235572062863669,V
Free People New Frontier Western Boot Brown 39.5 (US Women's 9.5) M,724541,809159,,,,$276.54,,-,,B09B5ZZPCY,195889278180,1.96E+11,B07T31VTGR,Free People,no,3170637055889083551,V
"Tommy Hilfiger Women's Standard Bikini Bottoms – Bathing Suit Enjoy The Pool, Beach or Day in The Sun, Black, Medium",785601,663997,,,$23.61,$79.76,$21.45,A2E7D0YUMEEHTG,1,B08562PY6Z,194414124848,1.94E+11,B0B5LZTNJ7,Tommy Hilfiger,no,316473645238195537,V
"Lacoste Men's L001 Sneaker, White/Navy/RED, 8",3872645,3961962,$67.99,1,$67.99,$115.00,$71.67,AM3NWFGAU67D,4,B08S45X8LW,193367712003,1.93E+11,B0BRK13ZBL,Lacoste,no,315798709333244345,V
Polo Ralph Lauren Classic Full-Zip Fleece Hooded Sweatshirt - L - Brown,1966578,736999,$154.14,1,$154.14,$207.45,$154.57,-,1,B09G1LMCZB,885649605447,8.86E+11,,Polo Ralph Lauren,no,315776366789136043,V
Polo Ralph Lauren Men's 4D Flex Cooling Cotton Modal Crew Tee,329360,376097,,,,$49.50,,-,,B095MVN22H,194959031793,1.95E+11,B0B487G4C5,POLO RALPH LAUREN,yes,3156788448565925412,V
"Free People Women's Found My Friend Cardi, Black, XL",279991,320567,$86.99,2,$78.00,$152.12,$86.99,AEOSJ2KPC38E4,1,B0969NS47N,195889174659,1.96E+11,B096BBL21Q,Free People,no,3147314890417622515,V
Polo Ralph Lauren Mens Classic Fit Oxford Longsleeve Buttondown Shirt,,,,,$129.99,$129.99,$137.98,A30686KHUA5A0L,1,B07YK6GV19,749862613750,7.50E+11,,Polo Ralph Lauren,no,3143938432827996575,V
Polo Ralph Lauren Polo Player Stretch Jersey Pouch Boxer Brief (L999HR) L/Polo Black,1983264,1941924,$25.99,6,$25.99,$74.33,$25.99,A1Z6H0B6ZIGQNZ,2,B07GGZ9G45,738994825728,7.39E+11,B09MQHGMHD,POLO RALPH LAUREN,no,3140224212976610024,V
"Tommy Hilfiger Men's Short Sleeve Button Down Shirt in Custom Fit, Regatta Blue, MD",139320,171979,$64.99,1,$64.99,$64.99,$64.99,A1VB1EYNTDWCN4,1,B098KYF221,89467693925,89467693925,B0C5XCVFHW,Tommy Hilfiger,no,313797670053046595,V
"Tommy Hilfiger Men's Modern Essentials French Terry Sweatshirt, Mahogany, Medium",,,$52.13,9,$52.13,$69.50,$52.13,A1QFV54JFUWZAD,2,B08XK1WVVR,88541986922,88541986922,B072Y8YT2X,Tommy Hilfiger,no,3137556517135411952,V
Tommy Hilfiger Printed Chiffon Flounce Hem Midi Dress Sky Captain 4,,,$43.98,,$43.98,$50.98,,-,1,B08W1M7K92,190607199310,1.91E+11,,Tommy Hilfiger,no,3132629118635409271,V
"Tommy Hilfiger Men's Lightweight Varsity Rib Knit Bomber Jacket, Red Poly, XX-Large",46477,38659,,,,$150.00,,-,,B09T7BB5W6,888807339581,8.89E+11,B0CG4YMTDY,Tommy Hilfiger,yes,313103771448758193,V
"Free People Women's Easy Street Tunic Sweater, Black, L",463673,318204,,,$158.52,$238.11,$161.16,A39WWGXFOLEB1L,2,B07V58SHDG,193465666239,1.93E+11,B07S23TDF4,Free People,no,3123769867368237004,V
Free People Best of Cropped Joggers Grey Heather LG (Women's 12),403997,381417,,,,$101.81,$101.81,-,,B0C4JM5BJD,197267290531,1.97E+11,B0CNCZLVNQ,Free People,yes,3097891299663340373,V
Free People FP Movement You're A Peach Leggings Black SM (Women's 4-6),9331760,9197777,,,,$182.28,,-,,B07DVP17SQ,190380512894,1.90E+11,,Free People,no,309491603408134692,V
"Lacoste Men's Sport Fleece Jogger, Deep Silver Chine, 4X-Large",408314,381639,$58.00,20,$58.00,$125.00,$58.00,ATT4HF1MHG1C6,1,B01NALQUSZ,190391184035,1.90E+11,B01N9K6BSI,Lacoste,no,3088251884802321906,V
Lacoste Men's Powercourt Leather Lace Up Fashion Sneaker White/Navy/Red 10 Medium US,930320,1351810,$100.00,2,$99.95,$100.00,$99.95,A1IHHI9MRUKJ91,2,B0C1H9254P,193367767102,1.93E+11,B0CHN5BL64,Lacoste,no,3081916934423496997,V
"Tommy Hilfiger Women's Performance Workout High Waisted Leggings, Navy Strip Logo, Large",662973,795092,,,$48.65,$59.50,$54.65,ACNNIJ7GNQDF9,1,B0BDQLDM9L,195105071687,1.95E+11,B0CLYGGM2V,Tommy Hilfiger,yes,3081675799034711695,V
"Tommy Hilfiger Women's Long Sleeve Turtleneck Sweater, Bridal Rose, Small",219892,175561,,,$52.34,$69.40,$52.35,A2AJEVS0UKGQXK,1,B0B4NPFHNK,196701959898,1.97E+11,B0CLT22RFZ,Tommy Hilfiger,yes,3077943140808182340,V
"Tommy Hilfiger Women's Sheath Dress, Sky Captain, 4",279720,705858,,,,$121.23,,-,,B08Q4KMVL1,190607266999,1.91E+11,B093V52NVP,Tommy Hilfiger,no,3062174475608270010,V
"Polo Ralph Lauren Classic Full-Zip Fleece Hooded Sweatshirt Medium,Navy (White Pony)",127512,114349,,,,$236.90,$194.85,-,,B07H3FPDK1,738085662997,7.38E+11,B01D0HXVHS,POLO RALPH LAUREN,yes,3058972308296174479,V
Polo Ralph Lauren Keaton-Slip Camo Tiger 8 D (M),,324277,,,$124.99,$124.99,$124.99,A15D4VBH3TF7CK,1,B0B54R9LKL,195167455609,1.95E+11,,Polo Ralph Lauren,no,3056747471888187887,V
"Polo Ralph Lauren Men's Faxon Low Sneaker, Black/Black/Black, 8 D US",32007,52949,,,,$132.71,,-,,B0066BEGOS,886831202017,8.87E+11,B0067TZ1D4,Polo Ralph Lauren,yes,3046120551782981444,V
"Lacoste Men's Carnaby Sneaker, WHT/WHT, 7",168345,137487,$84.95,1,$84.95,$114.95,$84.95,A19YF9ARFJN5WK,1,B09PZHVKG8,196224061665,1.96E+11,B09PMQZ3P8,Lacoste,no,3033607226126746393,V
"Lacoste mens Run Breaker 0320 1 Sma Sneaker, Black/Black, 7.5 US",843703,901153,$165.00,1,$165.00,$176.04,$165.00,A1KL6PLRNXUZAE,1,B08325Q73Y,193367384569,1.93E+11,B0832C69P3,Lacoste,no,3003233744807915084,V
"Tommy Hilfiger Men's Underwear Cotton Classics 3-Pack Boxer Brief, White, Large",84284,79846,$37.97,14,$37.97,$58.35,$37.97,A2S2TK8EF6D2MP,4,B0981VWHJL,194999058491,1.95E+11,B0BXYFVKJT,Tommy Hilfiger,no,3002030160374851412,V
Free People of Paradise Top Black Combo SM (Women's 4-6),2175461,2372598,$31.20,,$31.20,$31.20,,-,0,B09VZ2YYTB,196347611815,1.96E+11,B0CGMG3M8N,Free People,yes,2994347341585465230,V
"Tommy Hilfiger Women's Contrast Top (XS, Midnight)",12885195,12555093,$39.99,,$39.99,$59.99,,-,1,B07G24HYCM,190607653683,1.91E+11,,Tommy Hilfiger,no,2989114870463505493,V
"Tommy Hilfiger Men's Underwear Multipack Cotton Classics Trunks, Ink Blue, Large",849418,1016407,$42.00,2,$42.00,$47.29,$42.00,AY57FDYNM59SG,1,B08MW9MXJG,88541601634,88541601634,B08MX622QS,Tommy Hilfiger,no,2985880776731659880,V
"Free People FP1 Athena Bralette for Women - Adjustable Shoulder Straps with Scalloped Edges, Sexy and Comfortable Bralette Black XS (Women's 0-2) One Size",799453,836850,,,$59.13,$82.99,$67.55,A39WWGXFOLEB1L,2,B0BGZMC3TM,196790449874,1.97E+11,B0BH8VNTB9,Free People,no,2979138976471773280,V
"Tommy Hilfiger Women's Sheath Jersey Short Sleeve V-Neck Dress, Sky Captain, 12",549603,614400,,,$51.99,$119.00,$58.94,A24V851RG6UNB7,1,B0B844VZQL,196701932235,1.97E+11,B0B83RBQ5N,Tommy Hilfiger,no,2978088542124373985,V
Polo Ralph Lauren Classic Fit Soft Touch Polo Yellow 2XL,46173,43372,,,$119.99,$149.09,$126.44,A48T25DC7FFOI,1,B084GQ33DM,885400307702,8.85E+11,B0CMW4786S,Polo Ralph Lauren,no,2973020768489279615,V
"Lacoste Men's Court Pace Sneaker, WHT/DK GRN, 12",1629375,1621222,$92.00,1,$92.00,$114.95,$84.99,A1QFV54JFUWZAD,2,B08BRF2CFQ,193367596566,1.93E+11,B08BQZ4B8L,Lacoste,no,2962551574680159654,V
Free People See It Through Dress Coral Combo LG (Women's 12),576225,552704,,,,$208.97,$202.82,-,,B0BVR3G1V7,196790968405,1.97E+11,B0C7LT8GCM,Free People,no,2962337742797721547,V
"POLO RALPH LAUREN Men's Gingham Oxford Shirt, Blue/White, L",6087255,5891596,$140.00,4,$140.00,$174.99,$140.00,A27XQSHYXYFFJT,1,B077QJ3RLB,889043106197,8.89E+11,,POLO RALPH LAUREN,no,2954635209965959757,V
Polo Ralph Lauren Classic Fit Long Sleeve Linen Shirt Harbor Pink XL,1053247,1395343,,,$187.50,$233.75,$174.48,A2AJEVS0UKGQXK,1,B0CMW5NVBQ,197078691817,1.97E+11,B0CMVL3GM5,Polo Ralph Lauren,no,2949113270662783051,V
"Tommy Hilfiger Men's Dress Shirt Slim Fit Stretch Twill, Classic Pink, 16.5"" Neck 34""-35"" Sleeve",59151,50879,$53.50,2,$45.55,$107.94,$58.55,A39WWGXFOLEB1L,2,B0BSRCWYYD,196667096347,1.97E+11,B0BSQYKNZ9,Tommy Hilfiger,no,2947243518876436225,V
"Polo Ralph Lauren Men`s Dress Argyle Crew Socks 3 Pack (10-13, Bardo(ZP899846PKN)/O_G)",1112925,1013653,$40.00,2,$32.94,$40.00,$33.53,A1O73NRTE0KCCG,3,B09RWHXL7P,47852301206,47852301206,B09RF51RWC,POLO RALPH LAUREN,no,2931742011044337131,V
"Polo Ralph Lauren Women's Classic Fit Mesh Polo Shirt, White, X-Small",178560,177872,,,,$123.99,$106.44,-,,B0926Y3W8Q,195092053758,1.95E+11,B07L9GBW5X,Polo Ralph Lauren,no,2930213729353893762,V
POLO RALPH LAUREN Classic Fit Long Sleeve Soft Touch Polo Shirt French Navy XL,,,$110.00,1,$110.00,$110.00,$110.00,A2RB0TPTDP4W5R,1,B07H12ZCWV,712168258116,7.12E+11,,POLO RALPH LAUREN,no,2928622688842623024,V
"Free People Women's Way Home Packable Jacket, Dark Olive, Green, XL",1073659,1071879,,,$163.16,$163.16,$163.16,ANZYNJW9IIF9C,1,B0BSXCT2H5,196790722175,1.97E+11,B0BY3V61M7,Free People,no,2927612640238534437,V
Tommy Hilfiger Women's Green Green Bay Packers Becca Drop Shoulder Pullover Hoodie,1972567,1973869,,,$89.99,$89.99,,-,1,B0BHZML468,196125211732,1.96E+11,B0BHNC5ZZX,Tommy Hilfiger,no,2924403825886684964,V
POLO RALPH LAUREN Girl's Cable Knit Cotton Cardigan (Little Kids) Hint of Pink/Nevis Pony Player 4 Little Kid,4698345,4098496,$98.66,1,$98.66,$130.68,$106.71,A2AJEVS0UKGQXK,1,B074KQ51ZW,190618456181,1.91E+11,B0CFGDGXKM,POLO RALPH LAUREN,no,2921499699564024306,V
"Polo Ralph Lauren Men's Pajama Pants (L, Green)",,,$41.90,,$36.99,$39.50,,-,1,B076KH17JF,90563551279,90563551279,,POLO RALPH LAUREN,no,291646382565642572,V
"Polo Ralph Lauren Men's Double Knit Jersey Half-Zip Sweater, Boulder Grey HTR Herringbone, XXL",,,,,$173.81,$240.35,$182.83,A2AJEVS0UKGQXK,1,B0BTK6CJZV,197078442648,1.97E+11,B0BTFX53TH,Polo Ralph Lauren,no,2903149354552862154,V
Polo Ralph Lauren Mens Double Knit Tech Fleece Hoodie Aviator Navy SM,4007213,3902387,,,$248.96,$271.66,$196.38,A2AJEVS0UKGQXK,1,B0786T9V81,190760472121,1.91E+11,,POLO RALPH LAUREN,no,2894411138655850104,V
"Lacoste Unisex-Baby Kid's Carnaby Sneaker, Black, 4 M US Infant",2257048,2029854,$54.99,1,$54.99,$54.99,$54.99,A3V17JP5RCORRR,1,B01NCS9BQO,755722405205,7.56E+11,B0CBD6YVCK,Lacoste,no,2889100970121279729,V
Polo Ralph Lauren Classic Fit Mesh Polo Andover Heather SM,,,$89.00,,$89.00,$89.00,,-,0,B08T87Y3H3,888529203740,8.89E+11,,Polo Ralph Lauren,yes,2881553367030650052,V
"Tommy Hilfiger Women's Socks - Lightweight No Show Socks (6 Pack), Size 4-10, Pink Multi",36239,55357,$21.98,2,$21.98,$21.98,$21.98,A2BJMCJIG5VLMZ,1,B09RM17L49,194882036759,1.95E+11,B09JTRJMJ4,Tommy Hilfiger,no,2878273552250562061,V
Free People Penny Pull-On Flare Echo Blue 25 34,3195515,1848630,$47.93,1,$40.00,$121.83,$47.93,A1Z8GS57AMDEB1,1,B09QKTLG74,195191641214,1.95E+11,,Free People,no,2874524389895954406,V
"Free People Women's Chapmin Espadrille Sneaker, Ivory, 8",341520,448501,,,$220.14,$314.07,$228.51,A39WWGXFOLEB1L,2,B07PFF5Y8Q,193465207234,1.93E+11,B0CWX62G7B,Free People,yes,2872121193870764096,V
"Tommy Hilfiger Women's Asymmetrical Hem Sheath Dress, Silver/Black, 4",744520,888869,$84.98,1,$74.99,$119.00,$79.98,A3CAWCKGLU5320,1,B07VS2XFQ1,192114081058,1.92E+11,B071F9VRB9,Tommy Hilfiger,no,286422643721589498,V
"Tommy Hilfiger Mens Big Plaid Pocket Square, Red, One Size",,,$15.76,1,$15.76,$30.99,$15.76,A1PNU51VLDQZYR,1,B07B8SZ3YR,682875748654,6.83E+11,B07B8RMB3R,Tommy Hilfiger,no,2859839898728896146,V
"Lacoste Men's 46SMA0075 Sneaker, WHT/Burg, 11.5",1315469,1206756,$104.00,,$104.00,$122.65,,-,0,B0BQCVZMFR,196224265520,1.96E+11,B0CV1DZT7P,Lacoste,yes,2856625965547181346,V
"Tommy Hilfiger Women's twRELIDA Sneaker, White, 5.5",225688,244356,,,$74.57,$128.00,$82.89,A39WWGXFOLEB1L,1,B08LP2LNLX,194652867583,1.95E+11,B0CLWJGTLC,Tommy Hilfiger,yes,2855766806814356528,V
"Tommy Hilfiger Men's Ribbon Inlay Belt - Ribbon Fabric Design with Single Prong Buckle black/natural, 40",36288,34274,$34.94,3,$27.95,$34.94,$34.11,-,1,B072QDP6VB,34758013869,34758013869,B08QN272FH,Tommy Hilfiger,no,2854816608117764610,V
"Tommy Hilfiger Men's Modern Fit Suit Separates Pant, New Navy Sharkskin, 30W x 30L",1197758,1043405,$61.95,1,$55.00,$190.00,$61.95,AJBWJC8TF0O4E,1,B07NJQ11V4,627729727867,6.28E+11,B0CGMQ19RL,Tommy Hilfiger,no,2852853419676240180,V
"Tommy Hilfiger Men's Donnie Striped Crew-Neck Sweater, Navy Blazer, XL",,,$37.00,,$37.00,$44.75,,-,1,B01G5FYI5G,646130519090,6.46E+11,,Tommy Hilfiger,no,2838569820515711341,V
"Tommy Hilfiger Women's Drapey Suiting Blouse, Samba",651205,501670,$34.10,2,$23.60,$54.00,$34.10,A24V851RG6UNB7,1,B0BYPY5ZP9,196701665249,1.97E+11,B0CLMD69WJ,Tommy Hilfiger,no,2836707619719829580,V
"Lacoste mens Sport Long Sleeve Fleece Full Zip Hoodie Sweatshirt, Navy Blue/Navy Blue, X-Large US",194729,150724,$95.00,1,$95.00,$201.68,$95.00,ATT4HF1MHG1C6,2,B081BP3GQZ,193869529567,1.94E+11,B07YVMCKL6,Lacoste,no,2832228508915886846,V
"Lacoste Men's Short Sleeve Fancy Crew Neck T-Shirt, Panorama, X-Large",114037,120438,$44.80,,$44.80,$89.62,,-,0,B0BZZZ7KS4,195750642263,1.96E+11,B0C11GQH1R,Lacoste,yes,2830659294090381594,V
"POLO RALPH LAUREN Men's Relaxed-Fit Twill 10"" Inseam Surplus Shorts 100% Cotton (as1, Waist_Inseam, Numeric_32, Numeric_10, Nantucket Red)",2027729,2825548,$69.00,7,$69.00,$74.89,$69.00,A3RKAGWV6FHG5U,1,B08571428G,882921135098,8.83E+11,B0BTXDN1S7,Polo Ralph lauren,no,2830467003692327504,V
"Tommy Hilfiger Boys' Short Sleeve Fashion Crew Neck T-Shirt, Loud Script White, 12-14",57366,141333,,,$16.98,$23.68,$25.47,A39WWGXFOLEB1L,1,B0BLXHXWR9,196601734939,1.97E+11,B0CZK4CCMP,Tommy Hilfiger,no,2822510754682282799,V
Lacoste Adult's Long Sleeve Print Hooded Sweatshirt,407420,335190,,,,$145.00,,-,,B099BF17FR,194951492370,1.95E+11,B099BYZZ4H,Lacoste,yes,2816336603367096619,V
Free People Colette Cinched Heel Champagne EU 39.5 (US Women's 9.5) M,1542261,1583944,$78.43,1,$70.48,$244.27,$111.25,A39WWGXFOLEB1L,1,B09XB2TGPF,196347298139,1.96E+11,B09V1FJ4J6,Free People,no,280906415550990735,V
"POLO RALPH LAUREN Mens Slide Sandals, Cabo Green/Light Navy, 10 US",505772,190213,,,$76.65,$95.20,$82.93,-,1,B09TTFG95X,195167308370,1.95E+11,B0D2DF23CN,POLO RALPH LAUREN,yes,2806464664949318773,V
