"Title","Sales Rank: 30 days avg.","Sales Rank: 90 days avg.","Buy Box 🚚: Current","Buy Box 🚚: Stock","New: Current","New, 3rd Party FBM 🚚: 30 days avg.","Lowest FBM Seller","Count of retrieved live offers: New, FBM","ASIN","Product Codes: EAN","Product Codes: UPC","Parent ASIN","Brand","Prime Eligible (Buy Box)"
"New Balance Men's FuelCell SuperComp Pacer V1 Running Shoe, White/Vibrant Spring, 12.5","282703","242451","$ 128.88","2","$ 113.93","$ 128.88","A3DT0VMUKYR74A","1","B096NG1K23","0195907635360","195907635360","B0CLKVWPW8","New Balance","no"
"New Balance Men's Fresh Foam Arishi V3 Running Shoe, Blue/White, 10.5","42424","35165","","","","$ 69.95","-","","B096NJ6NV7","0195907637357","195907637357","B07RGTWRYX","New Balance","no"
"New Balance Men's Fresh Foam Arishi V3 Running Shoe, Blue/White, 12","44671","35783","$ 69.95","1","$ 69.95","$ 69.95","A1Q1PHSVIGZBP8","1","B096NJNW1Y","0195907637388","195907637388","B07RGTWRYX","New Balance","no"
"New Balance Men's Fresh Foam Arishi V3 Running Shoe, Blue/White, 9 X-Wide","1219470","1217755","$ 69.95","2","$ 69.95","$ 69.95","A1Q1PHSVIGZBP8","1","B096NHG9ZV","0195907637616","195907637616","B0CPDZ7WTG","New Balance","no"
"New Balance Men's Fresh Foam Arishi V3 Running Shoe, Blue/White, 10.5 X-Wide","42561","34552","","","","","-","","B096NHSN4T","0195907637647","195907637647","B07RGTWRYX","New Balance","yes"
"New Balance Men's 997H V1 Sneaker, Moon Shadow/Vibrant Apricot, 13","43114","27614","","","$ 112.76","$ 127.71","A2857RBU562CVM","3","B096ND1NY6","0195907641484","195907641484","B0CNTKFWLN","New Balance","no"
"New Balance Men's 997H V1 Sneaker, Infinity Blue/Eclipse, 9.5","41979","27447","","","$ 98.26","$ 120.16","A1LEG17FBBKDN1","1","B096NJGCQ7","0195907641668","195907641668","B0CNTKFWLN","New Balance","no"
"New Balance Women's 997H V1 Sneaker, Moon Shadow/Bleach Blue, 9.5","20664","29203","","","","$ 92.72","-","","B093X4W48K","0195907648131","195907648131","B07RYL5ZXM","New Balance","no"
"New Balance Women's 997H V1 Sneaker, Black/Raw Cashew, 6","20079","28850","","","$ 147.14","$ 148.07","A1B43WMIJ58I3U","1","B093X56Q7R","0195907648704","195907648704","B07RYL5ZXM","New Balance","yes"
"New Balance Women's 997H V1 Sneaker, Black/Raw Cashew, 7","21116","29509","","","$ 144.14","$ 145.76","A1B43WMIJ58I3U","2","B093X4JXRT","0195907648728","195907648728","B07RYL5ZXM","New Balance","yes"
"New Balance Women's 997H V1 Sneaker, Black/Raw Cashew, 8.5","20836","29088","","","$ 144.75","$ 144.75","-","1","B093X6PZRJ","0195907648759","195907648759","B07RYL5ZXM","New Balance","no"
"New Balance womens 997h V1 Sneaker, White/Calm Taupe, 8 US","20771","28952","","","$ 174.83","$ 150.15","-","0","B093XFHBM8","0195907648902","195907648902","B07RYL5ZXM","New Balance","no"
"New Balance womens 997h V1 Sneaker, White/Calm Taupe, 9 US","20513","29361","","","$ 175.83","","-","0","B093X523TB","0195907648926","195907648926","B07RYL5ZXM","New Balance","no"
"New Balance Men's Fresh Foam Roav V2 Running Shoe, Blue/Orange, 10.5 Wide","143265","121393","","","$ 119.00","$ 119.00","AAWDV4NIJIXTE","1","B096NFHH8H","0195907653395","195907653395","B0948K3MPL","New Balance","no"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, White/Eclipse, 11","1660","1250","","","$ 99.99","$ 104.80","ADRHGNAK5VWYB","1","B093QH99NB","0195907653579","195907653579","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, White/Eclipse, 11.5","1656","1244","","","$ 109.92","$ 107.77","A2O4XN2BBGRDQ","1","B093QL4LHV","0195907653586","195907653586","B096PR9JCT","New Balance","no"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, White/Eclipse, 12","1668","1247","","","$ 112.29","$ 107.39","A2ZI5FXEJHBJ3H","4","B093QHSLQ9","0195907653593","195907653593","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, White/Eclipse, 16","1653","1245","","","","","-","","B093QJJN7W","0195907653630","195907653630","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, White/Eclipse, 10.5 Wide","1653","1244","","","","","-","","B093QJQJVS","0195907653746","195907653746","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, White/Eclipse, 13 Wide","1656","1246","$ 84.95","5","$ 84.95","$ 112.56","-","0","B093QK8J6Z","0195907653784","195907653784","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, White/Eclipse, 14 Wide","1644","1244","$ 79.00","2","$ 79.00","","-","0","B093QLM5QN","0195907653791","195907653791","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, White/Eclipse, 17 Wide","1659","1248","","","","","-","","B093QJ3FBJ","0195907653821","195907653821","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Olive/Green, 7","1659","1241","$ 67.97","146","","","-","0","B093QJRRV9","0195907653845","195907653845","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Olive/Green, 7.5","1667","1246","$ 67.97","171","","","-","0","B093QKYS47","0195907653852","195907653852","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Olive/Green, 8","1659","1243","$ 67.97","267","","","-","0","B093QHXHQV","0195907653869","195907653869","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Olive/Green, 8.5","1676","1251","$ 67.97","84","","","-","0","B093QH6KF6","0195907653876","195907653876","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Olive/Green, 9.5","1658","1242","","126","","","-","0","B093QJ9HM8","0195907653890","195907653890","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Olive/Green, 10.5","1659","1246","","","$ 105.64","$ 105.68","-","0","B093QJLJP6","0195907653913","195907653913","B096PR9JCT","New Balance","no"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Olive/Green, 12","1659","1246","","","","","-","","B093QJJVP1","0195907653944","195907653944","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Olive/Green, 13","1670","1246","","","$ 111.44","$ 105.68","-","0","B093R4RXX6","0195907653951","195907653951","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Olive/Green, 9 Wide","1649","1238","","","","","-","","B093QK8KXB","0195907654064","195907654064","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Gray/Gray, 7","1684","1254","","","","","-","","B093QKHYYH","0195907654194","195907654194","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Gray/Gray, 11 Wide","1647","1241","","","$ 126.62","$ 136.32","A3IWCKVAUAY2TJ","1","B093QL9JB6","0195907654453","195907654453","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Gray/Gray, 11.5 Wide","1658","1242","","","$ 120.73","","-","0","B093QFC6SC","0195907654460","195907654460","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Gray/Gray, 12 Wide","1683","1254","","","$ 95.89","$ 98.74","A2W9FDSLEMI203","1","B093QJDHWW","0195907654477","195907654477","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Black/Grey, 8.5","1650","1243","","","","$ 84.90","-","","B093QKF8NZ","0195907654576","195907654576","B096PR9JCT","New Balance","no"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Black/Grey, 9","1657","1245","$ 84.90","53","$ 84.90","$ 59.96","-","0","B093QK995H","0195907654583","195907654583","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Black/Grey, 13","1670","1248","","","$ 129.99","$ 84.30","-","0","B093QH8DC7","0195907654651","195907654651","B096PR9JCT","New Balance","no"
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Black/Grey, 11.5 Wide","1643","1238","","","","","-","","B093QJRW5N","0195907654811","195907654811","B096PR9JCT","New Balance","yes"
"New Balance Men's Fresh Foam Roav V2 Running Shoe, White/Victory Blue, 8.5","142454","139055","$ 81.59","1","$ 81.59","$ 96.14","A2ZL4C7RC32MV5","2","B096NL5VL4","0195907654927","195907654927","B0948K3MPL","New Balance","yes"
"New Balance Men's Fresh Foam Roav V2 Running Shoe, Grey/Grey, 8.5","140781","122594","","","$ 105.95","$ 105.96","-","1","B093WR9QSP","0195907655979","195907655979","B0948K3MPL","New Balance","yes"
"New Balance Men's Fresh Foam Roav V2 Running Shoe, Grey/Grey, 9","141771","122992","$ 79.67","2","$ 79.67","$ 106.19","AB9U0R56IWRKV","1","B093WQYY13","0195907655986","195907655986","B0948K3MPL","New Balance","no"
"New Balance mens 680 V7 Running Shoe 10 X-Wide Black/Surf/Marigold","11209","8661","$ 84.95","17","$ 84.95","$ 82.11","A1Q1PHSVIGZBP8","1","B093QJSNBW","0195907660577","195907660577","B0CLRSJN3V","New Balance","no"
"New Balance mens 680 V7 Running Shoe 11.5 Black/Vibrant Spring","11150","8665","$ 61.21","","$ 61.21","$ 79.95","A1LEM297LNF1FK, A1Q1PHSVIGZBP8","2","B093QM6G4N","0195907660850","195907660850","B0CLRSJN3V","New Balance","yes"
"New Balance mens 680 V7 Running Shoe 13 Black/Vibrant Spring","11181","8658","$ 84.95","88","$ 84.95","$ 84.95","A1Q1PHSVIGZBP8","1","B093QHVGQ2","0195907660874","195907660874","B0CLRSJN3V","New Balance","no"
"New Balance mens 680 V7 Running Shoe 14 Black/Vibrant Spring","11206","8655","","","","$ 84.95","-","","B093QHY3FD","0195907660881","195907660881","B0CLRSJN3V","New Balance","no"
"New Balance mens 680 V7 Running Shoe 7 X-Wide Black/Vibrant Spring","11097","8611","","","","","-","","B093QK6K4Y","0195907660911","195907660911","B0CLRSJN3V","New Balance","yes"
"New Balance mens 680 V7 Running Shoe 15 X-Wide Black/Vibrant Spring","11104","8578","","","","","-","","B093QJRV4R","0195907661048","195907661048","B0CLRSJN3V","New Balance","no"
"New Balance mens 680 V7 Running Shoe 13 Grey/Black/Lemonade","11227","8666","$ 74.40","2","$ 59.45","$ 75.93","A3DT0VMUKYR74A","4","B093QH9T93","0195907661178","195907661178","B0CLRSJN3V","New Balance","no"
"New Balance mens 680 V7 Running Shoe 14 Grey/Black/Lemonade","11170","8637","$ 73.83","2","$ 58.88","$ 71.47","A1L771VVVO0RJK","2","B093QL6CG3","0195907661185","195907661185","B0CLRSJN3V","New Balance","no"
"New Balance mens 680 V7 Running Shoe 12 X-Wide Grey/Black/Lemonade","11181","8632","","","","","-","","B093QJS1QJ","0195907661321","195907661321","B0CLRSJN3V","New Balance","yes"
"New Balance mens 680 V7 Running Shoe 9 Black/Vibrant Orange/Vibrant Apricot","11197","8592","","","$ 99.99","$ 109.56","A3BSCZERD91AOE","1","B093QJNFKN","0195907661871","195907661871","B0CLRSJN3V","New Balance","yes"
"New Balance mens 680 V7 Running Shoe 9.5 Black/Vibrant Orange/Vibrant Apricot","11110","8603","","","$ 121.38","$ 131.23","A3BSCZERD91AOE","1","B093QJH1P2","0195907661888","195907661888","B0CLRSJN3V","New Balance","no"
"New Balance mens 680 V7 Running Shoe 11 Black/Vibrant Orange/Vibrant Apricot","11064","8628","","","","$ 105.99","-","","B093QKX1CY","0195907661918","195907661918","B0CLRSJN3V","New Balance","yes"
"New Balance mens 680 V7 Running Shoe 8.5 X-Wide Black/Vibrant Orange/Vibrant Apricot","10875","8547","$ 87.80","1","$ 87.00","$ 96.93","A3MZPUPCGSAYFF","1","B093QJJ3PS","0195907662175","195907662175","B0CLRSJN3V","New Balance","yes"
"New Balance mens 680 V7 Running Shoe 7 Ocean Grey/Black/Vibrant Spring","11325","8688","","","","$ 58.97","-","","B093QHNBYD","0195907662298","195907662298","B0CLRSJN3V","New Balance","no"
"New Balance mens 680 V7 Running Shoe 8 Ocean Grey/Black/Vibrant Spring","11008","8512","","","","","-","","B093QJZPTB","0195907662311","195907662311","B0CLRSJN3V","New Balance","yes"
"New Balance mens 680 V7 Running Shoe 9 Ocean Grey/Black/Vibrant Spring","11158","8623","$ 84.95","2","$ 84.95","$ 84.95","A1Q1PHSVIGZBP8","1","B093QHW2J7","0195907662335","195907662335","B0CLRSJN3V","New Balance","no"
"New Balance mens 680 V7 Running Shoe 11 Ocean Grey/Black/Vibrant Spring","11275","8647","$ 84.95","8","$ 84.95","$ 81.99","A1Q1PHSVIGZBP8","1","B093QHDHKK","0195907662373","195907662373","B0CLRSJN3V","New Balance","no"
"New Balance mens 680 V7 Running Shoe 12 Ocean Grey/Black/Vibrant Spring","10974","8539","","","","$ 84.95","-","","B093QKDP8D","0195907662397","195907662397","B0CLRSJN3V","New Balance","no"
"New Balance mens 680 V7 Running Shoe 8.5 White/Vibrant Sky/Lemonade","11305","8660","","","","$ 69.00","-","","B093QKK61P","0195907662786","195907662786","B0CLRSJN3V","New Balance","yes"
"New Balance Men's 520 V7 Running Shoe, Marblehead/White, 8.5","49906","42703","","","","$ 64.90","-","","B093QJRT3V","0195907663240","195907663240","B087VDKJTZ","New Balance","no"
"New Balance Men's 520 V7 Running Shoe, Marblehead/White, 10","50219","42843","","","$ 85.95","$ 96.50","-","0","B093QKCR68","0195907663271","195907663271","B087VDKJTZ","New Balance","yes"
"New Balance Men's 520 V7 Running Shoe, Marblehead/White, 11.5 X-Wide","50844","42601","","","$ 89.79","$ 89.79","APGX4C85ZN6U6","1","B093QHXY3D","0195907663622","195907663622","B087VDKJTZ","New Balance","yes"
"New Balance Men's 520 V7 Running Shoe, Phantom/White, 9.5","50122","43056","","","","","-","","B093QK8J27","0195907663738","195907663738","B087VDKJTZ","New Balance","yes"
"New Balance Men's 520 V7 Running Shoe, Phantom/White, 7.5 X-Wide","50719","43168","","","","","-","","B093QZY8Z5","0195907664001","195907664001","B087VDKJTZ","New Balance","yes"
"New Balance Men's 520 V7 Running Shoe, Phantom/White, 12 X-Wide","48618","42634","","","","$ 75.00","-","","B093QJ2SL8","0195907664100","195907664100","B087VDKJTZ","New Balance","no"
"New Balance Men's 510 V5 Trail Running Shoe, Navy/Orange, 10","199101","175980","","","","$ 86.49","-","","B096N9S245","0195907665718","195907665718","B07VSW6GQB","New Balance","no"
"New Balance Men's 510 V5 Trail Running Shoe, Navy/Orange, 14 X-Wide","199450","177574","","","","$ 99.99","-","","B096N9CQ15","0195907666081","195907666081","B07VSW6GQB","New Balance","yes"
"New Balance mens 680 V7 Running Shoe 11.5 Marigold/Black/Surf","11072","8490","","","$ 119.99","$ 119.99","A2WKBO85B5RXDI","1","B093QM6G4X","0195907666685","195907666685","B0CLRSJN3V","New Balance","no"
"New Balance 2002 Mens Shoes Size 10, Color: Natural Indigo/Grey","672974","592764","$ 201.37","2","$ 193.42","$ 210.81","-","4","B0C77TRP3N","0195907669235","195907669235","B0CHBCH4S5","New Balance","no"
"New Balance Men's 410 V7 Running Shoe, Grey/Black/Vibrant Spring, 7","31370","31656","","","$ 91.01","$ 91.01","A3OH4BX924996Z","1","B096NBTWXC","0195907672013","195907672013","B088PRF7P4","New Balance","no"
"New Balance Men's 410 V7 Running Shoe, Grey/Black/Vibrant Spring, 10.5","30782","31559","","","","","-","","B096NBMS53","0195907672082","195907672082","B088PRF7P4","New Balance","yes"
"New Balance Men's 410 V7 Running Shoe, Camo Green/Black/Yellow, 9","31378","31256","","","","","-","","B096N856Y4","0195907672518","195907672518","B088PRF7P4","New Balance","no"
"New Balance Men's 410 V7 Running Shoe, Camo Green/Black/Yellow, 10.5","31811","31843","","","","","-","","B096N75C1Y","0195907672549","195907672549","B088PRF7P4","New Balance","yes"
"New Balance Men's 410 V7 Running Shoe, Black/Grey/Orange, 11.5","31374","31692","","","","","-","","B093QJ3F5F","0195907673485","195907673485","B088PRF7P4","New Balance","no"
"New Balance Men's 410 V7 Running Shoe, Black/Grey/Orange, 15","31531","31376","","","$ 99.95","$ 99.95","A239ORT0WF0R6K","1","B093QJJ8G2","0195907673522","195907673522","B088PRF7P4","New Balance","no"
"New Balance Men's 410 V7 Running Shoe, Black/Grey/Orange, 12 X-Wide","30775","31575","","","","$ 98.50","-","","B093QLJYM8","0195907673805","195907673805","B088PRF7P4","New Balance","no"
"New Balance Men's 410 V7 Running Shoe, Black/Grey/Orange, 13 X-Wide","31583","31836","","","$ 105.00","$ 102.23","A3PFLGVU7NSC7M","1","B093QJ16VJ","0195907673812","195907673812","B088PRF7P4","New Balance","no"
"New Balance Men's 410 V7 Running Shoe, Black/Grey/Orange, 14 X-Wide","31594","31763","","","$ 99.00","$ 98.86","A3MZPUPCGSAYFF","1","B093QK17DB","0195907673829","195907673829","B088PRF7P4","New Balance","yes"
"New Balance Men's 410 V7 Running Shoe, Black/Grey/Orange, 15 X-Wide","32427","31968","","","$ 99.97","$ 90.00","-","0","B093QLCKM1","0195907673836","195907673836","B088PRF7P4","New Balance","yes"
"New Balance Men's 410 V7 Running Shoe, Black/Grey/Orange, 16 X-Wide","31264","31590","","","","$ 105.45","-","","B093QHY9FR","0195907673843","195907673843","B088PRF7P4","New Balance","yes"
"New Balance Women's Fresh Foam X Tempo V2 Running Shoe, Black/White, 11","86498","82500","","","$ 174.25","$ 175.53","A1B43WMIJ58I3U","1","B093WTC96W","0195907689127","195907689127","B096NRVC69","New Balance","yes"
"New Balance Women's 410 V7 Trail Running Shoe, Grey/Pink/Orange, 8 Wide","84625","68793","","","$ 117.22","$ 117.22","A20FLYA0IW2L9O","1","B093QJ1KD8","0195907689776","195907689776","B08P38S66Q","New Balance","no"
"New Balance Women's 410 V7 Trail Running Shoe, Grey/Pink/Orange, 9 Wide","92392","72572","","","$ 123.82","$ 111.63","A20FLYA0IW2L9O","1","B093QKTW41","0195907689790","195907689790","B08P38S66Q","New Balance","no"
"New Balance Women's 410 V7 Trail Running Shoe, Grey/Pink/Orange, 9.5 Wide","84514","68997","","","","","-","","B093QHCWSX","0195907689806","195907689806","B08P38S66Q","New Balance","yes"
"New Balance Women's Fresh Foam 680 V7 Running Shoe, White/Black/Vibrant Violet, 8","13920","10363","","","","","-","","B093QHM487","0195907690581","195907690581","B08M4R6YKJ","New Balance","yes"
"New Balance Women's Fresh Foam 680 V7 Running Shoe, Black/Surf/Lemonade, 5 Wide","13891","10341","","8","","$ 119.35","A1B43WMIJ58I3U","1","B093QGBLDW","0195907690925","195907690925","B08M4R6YKJ","New Balance","yes"
"New Balance Women's Fresh Foam 680 V7 Running Shoe, Black/Surf/Lemonade, 7 Wide","13898","10379","","","","$ 91.05","-","","B093QHM6BB","0195907690963","195907690963","B08M4R6YKJ","New Balance","yes"
"New Balance Women's Fresh Foam 680 V7 Running Shoe, Black/Surf/Lemonade, 8.5 Wide","13881","10373","","","","","-","","B093QLWLV3","0195907690994","195907690994","B08M4R6YKJ","New Balance","yes"
"New Balance Women's Fresh Foam 680 V7 Running Shoe, Black/Surf/Lemonade, 12 Wide","13493","10233","","","","","-","","B093QJWCYZ","0195907691045","195907691045","B08M4R6YKJ","New Balance","no"
"New Balance Women's Fresh Foam 680 V7 Running Shoe, Raw Amethyst/Black/Vibrant Orange, 11","13670","10348","","","","","-","","B093QLXQ91","0195907691175","195907691175","B08M4R6YKJ","New Balance","yes"
"New Balance Women's Fresh Foam 680 V7 Running Shoe, Raw Amethyst/Black/Vibrant Orange, 6 Wide","14080","10470","","","","","-","","B093QKLMJF","0195907691212","195907691212","B08M4R6YKJ","New Balance","yes"
"New Balance Women's Fresh Foam 680 V7 Running Shoe, White/Light Aluminum/Vibrant Violet, 5 Wide","13992","10429","$ 49.81","7","$ 49.81","","-","0","B093QHSSRF","0195907691465","195907691465","B08M4R6YKJ","New Balance","yes"
"New Balance Women's Fresh Foam 680 V7 Running Shoe, Libra/Vibrant Pink/Night Sky, 7","13982","10430","","","","","-","","B093QJ18T3","0195907691649","195907691649","B08M4R6YKJ","New Balance","yes"
"New Balance Women's 520 V7 Running Shoe, Sea Salt/Pink Haze, 9.5 Wide","88965","79719","$ 72.75","2","$ 72.75","","-","0","B096NL95GB","0195907692363","195907692363","B09TV444CJ","New Balance","yes"
"New Balance Women's 520 V7 Running Shoe, Libra/Sea Salt, 8.5","88684","77317","","","","$ 82.50","-","","B093QJ53FD","0195907692486","195907692486","B09TV444CJ","New Balance","yes"
"New Balance Women's 520 V7 Running Shoe, Purple/Multi, 9.5","88896","78194","","","$ 84.41","$ 76.38","AKO29ZEZHEGNU","1","B093QWQ9YT","0195907693315","195907693315","B09TV444CJ","New Balance","no"
"New Balance Women's 510 V5 Trail Running Shoe, Thunder/Pink/Orange, 6","132025","108915","","","$ 79.85","$ 91.94","A31AXZ2ONSA7MG","3","B093QJDKGK","0195907694114","195907694114","B07VNQDWLQ","New Balance","no"
