"Title","Buy Box 🚚: Current","Amazon: Current","New: Current","New: Highest","New, 3rd Party FBM 🚚: Current","eBay Used 🚚: Current","Count of retrieved live offers: New, FBM","ASIN","Product Codes: EAN","Product Codes: UPC"
"Birkenstock 5106144 Arizona Blue Bflor S/Fb 44","$ 113.12","","$ 113.12","$ 145.00","$ 125.00","","1","B00APYOCJQ","0736399589542","736399589542"
"BIRKENSTOCK Arizona Soft Footbed Navy Birko-Flor 45 (US Men's 12-12.5) Regular","","","$ 170.00","$ 213.88","$ 170.00","","1","B07N15YQQD","0736399589559","736399589559"
"Birkenstock 5106145 Arizona Blue Bflor S/Fb 45","$ 105.00","","$ 105.00","$ 149.99","$ 105.00","","1","B00APYOCTG","0736399589559","736399589559"
"Birkenstock Women's, Arizona Birk-Flor Sandals - Narrow Width Navy","$ 119.95","","$ 119.95","$ 149.00","$ 119.95","","2","B07N15D91W","0736399589610","736399589610"
"Birkenstock Arizona Soft Footbed, Navy Birko-Flor¿, 41 N EU","","","$ 211.56","$ 213.56","$ 211.56","","1","B00APYOG0G","0736399589634","736399589634"
"Birkenstock Arizona Soft Footbed, Navy Birko-Flor¿, 42 N EU","$ 82.99","","$ 82.99","$ 145.00","$ 82.99","","3","B00APYOGAG","0736399589641","736399589641"
"Birkenstock Granada Sandal,Black Birkibuc,36 N EU","","","$ 155.00","$ 186.98","$ 155.00","","2","B001EJNHS8","0736399742138","736399742138"
"Birkenstock Granada Sandal,Black Birkibuc,38 N EU","","","$ 144.90","$ 186.98","$ 144.90","","2","B001EJNHTM","0736399742152","736399742152"
"Birkenstock Granada Sandal,Black Birkibuc,42 N EU","","","$ 187.98","$ 193.47","$ 187.98","","1","B001EJNHVA","0736399742183","736399742183"
"Birkenstock Women's Madrid Birko-Flor Sandal (Mocca - Birko-Flor Nubuck/EU 38 L7 M5 Regular)","","","$ 104.81","$ 124.64","$ 79.57","","0","B00933SIPY","0736399742794","736399742794"
"Birkenstock Madrid Brown Womens Sandals Size 39 EU","$ 89.47","","$ 89.47","$ 134.00","$ 89.97","","2","B00933SJ30","0736399742800","736399742800"
"Birkenstock 4009341 Madrid Mocha Bbuc 41","$ 90.31","","$ 90.00","$ 99.95","$ 90.00","","2","B00933SLD8","0736399742848","736399742848"
"Birkenstock 4009336 Madrid Mocha Bbuc 36","$ 90.00","","$ 90.00","$ 152.94","$ 90.00","","1","B00933SHKK","0736399742879","736399742879"
"Birkenstock 4009340 Madrid Mocha Bbuc 40","$ 90.00","","$ 90.00","$ 122.95","$ 90.00","","1","B00933SKWU","0736399743395","736399743395"
"Birkenstock Granada Sandal,Black Birkibuc,40 N EU","$ 145.00","","$ 145.00","$ 193.40","$ 144.90","","2","B001EJNHVU","0736399743456","736399743456"
"Birkenstock Unisex Arizona, Stone BBUC, 40","$ 104.95","","$ 104.95","$ 145.00","$ 110.00","","1","B07N14YMJ5","0736399744897","736399744897"
"Birkenstock Arizona Sandal - Women's Stone Birkibuc, 41.0","","","$ 191.18","$ 215.74","$ 191.18","","2","B07N14NB5R","0736399744903","736399744903"
"Birkenstock Women's Arizona 42 Stone Birkibuc","","","$ 125.00","$ 133.72","$ 125.00","","1","B07N13YMQB","0736399744910","736399744910"
"Birkenstock Arizona Birkibuc Sandal,Stone Birkibuc,42 M EU/11-11.5 B(M) US Women/9-9.5 B(M) US Men","$ 100.00","","$ 100.00","$ 199.18","$ 103.72","","6","B000I6BWLW","0736399744910","736399744910"
"Birkenstock Unisex Arizona Soft Footbed - Birkibuc (Unisex) Stone Birkibuc™ Sandal 35 (US Women's 4-4.5) Narrow","","","","$ 189.98","","","","B001EBCE7Q","0736399744965","736399744965"
"Birkenstock Women's Arizona Stone Biribuck, 5-5.5 Narrow","$ 99.95","","$ 99.95","$ 109.95","$ 104.27","","2","B07N15WFL3","0736399744972","736399744972"
"Birkenstock Unisex Arizona Sandals Stone Birkibuc 37 = Women's 6-6.5 Narrow","","","$ 135.00","$ 135.00","$ 135.00","","1","B07N14Z4M4","0736399744989","736399744989"
"Birkenstock Unisex Arizona Sandal,Stone Birkibuc,37 N EU","","","$ 155.36","$ 166.40","$ 165.31","","1","B000I653PS","0736399744989","736399744989"
"Birkenstock Unisex Arizona Sandal,Stone Birkibuc,38 N EU","$ 90.45","","$ 90.45","$ 189.98","","","1","B000I68F0I","0736399744996","736399744996"
"Birkenstock Arizona Birkibuc Sandals Stone 40 / US","$ 112.41","","$ 112.41","$ 183.18","$ 109.99","","2","B07N14RNRJ","0736399745016","736399745016"
"Birkenstock Women's Arizona Stone Biribuck 40 N","","","$ 112.41","$ 164.49","$ 112.41","","1","B07N14P631","0736399745016","736399745016"
"Birkenstock Unisex Arizona Sandal,Stone Birkibuc,44 M EU","","","$ 135.00","$ 189.98","$ 135.00","","1","B001E6OT4C","0736399745054","736399745054"
"Birkenstock Unisex Arizona Sandal,Stone Birkibuc,45 M EU","","","","$ 205.21","","","","B001E6QTD6","0736399745061","736399745061"
"Birkenstock Unisex Arizona Soft Footbed Sandal,Stone Birkibuc,46 M EU","","","","$ 189.98","","","","B001E6SV3C","0736399745078","736399745078"
"Birkenstock Men's Boston BS Sandals, Brown, 5 US","$ 125.75","","$ 125.75","$ 213.56","$ 143.86","","1","B00902ZE4Q","0736399778748","736399778748"
"BIRKENSTOCK Women's Gizeh Thong Sandal, Stone, 40 R EU, 9-9.5 M US","","","$ 112.41","$ 177.50","$ 112.41","","3","B004786QRW","0736399810448","736399810448"
"Birkenstock Women's GIzeh Thong Sandal, Mocha, 35 M EU/4-4.5 B(M) US","","","$ 126.00","$ 189.11","$ 126.00","","1","B000G6TPRW","0736399891089","736399891089"
"Birkenstock Women's GIzeh Thong Sandal, Mocha, 42 M EU/11-11.5 B(M) US","","","$ 142.53","$ 193.40","$ 142.53","","1","B000I66WCQ","0736399891157","736399891157"
"Birkenstock Women's Gizeh Birkibuc,Mocha Birkibuc,EU 43 R","$ 95.99","","$ 95.99","$ 140.00","$ 95.99","","2","B0068BDNSG","0736399891164","736399891164"
"Birkenstock Unisex Professional Boston Super Grip Leather Slip Resistant Work Shoe,Black,36 M EU","","","","$ 150.00","","","","B005AUSG60","0736399900248","736399900248"
"Birkenstock Unisex Professional Boston Super Grip Leather Slip Resistant Work Shoe,Black,38 M EU","$ 119.90","","$ 119.90","$ 179.00","$ 179.00","","1","B005AUSJ9Y","0736399900262","736399900262"
"Birkenstock Unisex Professional Boston Super Grip Leather Slip Resistant Work Shoe,Black,40 M EU","$ 115.15","","$ 115.15","$ 179.00","$ 115.15","","2","B005AUSFV6","0736399900286","736399900286"
"Birkenstock Unisex Professional Boston Super Grip Leather Slip Resistant Work Shoe,Black,41 M EU","$ 115.15","","$ 115.15","$ 150.00","$ 115.15","","2","B005AUSIAO","0736399900293","736399900293"
"Birkenstock Unisex Professional Boston Super Grip Leather Slip Resistant Work Shoe,Black,43 M EU","$ 119.90","","$ 119.90","$ 150.00","$ 119.95","","2","B005AUSIVI","0736399900316","736399900316"
"Birkenstock Unisex Professional Boston Super Grip Leather Slip Resistant Work Shoe,Black,44 M EU","$ 115.15","","$ 115.15","$ 179.00","$ 115.15","","1","B005AUSHWS","0736399900323","736399900323"
"Birkenstock Unisex Professional Boston Super Grip Leather Slip Resistant Work Shoe,Black,46 M EU","$ 115.15","","$ 115.15","$ 165.00","$ 115.15","","1","B005AUSHKK","0736399900347","736399900347"
"Birkenstock Women's Gizeh Birko-Flor Thong Sandal,Black,35 EU/4 M US","$ 95.95","","$ 95.95","$ 99.95","$ 95.95","","2","B001EBCGYC","0736399905731","736399905731"
"BIRKENSTOCK Women's Gizeh Birko-Flor Sandal,Black Birko Flor,EU 37 R, 6-6.5","","","$ 86.89","$ 146.41","","","0","B07LH3R97B","0736399905755","736399905755"
"BIRKENSTOCK Gizeh Birko-Flor Black Birko-Flor 37 (US Women's 6-6.5) Regular","$ 62.21","","$ 62.21","$ 99.95","$ 64.04","","10","B000I68B52","0736399905755","736399905755"
"Birkenstock Womens Gizeh Birko-Flor Black - 38 M EU","","","$ 111.32","$ 111.32","$ 111.32","","1","B07JZWVLQ8","0736399905762","736399905762"
"Birkenstock Gizeh 043691 Mens Sandals Black - 10 US - 43 EU","$ 90.99","","$ 90.99","$ 150.00","$ 90.99","","2","B0068BE434","0736399905816","736399905816"
"Birkenstock Women's Gizeh Adjustable Thong Sandals (Gizeh Graceful Taupe Birko-Flor, US Footwear Size System, Adult, Women, Numeric Range, Medium, 6, 6.5)","","","","$ 99.95","","","","B0CRFZ562G","0736399995916","736399995916"
"LifeStride Womens Farrah Block Heel Loafer Black Croco 6 M","$ 50.60","","$ 38.39","$ 199.16","","","2","B0B8N7Q6GS","0736702032451","736702032451"
"LifeStride Womens Farrah Block Heel Loafer Chocolate Croco 10 M","$ 36.98","","$ 31.99","$ 155.02","","","1","B0B8N74FSP","0736702032772","736702032772"
"LifeStride Womens Farrah Block Heel Loafer Pinot Noir Velvet 9.5 W","$ 69.95","","$ 55.00","$ 150.65","","","1","B0B8N4TVQT","0736702032789","736702032789"
"LifeStride Womens Farrah Block Heel Loafer Pinot Noir Velvet 8.5 W","$ 55.68","","$ 43.19","$ 150.65","","","2","B0B8N6ZP2H","0736702032826","736702032826"
"LifeStride Womens Foxy Ankle Boot Almond Milk 7 M","$ 39.84","","$ 26.99","$ 150.65","$ 39.84","","1","B0B8N7GR3F","0736702049541","736702049541"
"LifeStride Womens Foxy Ankle Boot, Black, 9 US","$ 37.10","","$ 23.99","$ 109.94","$ 37.10","","1","B0B867SXW7","0736702049961","736702049961"
"LifeStride Womens Foxy Ankle Boot Black 6 M","","","$ 54.99","$ 136.66","$ 67.76","","1","B0B8N6ZR3X","0736702050103","736702050103"
"LifeStride Womens Foxy Ankle Boot Dark Chocolate 9 W","","","$ 49.99","$ 110.00","$ 59.98","","1","B0B8N6VNNV","0736702050462","736702050462"
"LifeStride Womens Foxy Ankle Boot Dark Chocolate 8 M","","","","$ 110.00","","","","B0B8N75NJY","0736702050516","736702050516"
"LifeStride Womens Foxy Ankle Boot Dark Chocolate 7.5 M","","","","$ 158.72","","","","B0B8NBKKNS","0736702050530","736702050530"
"LifeStride Womens Foxy Ankle Boot Dark Chocolate 11 W","$ 19.97","","$ 14.98","$ 150.65","","","1","B0B8NB8MRQ","0736702050646","736702050646"
"LifeStride Womens Foxy Ankle Boot Dark Chocolate 11 M","$ 19.97","","$ 14.98","$ 150.65","$ 19.97","","1","B0B8NC9DQ5","0736702050653","736702050653"
"LifeStride Womens Averly Heeled Sandal, Raspberry, 6 Wide US","$ 35.10","","$ 22.99","$ 159.74","$ 35.10","","1","B0BHYB7YW5","0736702461596","736702461596"
"LifeStride Women's Averly Sandal","","","","$ 113.59","","","","B0BHXN9MVR","0736702461787","736702461787"
"LifeStride Womens Tango 2 Espadrille Wedge Sandal Goldenrod 6 W","","","","$ 165.18","","","","B0BHXJB5PZ","0736702462791","736702462791"
"LifeStride Women's Tango 2 Sandal","","","","$ 87.97","","","","B0BHXJLGJ2","0736702462807","736702462807"
"LifeStride Womens Tango 2 Espadrille Wedge Sandal Goldenrod 11 W","","","$ 69.89","$ 79.95","","","2","B0BHXKKT5W","0736702462852","736702462852"
"LifeStride Womens Tango 2 Espadrille Wedge Sandal, Orange, 8.5 Wide US","","","","$ 165.18","","","","B0BHXM4ZFM","0736702462937","736702462937"
"LifeStride Womens Tango 2 Espadrille Wedge Sandal, Tropical Orange, 7.5 US","","","","$ 165.18","","","","B0BHXJJVWW","0736702462982","736702462982"
"LifeStride Womens Next Level Slip-On Sneaker Grey Knit 7 W","","","$ 104.45","$ 104.45","$ 104.45","","1","B0BHZSBWWC","0736702465884","736702465884"
"LifeStride Womens Kascade Espadrille Wedge Mary Jane Flat, Pearl Blue, 7.5 Wide US","$ 55.14","$ 55.14","$ 55.14","$ 89.99","$ 55.14","","1","B0BHZR92L2","0736702468281","736702468281"
"LifeStride Womens Kascade Espadrille Wedge Mary Jane Flat, Pearl Blue, 7.5 US","$ 59.98","","$ 49.99","$ 163.99","$ 59.98","","1","B0BHZTMKJN","0736702468298","736702468298"
"LifeStride Womens Kascade Espadrille Wedge Mary Jane Flat, Pearl Blue, 7 US","$ 55.05","","$ 55.05","$ 167.00","$ 57.35","","1","B0BHZW2BV8","0736702468328","736702468328"
"LifeStride Womens Kascade Espadrille Wedge Pearl Blue 6 W","$ 51.45","","$ 51.45","$ 167.00","$ 51.45","","1","B0BHZQYLFR","0736702468373","736702468373"
"LifeStride Womens Kascade Espadrille Wedge Mary Jane Flat, Raspberry, 9.5 Wide US","$ 51.45","","$ 51.45","$ 97.24","$ 51.45","","1","B0BHZVCVSS","0736702468502","736702468502"
"LifeStride Womens Kascade Espadrille Wedge Mary Jane Flat, Pink, 7.5 Wide US","","","","$ 89.95","","","","B0BHZS1G51","0736702468588","736702468588"
"LifeStride Womens Kascade Espadrille Wedge Mary Jane Flat, Pink, 5 US","$ 48.02","","$ 35.99","$ 88.95","","","2","B0BHZRQPXN","0736702468670","736702468670"
"LifeStride Womens Kascade Espadrille Wedge Mary Jane Flat, Tropical Orange, 9.5 US","","","","$ 167.00","","","","B0BHZS8987","0736702468755","736702468755"
"LifeStride Womens Kascade Espadrille Wedge Mary Jane Flat, Tropical Orange, 8 US","","","$ 112.85","$ 167.00","$ 120.80","","1","B0BHZR6KL2","0736702468816","736702468816"
"LifeStride Womens Kascade Espadrille Wedge Mary Jane Flat, Orange, 7.5 Wide US","","","$ 85.01","$ 167.00","$ 44.98","","1","B0BHZTCGD9","0736702468823","736702468823"
"LifeStride Womens Kascade Espadrille Wedge Mary Jane Flat, Orange, 6 US","","","","$ 167.00","","","","B0BHZRNDJL","0736702469066","736702469066"
"LifeStride Womens Kascade Espadrille Wedge Tropical Orange 5.5 M","","","","$ 149.24","","","","B0BJ11WWY5","0736702469073","736702469073"
"LifeStride Womens Julep Ankle Strap Heeled Sandal, Classic Blue Denim, 8.5 Wide US","","","","$ 96.98","","","","B0BHXJPKRS","0736702474374","736702474374"
"LifeStride Women's Julep Sandal","$ 79.26","","$ 79.26","$ 84.95","","","1","B0BHY6V4CQ","0736702474398","736702474398"
"LifeStride Women's Julep Sandal","","","","$ 79.95","","","","B0BHXHZY59","0736702474442","736702474442"
"LifeStride Womens Julep Ankle Strap Sandal Classic Blue Denim 6 W","","","","$ 84.95","","","","B0BHXK5C87","0736702474473","736702474473"
"LifeStride Women's Julep Sandal","","","","$ 84.95","","","","B0BHXLL8WT","0736702474558","736702474558"
"LifeStride Women's Julep Sandal","","","","$ 79.95","","","","B0BHXKYX4R","0736702474565","736702474565"
"LifeStride Womens Julep Ankle Strap Heeled Sandal, Natural Raffia, 7.5 Wide US","","","","$ 105.79","","","","B0BHXGV3L3","0736702474657","736702474657"
"LifeStride Womens Aloha Dress Heeled Sandal, Black, 7.5 US","","","$ 102.51","$ 104.25","$ 102.51","","1","B0BHXK154T","0736702481709","736702481709"
"LifeStride Women's Aloha Sandal","","","$ 102.51","$ 107.25","$ 102.51","","1","B0BHXKXK2F","0736702481723","736702481723"
"LifeStride Womens Aloha Dress Heeled Sandal, Black, 10 Wide US","","","$ 102.51","$ 105.62","","","1","B0BHXK5HC8","0736702481839","736702481839"
"LifeStride Womens Aloha Dress Heeled Sandal, Silver, 10 Wide US","","","$ 84.40","$ 97.65","$ 92.35","","1","B0BHXMDXM4","0736702483154","736702483154"
"LifeStride Womens Santorini Dress Pump Bright White 5 M","","","","$ 135.00","","","","B0BHZV2CG1","0736702497717","736702497717"
"LifeStride Womens Bombshell Dress Heeled Sandal, Black Patent, 8 Wide US","","","","$ 151.00","","","","B0BHXL1TFD","0736702501902","736702501902"
"LifeStride Womens Bombshell Dress Sandal Black Patent 7.5 W","$ 51.72","$ 51.72","$ 51.72","$ 91.09","","","0","B0BHXKHGCB","0736702501926","736702501926"
"LifeStride Womens Bombshell Dress Sandal Bone Patent 8 W","$ 47.97","","$ 42.98","$ 79.95","$ 49.98","","2","B0BHXHMV5B","0736702502145","736702502145"
"LifeStride Womens Bombshell Dress Sandal Bone Patent 7 W","","","$ 73.44","$ 79.95","$ 73.44","","1","B0BHXK1GZV","0736702502183","736702502183"
"LifeStride Womens Bombshell Dress Heeled Sandal, Bone Patent, 10 Wide US","$ 39.52","","$ 34.53","$ 79.95","$ 39.52","","1","B0BHXH99M5","0736702502305","736702502305"
"LifeStride Women's Broadway Sandal","","","","$ 103.63","","","","B0BHY54D57","0736702502411","736702502411"
"LifeStride Women's Broadway Sandal","","","$ 68.35","$ 90.47","$ 76.30","","1","B0BHXK22NM","0736702502459","736702502459"
"LifeStride Womens Indigo Strappy Wedge Sandal, Black, 6.5 US","","","","$ 89.95","","","","B0BHXJW259","0736702508512","736702508512"
"LifeStride Women's Indigo Sandal","","","","$ 83.68","","","","B0BHXLPP28","0736702511512","736702511512"
"LifeStride Womens Northern Ballet Flat Tan 7 M","$ 44.81","","$ 44.81","$ 212.19","$ 44.81","","2","B0BHZSX4WK","0736702534740","736702534740"
"LifeStride Womens Northern Ballet Flat Tan 6.5 M","$ 44.81","","$ 44.81","$ 112.00","$ 44.81","","1","B0BHZP741B","0736702534771","736702534771"
"LifeStride Womens Northern Ballet Flat Tan 11 M","","","$ 72.63","$ 212.19","$ 80.58","","1","B0BHZSX2GJ","0736702534894","736702534894"
"LifeStride Womens Kimmie Espadrille Wedge Sandal Black 7.5 M","","","","$ 110.21","","","","B0BHZQMJG6","0736702540802","736702540802"
"LifeStride Womens Kimmie Espadrille Wedge Sandal Loafer, Black, 10 US","","","","$ 113.38","","","","B0BHZVYJB6","0736702541564","736702541564"
"LifeStride Womens Kimmie Espadrille Wedge Sandal Loafer, Almond, 9.5 US","","","$ 83.23","$ 101.34","$ 91.18","","1","B0BHZQKZ8H","0736702541625","736702541625"
"LifeStride Womens Kimmie Espadrille Wedge Sandal Loafer, Almond Milk, 9 Wide US","","","","$ 94.48","","","","B0BHZSVBTR","0736702541656","736702541656"
"LifeStride Womens Kimmie Espadrille Wedge Sandal Loafer, Almond Milk, 8.5 US","$ 49.99","$ 49.99","$ 49.99","$ 79.99","","","0","B0BHZTV25B","0736702541885","736702541885"
"LifeStride Womens Kimmie Espadrille Wedge Sandal Almond Milk 6 M","","","$ 84.99","$ 84.99","$ 84.99","","1","B0BHZRSKB5","0736702542288","736702542288"
"LifeStride Womens Kimmie Espadrille Wedge Sandal Almond Milk 5.5 M","","","$ 92.05","$ 102.17","$ 100.00","","1","B0BHZS893P","0736702542318","736702542318"
"LifeStride Womens Kimmie Espadrille Wedge Sandal Loafer, Navy, 9 Wide US","","","","$ 79.99","","","","B0BJ1GWJW4","0736702542561","736702542561"
"LifeStride Womens Kimmie Espadrille Wedge Sandal Loafer, Navy, 6 US","","","","$ 84.39","","","","B0BHZTW7YZ","0736702543087","736702543087"
"LifeStride Womens Kimmie Espadrille Wedge Sandal Loafer, Orange, 5.5 US","$ 38.90","","$ 26.99","$ 79.98","$ 38.90","","1","B0BHZR8LBM","0736702543339","736702543339"
"LifeStride Womens Ideal Slip On Ballet Flats Black 5.5 M","","","$ 67.05","$ 83.40","$ 73.04","","2","B0C4WGXJG8","0736702544145","736702544145"
"LifeStride Womens Island Time Wedge Sandal Black Patent 6 M","","","","$ 89.99","","","","B0BHXJ7M73","0736702548594","736702548594"
"LifeStride Womens Island Time Wedge Sandal Almond Milk Patent 5.5 M","","","","$ 110.21","","","","B0BHXJB986","0736702549188","736702549188"
"LifeStride Womens Optimist Loafer Camel Brown 8.5 M","","","$ 72.99","$ 106.25","$ 85.27","","1","B0BHZS4CW3","0736702568424","736702568424"
"LifeStride Womens Optimist Loafer Camel Brown 8 M","","","","$ 122.00","","","","B0BHZX5G3J","0736702568448","736702568448"
"LifeStride Womens Optimist Loafer Camel Brown 6.5 W","","","","$ 113.38","","","","B0BHZS5PCW","0736702568493","736702568493"
"LifeStride Womens Optimist Loafer Camel Brown 6 M","","","$ 95.58","$ 116.17","$ 103.53","","1","B0BHZS5PCV","0736702568752","736702568752"
"LifeStride Womens Last Dance Platform Dress Sandal Bone 5.5 M","$ 85.19","","$ 70.24","$ 241.60","$ 85.19","","1","B0BHXKHBS2","0736702607161","736702607161"
"LifeStride Womens Discover Strappy Platform Wedge Sandal Black 6.5 W","","","","$ 74.95","","","","B0BHXK16M6","0736702631128","736702631128"
"LifeStride Womens Giovanna 2 Pumps Black Microsuede 9.5 M","","","$ 60.00","$ 100.79","$ 80.95","","1","B07CSB9B5S","0736703732404","736703732404"
"LifeStride Women's X-Felicity Boot - Wide Calf","","","","$ 137.97","","","","B07DFPLY9J","0736703748955","736703748955"
"LifeStride Women's X-Felicity Boot - Wide Calf","","","","$ 178.78","","","","B07DFPG3FZ","0736703749013","736703749013"
"LifeStride Women's PEACHES Boot, black, 8 M US","","","","$ 140.34","","","","B07CRBZ4TL","0736703764320","736703764320"
"LifeStride Women's I-LOYAL Shoe, navy, 12 2W US","","","$ 77.33","$ 146.25","$ 85.28","","1","B07F13LL22","0736703852065","736703852065"
"LifeStride Women's Deja VU Shoe, tan, 12 M US","","","$ 59.00","$ 96.22","$ 71.03","","1","B07CR24QH9","0736703875415","736703875415"
"LifeStride Women's PALOMA Boot, black, 7.5 W US","$ 60.47","","$ 60.47","$ 112.68","$ 60.47","","1","B07CWCR2BK","0736705339472","736705339472"
"LifeStride Women's PALOMA Boot, black, 11 W US","$ 79.94","","$ 79.94","$ 145.62","$ 79.94","","1","B07CWCXWH5","0736705339595","736705339595"
"LifeStride Women's Deja VU Shoe, tan, 7 N US","","","","$ 64.99","","","","B07CR5YNN7","0736705556459","736705556459"
