Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,Referral Fee %,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Custom_SKU,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Blacklisted,Curr_Listed?,Buy Box ðŸšš: Stock,"New, 3rd Party FBM ðŸšš: 30 days avg.",Prime Eligible (Buy Box),Buy Box : Current,Buy Box : Stock,Buy Bo : Current,Buy Box ðŸšš: Current,Curr_match,Buy Box 🚚: Stock,"New, 3rd Party FBM 🚚: 30 days avg.",Buy Box 🚚: Current
Lacoste Men's Angular-222-5 Sneakers Low-Top Textured Shoes Black Sz: 9,439146.0,367186.0,96,5.0,96,129.95,,,A19YF9ARFJN5WK,2.0,B0BB3BXSXY,0196224022079,GB196224022079,196224022079.0,B09PMX47Q5,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Angular-222-5+Sneakers+Low-Top+Textured+Shoes+Black+Sz%3A+9&tbm=shop,Y,https://www.amazon.com/dp/B0BB3BXSXY?psc=1,"https://www.google.com/shopping/product/15426483187527506472/offers?q=196224022079&prds=cid:15426483187527506472,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Lacoste Men's Angular-222-5 Sneakers Low-Top Textured Shoes Black Sz: 10.5,450075.0,380964.0,96,5.0,96,129.95,,,"A19YF9ARFJN5WK, APV6T4RKTKPW0",5.0,B0BB3GDWY4,0196224022109,GB196224022109,196224022109.0,B09PMX47Q5,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Angular-222-5+Sneakers+Low-Top+Textured+Shoes+Black+Sz%3A+10.5&tbm=shop,Y,https://www.amazon.com/dp/B0BB3GDWY4?psc=1,"https://www.google.com/shopping/product/10052299258856039377/offers?q=196224022109&prds=cid:10052299258856039377,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Re-Confort Sneaker, WHT/RED, 9",1349231.0,1745838.0,97.98,,97.98,124.95,,,A19YF9ARFJN5WK,,B09PZG9T2H,0196224051307,GB196224051307,196224051307.0,B09PMPP8B2,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Re-Confort+Sneaker%2C+WHT%2FRED%2C+9&tbm=shop,Y,https://www.amazon.com/dp/B09PZG9T2H?psc=1,"https://www.google.com/shopping/product/14284264829812897416/offers?q=196224051307&prds=cid:14284264829812897416,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Carnaby EVO Sneaker, BLK/BLK, 10",138055.0,109197.0,,,,153.57,,,-,,B09PMNJ6VD,0196224061597,GB196224061597,196224061597.0,B09PMQZ3P8,Lacoste,,https://www.google.com/search?q=196224061597+Lacoste+Men%27s+Carnaby+EVO+Sneaker%2C+BLK%2FBLK%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B09PMNJ6VD?psc=1,"https://www.google.com/shopping/product/3055478897111182901/offers?q=196224061597&prds=cid:3055478897111182901,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Carnaby Sneaker, WHT/WHT, 7",168345.0,137487.0,84.95,1.0,84.95,114.95,,,A19YF9ARFJN5WK,1.0,B09PZHVKG8,0196224061665,GB196224061665,196224061665.0,B09PMQZ3P8,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Carnaby+Sneaker%2C+WHT%2FWHT%2C+7&tbm=shop,Y,https://www.amazon.com/dp/B09PZHVKG8?psc=1,"https://www.google.com/shopping/product/3033607226126746393/offers?q=196224061665&prds=cid:3033607226126746393,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Carnaby Sneaker, WHT/WHT, 9.5",188091.0,141361.0,84.95,2.0,84.95,94.95,,,A19YF9ARFJN5WK,2.0,B09PZH6XNQ,0196224061719,GB196224061719,196224061719.0,B09PMQZ3P8,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Carnaby+Sneaker%2C+WHT%2FWHT%2C+9.5&tbm=shop,Y,https://www.amazon.com/dp/B09PZH6XNQ?psc=1,"https://www.google.com/shopping/product/16512205201618315034/offers?q=196224061719&prds=cid:16512205201618315034,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Carnaby Sneaker, WHT/WHT, 10.5",174807.0,134771.0,94.95,2.0,94.95,94.95,,,A2UN9OA4TJ0X92,1.0,B09PZGQBXL,0196224061733,GB196224061733,196224061733.0,B09PMQZ3P8,Lacoste,,https://www.google.com/search?q=196224061733+Lacoste+Men%27s+Carnaby+Sneaker%2C+WHT%2FWHT%2C+10.5&tbm=shop,Y,https://www.amazon.com/dp/B09PZGQBXL?psc=1,"https://www.google.com/shopping/product/13391705833388206060/offers?q=196224061733&prds=cid:13391705833388206060,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste mens L003 Neo Sneaker, Off White/Black, 8.5 US",115127.0,154617.0,135,,135,135,,,-,1.0,B0B3Z98Y7L,0196224120386,GB196224120386,196224120386.0,B0C5ZJNY48,Lacoste,,https://www.google.com/search?q=196224120386+Lacoste+mens+L003+Neo+Sneaker%2C+Off+White%2FBlack%2C+8.5+US&tbm=shop,Y,https://www.amazon.com/dp/B0B3Z98Y7L?psc=1,"https://www.google.com/shopping/product/5035045144773573728/offers?q=196224120386&prds=cid:5035045144773573728,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Partner Piste Sneaker, Bellflower Blue/Navy, 9",475622.0,381405.0,,,149.19,149.19,,,-,1.0,B0B3YZLN38,0196224125800,GB196224125800,196224125800.0,B07DQ6WVHJ,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Partner+Piste+Sneaker%2C+Bellflower+Blue%2FNavy%2C+9&tbm=shop,Y,https://www.amazon.com/dp/B0B3YZLN38?psc=1,"https://www.google.com/shopping/product/3496085338064028229/offers?q=196224125800&prds=cid:3496085338064028229,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Partner Piste Sneaker, Bellflower Blue/Navy, 10",507154.0,391436.0,,,149.19,149.19,,,-,1.0,B0B3Z66QK9,0196224125824,GB196224125824,196224125824.0,B07DQ6WVHJ,Lacoste,,https://www.google.com/search?q=196224125824+Lacoste+Men%27s+Partner+Piste+Sneaker%2C+Bellflower+Blue%2FNavy%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B0B3Z66QK9?psc=1,"https://www.google.com/shopping/product/5425258636651706506/offers?q=196224125824&prds=cid:5425258636651706506,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Lacoste Serve Slide 2.0 123 1 CMA Black/Off-White 10 M,1201678.0,1268586.0,65,1.0,65,65,,,A15ZDFR3WJYCZ2,1.0,B0C61472Z8,0196224135694,GB196224135694,196224135694.0,B0CCVYPQ1Q,Lacoste,,https://www.google.com/search?q=196224135694+Lacoste+Serve+Slide+2.0+123+1+CMA+Black%2FOff-White+10+M&tbm=shop,Y,https://www.amazon.com/dp/B0C61472Z8?psc=1,"https://www.google.com/shopping/product/7848029942303319372/offers?q=196224135694&prds=cid:7848029942303319372,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Chaymon Sneaker, Dark Blue/Nacy, 9",37830.0,31894.0,125,,125,159.49,,,-,1.0,B0B3YCC2WG,0196224139074,GB196224139074,196224139074.0,B097FTM3LT,Lacoste,,https://www.google.com/search?q=196224139074+Lacoste+Men%27s+Chaymon+Sneaker%2C+Dark+Blue%2FNacy%2C+9&tbm=shop,Y,https://www.amazon.com/dp/B0B3YCC2WG?psc=1,"https://www.google.com/shopping/product/1903754703603946010/offers?q=196224139074&prds=cid:1903754703603946010,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Misano Strap Sneaker, Black/Light Grey, 10",575092.0,478775.0,,,,125,,,-,,B0B3Z41D5V,0196224139616,GB196224139616,196224139616.0,B07T2FR15G,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Misano+Strap+Sneaker%2C+Black%2FLight+Grey%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B0B3Z41D5V?psc=1,"https://www.google.com/shopping/product/14527339963336203766/offers?q=196224139616&prds=cid:14527339963336203766,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Carnaby Sneaker, White/Blue Logos, 10",185257.0,143421.0,60.99,3.0,60.99,112.26,,,AM3NWFGAU67D,2.0,B0B3Z811S8,0196224142128,GB196224142128,196224142128.0,B09PMQZ3P8,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Carnaby+Sneaker%2C+White%2FBlue+Logos%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B0B3Z811S8?psc=1,"https://www.google.com/shopping/product/10077497260445741542/offers?q=196224142128&prds=cid:10077497260445741542,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Women's 45CFA0013 Sneaker, BLK/WHT, 6.5",199422.0,197734.0,,,,144.78,,,-,,B0BNX9XMKK,0196224147420,GB196224147420,196224147420.0,B07L2SCZGC,Lacoste,,https://www.google.com/search?q=196224147420+Lacoste+Women%27s+45CFA0013+Sneaker%2C+BLK%2FWHT%2C+6.5&tbm=shop,Y,https://www.amazon.com/dp/B0BNX9XMKK?psc=1,"https://www.google.com/shopping/product/70759961831673877/offers?q=196224147420&prds=cid:70759961831673877,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Powercourt 123 1 SMA Sneakers, Wht/Gum, White, 12 Medium US",893906.0,1853332.0,98,1.0,98,98,,,A19YF9ARFJN5WK,1.0,B0BF3273T1,0196224152264,GB196224152264,196224152264.0,,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Powercourt+123+1+SMA+Sneakers%2C+Wht%2FGum%2C+White%2C+12+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B0BF3273T1?psc=1,"https://www.google.com/shopping/product/8790263806491684428/offers?q=196224152264&prds=cid:8790263806491684428,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Women's L-Spin Deluxe Sneaker, Light Pink/Yellow, 7",520214.0,455039.0,129.9,2.0,129.9,129.9,,,-,1.0,B0B3Y8XPP4,0196224160870,GB196224160870,196224160870.0,B0C62YVL4Z,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Women%27s+L-Spin+Deluxe+Sneaker%2C+Light+Pink%2FYellow%2C+7&tbm=shop,Y,https://www.amazon.com/dp/B0B3Y8XPP4?psc=1,"https://www.google.com/shopping/product/4473704439972398105/offers?q=196224160870&prds=cid:4473704439972398105,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Carnaby Sneaker, White/Gum, 7.5",59281.0,67781.0,99.98,1.0,99.98,108.75,,,A19YF9ARFJN5WK,1.0,B0B3YY42KH,0196224163086,GB196224163086,196224163086.0,B01MR0KKHF,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Carnaby+Sneaker%2C+White%2FGum%2C+7.5&tbm=shop,Y,https://www.amazon.com/dp/B0B3YY42KH?psc=1,"https://www.google.com/shopping/product/1467826970255687472/offers?q=196224163086&prds=cid:1467826970255687472,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Carnaby Sneaker, White/Gum, 8.5",64549.0,69881.0,99.98,,99.98,109.95,,,A19YF9ARFJN5WK,1.0,B0B3YLP8J7,0196224163109,GB196224163109,196224163109.0,B01MR0KKHF,Lacoste,,https://www.google.com/search?q=196224163109+Lacoste+Men%27s+Carnaby+Sneaker%2C+White%2FGum%2C+8.5&tbm=shop,Y,https://www.amazon.com/dp/B0B3YLP8J7?psc=1,"https://www.google.com/shopping/product/14573409842062179537/offers?q=196224163109&prds=cid:14573409842062179537,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste mens Carnaby Sneaker, White/Gum, 9.5 US",64821.0,71097.0,109.95,1.0,109.95,109.95,,,A2UN9OA4TJ0X92,3.0,B0B3Z5562G,0196224163123,GB196224163123,196224163123.0,B01MR0KKHF,Lacoste,,https://www.google.com/search?q=196224163123+Lacoste+mens+Carnaby+Sneaker%2C+White%2FGum%2C+9.5+US&tbm=shop,Y,https://www.amazon.com/dp/B0B3Z5562G?psc=1,"https://www.google.com/shopping/product/7522892588320316223/offers?q=196224163123&prds=cid:7522892588320316223,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Carnaby Sneaker, White/Gum, 10",61265.0,68484.0,,1.0,,109.99,,,-,1.0,B0B3ZL8H5X,0196224163130,GB196224163130,196224163130.0,B01MR0KKHF,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Carnaby+Sneaker%2C+White%2FGum%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B0B3ZL8H5X?psc=1,"https://www.google.com/shopping/product/15228035486123969583/offers?q=196224163130&prds=cid:15228035486123969583,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Carnaby Sneaker, Dark Blue/White, 9",184656.0,142003.0,74.99,2.0,74.99,100,,,AM3NWFGAU67D,3.0,B0B3Z3R4H2,0196224163505,GB196224163505,196224163505.0,B09PMQZ3P8,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Carnaby+Sneaker%2C+Dark+Blue%2FWhite%2C+9&tbm=shop,Y,https://www.amazon.com/dp/B0B3Z3R4H2?psc=1,"https://www.google.com/shopping/product/5115229195738086696/offers?q=196224163505&prds=cid:5115229195738086696,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste mens Carnaby Sneaker, Black Nouvelle, 11.5 US",175812.0,138954.0,100,1.0,100,143.28,,,-,1.0,B0B3YYH66S,0196224186856,GB196224186856,196224186856.0,B09PMQZ3P8,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+mens+Carnaby+Sneaker%2C+Black+Nouvelle%2C+11.5+US&tbm=shop,Y,https://www.amazon.com/dp/B0B3YYH66S?psc=1,"https://www.google.com/shopping/product/14134762616011776450/offers?q=196224186856&prds=cid:14134762616011776450,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Carnaby Sneaker, Black, 12",168232.0,138270.0,,1.0,,118.8,,,-,1.0,B0B3YWQXZV,0196224186863,GB196224186863,196224186863.0,B09PMQZ3P8,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Carnaby+Sneaker%2C+Black%2C+12&tbm=shop,Y,https://www.amazon.com/dp/B0B3YWQXZV?psc=1,"https://www.google.com/shopping/product/1541915723177211998/offers?q=196224186863&prds=cid:1541915723177211998,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste mens Carnaby Sneaker, Black Nouvelle, 13 US",187452.0,143679.0,82.99,9.0,82.99,100,,,AM3NWFGAU67D,3.0,B0B3YRYR26,0196224186887,GB196224186887,196224186887.0,B09PMQZ3P8,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+mens+Carnaby+Sneaker%2C+Black+Nouvelle%2C+13+US&tbm=shop,Y,https://www.amazon.com/dp/B0B3YRYR26?psc=1,"https://www.google.com/shopping/product/964063283573425501/offers?q=196224186887&prds=cid:964063283573425501,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Europa Sneaker, White/Navy/RED, 10.5",519600.0,671492.0,78.99,9.0,76.51,105,,,AM3NWFGAU67D,4.0,B0B3Z3RRXM,0196224187358,GB196224187358,196224187358.0,B0CKKVPGK3,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Europa+Sneaker%2C+White%2FNavy%2FRED%2C+10.5&tbm=shop,Y,https://www.amazon.com/dp/B0B3Z3RRXM?psc=1,"https://www.google.com/shopping/product/12927101583309150091/offers?q=196224187358&prds=cid:12927101583309150091,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's L001 Sneaker, White/Black, 8.5",226281.0,184969.0,104.95,1.0,104.95,124.95,,,A19YF9ARFJN5WK,1.0,B0B3Z64FGK,0196224191706,GB196224191706,196224191706.0,B0BLTX8R5F,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+L001+Sneaker%2C+White%2FBlack%2C+8.5&tbm=shop,Y,https://www.amazon.com/dp/B0B3Z64FGK?psc=1,"https://www.google.com/shopping/product/190820447816143058/offers?q=196224191706&prds=cid:190820447816143058,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste mens L001 Sneaker, White/Black, 9.5 US",204158.0,183244.0,114.95,,114.95,115,,,A19YF9ARFJN5WK,1.0,B0B3YXZWV1,0196224191720,GB196224191720,196224191720.0,B0BLTX8R5F,Lacoste,,https://www.google.com/search?q=196224191720+Lacoste+mens+L001+Sneaker%2C+White%2FBlack%2C+9.5+US&tbm=shop,Y,https://www.amazon.com/dp/B0B3YXZWV1?psc=1,"https://www.google.com/shopping/product/11435904291300691642/offers?q=196224191720&prds=cid:11435904291300691642,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's L001 Sneaker, White/Black, 11.5",201195.0,181667.0,104.95,1.0,104.95,115,,,A19YF9ARFJN5WK,1.0,B0B3YS4P1R,0196224191768,GB196224191768,196224191768.0,B0BLTX8R5F,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+L001+Sneaker%2C+White%2FBlack%2C+11.5&tbm=shop,Y,https://www.amazon.com/dp/B0B3YS4P1R?psc=1,"https://www.google.com/shopping/product/1325961064223116573/offers?q=196224191768&prds=cid:1325961064223116573,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste - Mens Ace Clip Leather Sneakers, Color White/Green, Size: 9 M US",2550777.0,2300853.0,176.38,,176.38,176.38,,,-,,B0C619R36B,0196224213002,GB196224213002,196224213002.0,B0C5ZSFDCR,Lacoste,,https://www.google.com/search?q=196224213002+Lacoste+-+Mens+Ace+Clip+Leather+Sneakers%2C+Color+White%2FGreen%2C+Size%3A+9+M+US&tbm=shop,Y,https://www.amazon.com/dp/B0C619R36B?psc=1,"https://www.google.com/shopping/product/8740331573687477114/offers?q=196224213002&prds=cid:8740331573687477114,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's L003 NEO 223 1 SMA Sneaker, Khk/DkGrn, 9.5",451673.0,600097.0,94.72,1.0,94.72,154.43,,,A2UN9OA4TJ0X92,1.0,B0BQCX73K3,0196224230146,GB196224230146,196224230146.0,B0CV1W35SK,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+L003+NEO+223+1+SMA+Sneaker%2C+Khk%2FDkGrn%2C+9.5&tbm=shop,Y,https://www.amazon.com/dp/B0BQCX73K3?psc=1,"https://www.google.com/shopping/product/13713577633279517357/offers?q=196224230146&prds=cid:13713577633279517357,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's L-Spin Deluxe 223 1 SMA Sneaker, Blu/Wht, 12",695758.0,523222.0,,,129.95,149.86,,,A2UN9OA4TJ0X92,1.0,B0BQCWDTNG,0196224231624,GB196224231624,196224231624.0,B0CWH4DCRT,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+L-Spin+Deluxe+223+1+SMA+Sneaker%2C+Blu%2FWht%2C+12&tbm=shop,Y,https://www.amazon.com/dp/B0BQCWDTNG?psc=1,"https://www.google.com/shopping/product/6349724013532013971/offers?q=196224231624&prds=cid:6349724013532013971,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Chaymon Sneaker, NVY/Wht, 7",44305.0,38715.0,135,,135,244.1,,,-,1.0,B0BQCS2P7V,0196224235035,GB196224235035,196224235035.0,B097FTM3LT,Lacoste,,https://www.google.com/search?q=196224235035+Lacoste+Men%27s+Chaymon+Sneaker%2C+NVY%2FWht%2C+7&tbm=shop,Y,https://www.amazon.com/dp/B0BQCS2P7V?psc=1,"https://www.google.com/shopping/product/7085985367631952476/offers?q=196224235035&prds=cid:7085985367631952476,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Chaymon Sneaker, NVY/Wht, 11",45568.0,37180.0,135,,135,178.46,,,-,1.0,B0BQCWG1RQ,0196224235110,GB196224235110,196224235110.0,B097FTM3LT,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Chaymon+Sneaker%2C+NVY%2FWht%2C+11&tbm=shop,Y,https://www.amazon.com/dp/B0BQCWG1RQ?psc=1,"https://www.google.com/shopping/product/17947543538557071770/offers?q=196224235110&prds=cid:17947543538557071770,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Chaymon Sneaker, NVY/Wht, 11.5",46028.0,39162.0,135,,135,244.1,,,-,1.0,B0BQCWYY5V,0196224235127,GB196224235127,196224235127.0,B097FTM3LT,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Chaymon+Sneaker%2C+NVY%2FWht%2C+11.5&tbm=shop,Y,https://www.amazon.com/dp/B0BQCWYY5V?psc=1,"https://www.google.com/shopping/product/517875108750175654/offers?q=196224235127&prds=cid:517875108750175654,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Chaymon Sneaker, NVY/Wht, 12",44253.0,37780.0,135,,135,178.46,,,-,1.0,B0BQCV29Q3,0196224235134,GB196224235134,196224235134.0,B097FTM3LT,Lacoste,,https://www.google.com/search?q=196224235134+Lacoste+Men%27s+Chaymon+Sneaker%2C+NVY%2FWht%2C+12&tbm=shop,Y,https://www.amazon.com/dp/B0BQCV29Q3?psc=1,"https://www.google.com/shopping/product/9020954384000172737/offers?q=196224235134&prds=cid:9020954384000172737,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Lacoste T-Clip 223 3 SMA White/Navy 7 M,1198063.0,1397254.0,,,118,120,,,-,0.0,B0C861623X,0196224263748,GB196224263748,196224263748.0,B0CGMDLWCC,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+T-Clip+223+3+SMA+White%2FNavy+7+M&tbm=shop,Y,https://www.amazon.com/dp/B0C861623X?psc=1,"https://www.google.com/shopping/product/609000689470339648/offers?q=196224263748&prds=cid:609000689470339648,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Lacoste T-Clip 223 3 SMA White/Navy 8.5 M,1417315.0,1410773.0,,,118,120,,,-,0.0,B0C863S95Y,0196224263779,GB196224263779,196224263779.0,B0CGMDLWCC,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+T-Clip+223+3+SMA+White%2FNavy+8.5+M&tbm=shop,Y,https://www.amazon.com/dp/B0C863S95Y?psc=1,"https://www.google.com/shopping/product/9026088728507742470/offers?q=196224263779&prds=cid:9026088728507742470,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Lacoste T-Clip 223 3 SMA White/Navy 10 M,1238919.0,1392714.0,,,118,120,,,A3QQKPN9QHVAJN,2.0,B0C85YZSJR,0196224263809,GB196224263809,196224263809.0,B0CGMDLWCC,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+T-Clip+223+3+SMA+White%2FNavy+10+M&tbm=shop,Y,https://www.amazon.com/dp/B0C85YZSJR?psc=1,"https://www.google.com/shopping/product/6213244634549859305/offers?q=196224263809&prds=cid:6213244634549859305,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Lacoste T-Clip 223 3 SMA White/Burgundy 10 M,1255860.0,1420073.0,,,149.99,149.99,,,ANZYNJW9IIF9C,0.0,B0C863J7N9,0196224263939,GB196224263939,196224263939.0,B0CGMDLWCC,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+T-Clip+223+3+SMA+White%2FBurgundy+10+M&tbm=shop,Y,https://www.amazon.com/dp/B0C863J7N9?psc=1,"https://www.google.com/shopping/product/14154871574190857934/offers?q=196224263939&prds=cid:14154871574190857934,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's 46SMA0075 Sneaker, WHT/Burg, 11.5",1315469.0,1206756.0,59.98,,59.98,122.65,,,-,0.0,B0BQCVZMFR,0196224265520,GB196224265520,196224265520.0,B0CV1DZT7P,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+46SMA0075+Sneaker%2C+WHT%2FBurg%2C+11.5&tbm=shop,Y,https://www.amazon.com/dp/B0BQCVZMFR?psc=1,"https://www.google.com/shopping/product/2856625965547181346/offers?q=196224265520&prds=cid:2856625965547181346,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Kids 46SUI0012 Sneaker, DK GRN/WHT, 9.5 US Unisex Toddler",1250898.0,1246314.0,,,,50.87,,,-,,B0BQCWXHYY,0196224281063,GB196224281063,196224281063.0,B0BQCFYS4L,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Kids+46SUI0012+Sneaker%2C+DK+GRN%2FWHT%2C+9.5+US+Unisex+Toddler&tbm=shop,Y,https://www.amazon.com/dp/B0BQCWXHYY?psc=1,"https://www.google.com/shopping/product/25514149973017702/offers?q=196224281063&prds=cid:25514149973017702,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Lacoste Men's Powercourt Sneakers, White/Light Grey, 8.5 Medium US",1732393.0,1491302.0,91.99,4.0,91.99,100,,,AM3NWFGAU67D,3.0,B0CDJR6BFK,0196224368146,GB196224368146,196224368146.0,B0CC44Q2G2,Lacoste,,https://www.google.com/search?q=1.96E%2B11+Lacoste+Men%27s+Powercourt+Sneakers%2C+White%2FLight+Grey%2C+8.5+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B0CDJR6BFK?psc=1,"https://www.google.com/shopping/product/12779522276586986297/offers?q=196224368146&prds=cid:12779522276586986297,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Women's Classic Cotton Logo Bikini Panties 3-Pack, Varsity Flag NB, X-Large",637365.0,497215.0,15.99,47.0,15.99,33,,,A1D8X7C3FS50E9,1.0,B0BW18YMZQ,0196258229130,GB196258229130,196258229130.0,B0D1PKJRS6,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+Women%27s+Classic+Cotton+Logo+Bikini+Panties+3-Pack%2C+Varsity+Flag+NB%2C+X-Large&tbm=shop,Y,https://www.amazon.com/dp/B0BW18YMZQ?psc=1,"https://www.google.com/shopping/product/9393524455752369640/offers?q=196258229130&prds=cid:9393524455752369640,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger womens Swimsuit Tankini Top, Black, Medium US",514941.0,456019.0,,1.0,,88,,,-,1.0,B09SFL7X94,0196284966436,GB196284966436,196284966436.0,B09SFSNMQW,Tommy Hilfiger,,https://www.google.com/search?q=1.96E%2B11+Tommy+Hilfiger+womens+Swimsuit+Tankini+Top%2C+Black%2C+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B09SFL7X94?psc=1,"https://www.google.com/shopping/product/2016776061147146160/offers?q=196284966436&prds=cid:2016776061147146160,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
