Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,Referral Fee %,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Black_list,PID
"New Balance Women's Fresh Foam X More V4 Running Shoe, Black/Starlight, 5.5 Wide",3655,9749,149.99,,149.99,,,-,0,B09K4TFW2S,196307432993,196307432993,B0CN3KT3CZ,New Balance,,GB196307432993,https://www.google.com/search?q=196307432993+New+Balance+Women%27s+Fresh+Foam+X+More+V4+Running+Shoe%2C+Black%2FStarlight%2C+5.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B09K4TFW2S?psc=1,"https://www.google.com/shopping/product/1696633680058595342/offers?q=196307432993&prds=cid:1696633680058595342,cond:1",Zappos.com,81.99,139.38,154.96,148.99,Y,V,10757748115337715534
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Rain Cloud/White/Castlerock, 9",2521,2434,,,,,,-,,B096NKFJ9Y,196071061665,196071061665,B096NKPSY5,New Balance,,GB196071061665,https://www.google.com/search?q=196071061665+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Rain+Cloud%2FWhite%2FCastlerock%2C+9&tbm=shop,Y,https://www.amazon.com/dp/B096NKFJ9Y?psc=1,"https://www.google.com/shopping/product/10672092337677977783/offers?q=196071061665&prds=cid:10672092337677977783,cond:1",Shoolu,109.9,186.83,207.71,207.71,Y,V,10721218134278800358
"New Balance Women's 520 V8 Running Shoe, Marine Blue/Night Sky/Cosmic Rose, 8.5 Wide",3387,5306,,,,,,-,,B0BHJQD1J2,196941009223,196941009223,B0CGX4RRLZ,New Balance,,GB196941009223,https://www.google.com/search?q=196941009223+New+Balance+Women%27s+520+V8+Running+Shoe%2C+Marine+Blue%2FNight+Sky%2FCosmic+Rose%2C+8.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BHJQD1J2?psc=1,"https://www.google.com/shopping/product/4027948430677926016/offers?q=196941009223&prds=cid:4027948430677926016,cond:1",Running Free,179.99,305.98,340.18,340.18,Y,V,10707735653444920941
"New Balance Women's 574 V2 Animal Print Sneaker, Black/White/Phantom, 9.5",230713,239499,,,,,,-,,B0BJ7KPVSN,196941302850,196941302850,B09K4ZYPRK,New Balance,,GB196941302850,https://www.google.com/search?q=196941302850+New+Balance+Women%27s+574+V2+Animal+Print+Sneaker%2C+Black%2FWhite%2FPhantom%2C+9.5&tbm=shop,Y,https://www.amazon.com/dp/B0BJ7KPVSN?psc=1,"https://www.google.com/shopping/product/14792604380128827004/offers?q=196941302850&prds=cid:14792604380128827004,cond:1",New Balance,89.99,152.98,170.08,170.08,Y,V,10653333723121129207
"New Balance Men's Fresh Foam X 880 V12 Running Shoe, White/Black, 12",39015,51978,,,,,,-,,B0BD1TW268,196307618779,196307618779,B0C6FXMMDY,New Balance,,GB196307618779,https://www.google.com/search?q=196307618779+New+Balance+Men%27s+Fresh+Foam+X+880+V12+Running+Shoe%2C+White%2FBlack%2C+12&tbm=shop,Y,https://www.amazon.com/dp/B0BD1TW268?psc=1,"https://www.google.com/shopping/product/5358964407148961115/offers?q=196307618779&prds=cid:5358964407148961115,cond:1",New Balance,139.99,237.98,264.58,264.58,Y,V,10563572355401252720
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, Black/Magnet/Electric Red, 9",1224,1380,,,,,,-,,B09H3QQ7JF,196307403863,196307403863,B09K52X9QR,New Balance,,GB196307403863,https://www.google.com/search?q=196307403863+New+Balance+Men%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Black%2FMagnet%2FElectric+Red%2C+9&tbm=shop,Y,https://www.amazon.com/dp/B09H3QQ7JF?psc=1,"https://www.google.com/shopping/product/17612306156406973765/offers?q=196307403863&prds=cid:17612306156406973765,cond:1",Lyst,89.94,152.9,169.99,169.99,Y,V,10562425304375073376
"New Balance Women's Fresh Foam Sport V1 Running Shoe, Rain Cloud/Nimbus Cloud, 8 M US",149331,156734,,,,,,-,,B075R85K2X,191902143688,191902143688,B08974FZTW,New Balance,yes,GB191902143688,https://www.google.com/search?q=191902143688+New+Balance+Women%27s+Fresh+Foam+Sport+V1+Running+Shoe%2C+Rain+Cloud%2FNimbus+Cloud%2C+8+M+US&tbm=shop,Y,https://www.amazon.com/dp/B075R85K2X?psc=1,"https://www.google.com/shopping/product/10902258533812649656/offers?q=191902143688&prds=cid:10902258533812649656,cond:1",New Balance,111.99,190.38,211.66,211.66,Y,V,10527429249207394032
"New Balance Women's Fresh Foam Roav V1 Sneaker, Nb White/Pigment, 12 Wide",337,597,,,,,,-,0,B08BV78MSZ,194768225147,194768225147,B089S7TS2F,New Balance,yes,GB194768225147,https://www.google.com/search?q=194768225147+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Sneaker%2C+Nb+White%2FPigment%2C+12+Wide&tbm=shop,Y,https://www.amazon.com/dp/B08BV78MSZ?psc=1,"https://www.google.com/shopping/product/5994988693246761788/offers?q=194768225147&prds=cid:5994988693246761788,cond:1",Peltz Shoes,69.95,118.92,132.21,132.21,Y,V,10510699639357237564
"New Balance Kid's 997h V1 Lace-up Sneaker, Grey Matter/Sea Salt/White, 2.5 Wide Little Kid",25334,19753,,,,,,-,,B09ZPTMCRR,196652139677,196652139677,B08LM1657C,New Balance,,GB196652139677,https://www.google.com/search?q=196652139677+New+Balance+Kid%27s+997h+V1+Lace-up+Sneaker%2C+Grey+Matter%2FSea+Salt%2FWhite%2C+2.5+Wide+Little+Kid&tbm=shop,Y,https://www.amazon.com/dp/B09ZPTMCRR?psc=1,"https://www.google.com/shopping/product/147954750596472741/offers?q=196652139677&prds=cid:147954750596472741,cond:1",6pm.com,63.99,108.78,120.94,120.94,Y,V,10502571382890260912
Women's New Balance Fresh Foam X More v4,3669,9585,,,,,,-,,B0BSRD7YZ8,196432351008,196432351008,B0CN3KT3CZ,New Balance,,GB196432351008,https://www.google.com/search?q=196432351008+Women%27s+New+Balance+Fresh+Foam+X+More+v4&tbm=shop,Y,https://www.amazon.com/dp/B0BSRD7YZ8?psc=1,"https://www.google.com/shopping/product/310137402301635283/offers?q=196432351008&prds=cid:310137402301635283,cond:1",ShoeMall,149.95,254.91,283.41,283.41,Y,V,10361294075085439909
"New Balance Women's Fresh Foam X 1080 V12 Running Shoe, Natural Indigo/Starlight, 6",2741,3172,,,,,$159.95 ,A1LEM297LNF1FK,1,B09K4SPQ4J,196307347563,196307347563,B096NKR8NM,New Balance,yes,GB196307347563,https://www.google.com/search?q=196307347563+New+Balance+Women%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Natural+Indigo%2FStarlight%2C+6&tbm=shop,Y,https://www.amazon.com/dp/B09K4SPQ4J?psc=1,"https://www.google.com/shopping/product/9418257003264239551/offers?q=196307347563&prds=cid:9418257003264239551,cond:1",6pm.com,126.66,215.32,239.39,239.39,Y,V,10308928615682498575
"New Balance Women's Fresh Foam 680 V7 Running Shoe, White/Black/Vibrant Violet, 8",6428,7557,,,,,,-,,B093QHM487,195907690581,195907690581,B08M4R6YKJ,New Balance,,GB195907690581,https://www.google.com/search?q=195907690581+New+Balance+Women%27s+Fresh+Foam+680+V7+Running+Shoe%2C+White%2FBlack%2FVibrant+Violet%2C+8&tbm=shop,Y,https://www.amazon.com/dp/B093QHM487?psc=1,"https://www.google.com/shopping/product/17499647842183594902/offers?q=195907690581&prds=cid:17499647842183594902,cond:1",Rack Room Shoes,79.97,135.95,151.14,151.14,Y,V,10286950920367392264
New Balance Men's Fresh Foam X 880v13 Running Shoe Light Arctic Grey/Natural Indigo 16,12631,905770,,,,,,-,,B0BHKQ72VG,196307587877,196307587877,B0CVTVNGJ8,New Balance,no,GB196307587877,https://www.google.com/search?q=196307587877+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Light+Arctic+Grey%2FNatural+Indigo+16&tbm=shop,Y,https://www.amazon.com/dp/B0BHKQ72VG?psc=1,"https://www.google.com/shopping/product/5446156896860667912/offers?q=196307587877&prds=cid:5446156896860667912,cond:1",Fleet Feet,105,178.5,198.45,198.45,Y,V,10284636067855859995
"New Balance Boys’ Sweatpants – 4 Pack Active Tricot Jogger Sweatpants – Performance Track Pants with Pockets for Boys (4-20), Size 5-6, Indigo/Grey",23566,21399,52.99,121,52.99,,,-,0,B0C7RHN73V,195187843400,195187843400,B08ZJQSSST,New Balance,yes,GB195187843400,https://www.google.com/search?q=195187843400+New+Balance+Boys%E2%80%99+Sweatpants+%E2%80%93+4+Pack+Active+Tricot+Jogger+Sweatpants+%E2%80%93+Performance+Track+Pants+with+Pockets+for+Boys+%284-20%29%2C+Size+5-6%2C+Indigo%2FGrey&tbm=shop,Y,https://www.amazon.com/dp/B0C7RHN73V?psc=1,"https://www.google.com/shopping/product/6462788723346111912/offers?q=195187843400&prds=cid:6462788723346111912,cond:1",Baseball Savings.com,17.25,29.32,32.6,51.99,Y,V,10280800029579449466
"New Balance Men's FuelCell 4040 V6 Turf-Trainer Baseball Shoe, Grey/White, 10",21554,23147,,,,,,-,,B08PCDD342,195481141103,195481141103,B08PDDWXZL,New Balance,,GB195481141103,https://www.google.com/search?q=195481141103+New+Balance+Men%27s+FuelCell+4040+V6+Turf-Trainer+Baseball+Shoe%2C+Grey%2FWhite%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B08PCDD342?psc=1,"https://www.google.com/shopping/product/3833953590368927202/offers?q=195481141103&prds=cid:3833953590368927202,cond:1",New Balance,94.99,161.48,179.53,179.53,Y,V,10217379262769661010
"New Balance Men's Fresh Foam 3000 V6 Turf-Trainer Baseball Shoe, White/White, 11",3160,7187,,,,,,-,,B09YBLD1TD,196307528924,196307528924,B09YC4NTX7,New Balance,,GB196307528924,https://www.google.com/search?q=196307528924+New+Balance+Men%27s+Fresh+Foam+3000+V6+Turf-Trainer+Baseball+Shoe%2C+White%2FWhite%2C+11&tbm=shop,Y,https://www.amazon.com/dp/B09YBLD1TD?psc=1,"https://www.google.com/shopping/product/4544579645439900749/offers?q=196307528924&prds=cid:4544579645439900749,cond:1",DICK'S Sporting Goods,67.97,115.55,128.46,128.46,Y,V,10170598910610594283
"New Balance Women's Fresh Foam SPT V4 Running Shoe, White/Timberwolf, 12",23265,23125,,,,,,-,,B0BJ7HRTHV,196652982051,196652982051,B09YH7679P,New Balance,,GB196652982051,https://www.google.com/search?q=196652982051+New+Balance+Women%27s+Fresh+Foam+SPT+V4+Running+Shoe%2C+White%2FTimberwolf%2C+12&tbm=shop,Y,https://www.amazon.com/dp/B0BJ7HRTHV?psc=1,"https://www.google.com/shopping/product/10254426655141984592/offers?q=196652982051&prds=cid:10254426655141984592,cond:1",6pm.com,79.98,135.97,151.16,151.16,Y,V,10059703016495658821
"New Balance Women's Fresh Foam X 1080 V12 Running Shoe, White/Arctic Fox, 8.5",2576,2889,,,,,,-,,B09DTH5NYF,196307338462,196307338462,B096NKR8NM,New Balance,,GB196307338462,https://www.google.com/search?q=196307338462+New+Balance+Women%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+White%2FArctic+Fox%2C+8.5&tbm=shop,Y,https://www.amazon.com/dp/B09DTH5NYF?psc=1,"https://www.google.com/shopping/product/7175608714097748413/offers?q=196307338462&prds=cid:7175608714097748413,cond:1",Dillard's,169.99,288.98,321.28,321.28,Y,V,10054265374335278348
"New Balance Men's FuelCell 4040 V6 Turf-Trainer Baseball Shoe, White/Black, 8.5",21507,22926,,,,,,-,,B08PCFM8NX,195481137175,195481137175,B08PDDWXZL,New Balance,,GB195481137175,https://www.google.com/search?q=195481137175+New+Balance+Men%27s+FuelCell+4040+V6+Turf-Trainer+Baseball+Shoe%2C+White%2FBlack%2C+8.5&tbm=shop,Y,https://www.amazon.com/dp/B08PCFM8NX?psc=1,"https://www.google.com/shopping/product/8317104823003497489/offers?q=195481137175&prds=cid:8317104823003497489,cond:1",Hit A Double,69.94,118.9,132.19,132.19,Y,V,10048012574021640832
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Zinc/Light Zinc/Lilac Chalk, 11",834,1687,,,,,,-,,B09H3NJFVK,196307428835,196307428835,B0CLVR2J3M,New Balance,yes,GB196307428835,https://www.google.com/search?q=196307428835+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Zinc%2FLight+Zinc%2FLilac+Chalk%2C+11&tbm=shop,Y,https://www.amazon.com/dp/B09H3NJFVK?psc=1,"https://www.google.com/shopping/product/14670421353407995045/offers?q=196307428835&prds=cid:14670421353407995045,cond:1",Zappos.com,69.95,118.92,132.21,132.21,Y,Y,none
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, Neon Dragonfly/Black, 11 X-Wide",1468,1407,,,,,,-,,B09YGHK5H4,196432896431,196432896431,B09K52X9QR,New Balance,yes,GB196432896431,https://www.google.com/search?q=196432896431+New+Balance+Men%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Neon+Dragonfly%2FBlack%2C+11+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B09YGHK5H4?psc=1,"https://www.google.com/shopping/product/14091520277832322191/offers?q=196432896431&prds=cid:14091520277832322191,cond:1",New Balance,109.99,186.98,207.88,207.88,Y,Y,none
Womens New Balance Fresh Foam X 1080v12,2750,3208,,,,,,-,,B0BF5RMNHS,196307469258,196307469258,B096NKR8NM,New Balance,no,GB196307469258,https://www.google.com/search?q=196307469258+Womens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0BF5RMNHS?psc=1,"https://www.google.com/shopping/product/4189118345623812555/offers?q=196307469258&prds=cid:4189118345623812555,cond:1",Zappos.com,130.34,221.58,246.34,246.34,Y,Y,none
Womens New Balance Fresh Foam X 1080v12,2739,3198,,,,,,-,,B0BF5S9ZDC,196307469371,196307469371,B096NKR8NM,New Balance,no,GB196307469371,https://www.google.com/search?q=196307469371+Womens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0BF5S9ZDC?psc=1,"https://www.google.com/shopping/product/7332894106062623936/offers?q=196307469371&prds=cid:7332894106062623936,cond:1",REI,95.83,162.91,181.12,181.12,Y,Y,none
"New Balance Men Fresh Foam X 1080 V12 Running Shoe, Vibrant Spring/Ocean Grey, 6.5 X-Wide",2128,2732,,,,,,-,,B0BF18TDSQ,196071453712,196071453712,B096NKPSY5,New Balance,no,GB196071453712,https://www.google.com/search?q=196071453712+New+Balance+Men+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Vibrant+Spring%2FOcean+Grey%2C+6.5+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BF18TDSQ?psc=1,"https://www.google.com/shopping/product/10884442763745656776/offers?q=196071453712&prds=cid:10884442763745656776,cond:1",Running Warehouse US,109.88,186.8,207.67,207.67,Y,Y,none
"New Balance Men Fresh Foam X 1080 V12 Running Shoe, Vibrant Spring/Ocean Grey, 7 Narrow",2138,2742,,,,,,-,,B0BF1DBM7Y,195907630426,195907630426,B096NKPSY5,New Balance,no,GB195907630426,https://www.google.com/search?q=195907630426+New+Balance+Men+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Vibrant+Spring%2FOcean+Grey%2C+7+Narrow&tbm=shop,Y,https://www.amazon.com/dp/B0BF1DBM7Y?psc=1,"https://www.google.com/shopping/product/10672092337677977783/offers?q=195907630426&prds=cid:10672092337677977783,cond:1",Shoolu,109.9,186.83,207.71,207.71,Y,Y,none
Mens New Balance Fresh Foam X 1080v12,2187,2747,,,,,,-,,B0BF19LYTH,196307488907,196307488907,B096NKPSY5,New Balance,no,GB196307488907,https://www.google.com/search?q=196307488907+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0BF19LYTH?psc=1,"https://www.google.com/shopping/product/12987769945448353409/offers?q=196307488907&prds=cid:12987769945448353409,cond:1",ShoeMall,164.95,280.41,311.76,311.76,Y,Y,none
Women's New Balance Fresh Foam X More v4,4399,12614,,,,,,-,,B0BSRD45F6,196432351138,196432351138,B0CN3KT3CZ,New Balance,yes,GB196432351138,https://www.google.com/search?q=196432351138+Women%27s+New+Balance+Fresh+Foam+X+More+v4&tbm=shop,Y,https://www.amazon.com/dp/B0BSRD45F6?psc=1,"https://www.google.com/shopping/product/1941059615860219346/offers?q=196432351138&prds=cid:1941059615860219346,cond:1",Peltz Shoes,129.96,220.93,245.62,245.62,Y,Y,none
New Balance Men's Fresh Foam X More V4 Light Aluminum/Dark Moonstone 7.5 D (M),8516,16412,,,,,,-,,B0B8X7F7XZ,196307443692,196307443692,B0CPR3LF4F,New Balance,no,GB196307443692,https://www.google.com/search?q=196307443692+New+Balance+Men%27s+Fresh+Foam+X+More+V4+Light+Aluminum%2FDark+Moonstone+7.5+D+%28M%29&tbm=shop,Y,https://www.amazon.com/dp/B0B8X7F7XZ?psc=1,"https://www.google.com/shopping/product/7761070115100045970/offers?q=196307443692&prds=cid:7761070115100045970,cond:1",New Balance,119.99,203.98,226.78,226.78,Y,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Light Aluminum/Dark Moonstone 12.5 X-Wide,13678,352884,,,,,,-,,B0BBKD8XQ5,196307444125,196307444125,B0CPR3LF4F,New Balance,no,GB196307444125,https://www.google.com/search?q=196307444125+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Light+Aluminum%2FDark+Moonstone+12.5+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BBKD8XQ5?psc=1,"https://www.google.com/shopping/product/17319967658202580004/offers?q=196307444125&prds=cid:17319967658202580004,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Light Aluminum/Dark Moonstone 13 X-Wide,13572,385603,,,,,,-,,B0BBJS4GXM,196307444132,196307444132,B0CPR3LF4F,New Balance,no,GB196307444132,https://www.google.com/search?q=196307444132+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Light+Aluminum%2FDark+Moonstone+13+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BBJS4GXM?psc=1,"https://www.google.com/shopping/product/10054863594177151551/offers?q=196307444132&prds=cid:10054863594177151551,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Summer Aqua/Black 16 X-Wide,15649,427048,,,,,,-,,B0BT26HBF5,196432358045,196432358045,B0CPR3LF4F,New Balance,no,GB196432358045,https://www.google.com/search?q=196432358045+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Summer+Aqua%2FBlack+16+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BT26HBF5?psc=1,"https://www.google.com/shopping/product/17319967658202580004/offers?q=196432358045&prds=cid:17319967658202580004,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Light Aluminum/Dark Moonstone 7.5 X-Wide,13471,344879,,,,,,-,,B0BBK3ZFLZ,196307444026,196307444026,B0CPR3LF4F,New Balance,no,GB196307444026,https://www.google.com/search?q=196307444026+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Light+Aluminum%2FDark+Moonstone+7.5+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BBK3ZFLZ?psc=1,"https://www.google.com/shopping/product/5786431163406668907/offers?q=196307444026&prds=cid:5786431163406668907,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,Y,none
"New Balance Men's Fresh Foam X More V4 Running Shoe,Electric Red/Bright Lapis 15 ED - Medium",8358,16826,,,,,,-,,B0B8X6STM3,196307486361,196307486361,B0CPR3LF4F,New Balance,no,GB196307486361,https://www.google.com/search?q=196307486361+New+Balance+Men%27s+Fresh+Foam+X+More+V4+Running+Shoe%2CElectric+Red%2FBright+Lapis+15+ED+-+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0B8X6STM3?psc=1,"https://www.google.com/shopping/product/10860442581896052457/offers?q=196307486361&prds=cid:10860442581896052457,cond:1",New Balance,119.99,203.98,226.78,226.78,Y,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Light Aluminum/Dark Moonstone 15 X-Wide,13958,384750,,,,,,-,,B0BBJYC6BR,196307444156,196307444156,B0CPR3LF4F,New Balance,no,GB196307444156,https://www.google.com/search?q=196307444156+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Light+Aluminum%2FDark+Moonstone+15+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BBJYC6BR?psc=1,"https://www.google.com/shopping/product/17319967658202580004/offers?q=196307444156&prds=cid:17319967658202580004,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,Y,none
"New Balance Men's Dynasoft Nitrel V5 Trail Running Shoe, Magnet/Black/Marigold, 7",6521,9020,,,119,,$119.00 ,A3PFLGVU7NSC7M,1,B09H3QTM16,196307619165,196307619165,B0BYT5397L,New Balance,yes,GB196307619165,https://www.google.com/search?q=196307619165+New+Balance+Men%27s+Dynasoft+Nitrel+V5+Trail+Running+Shoe%2C+Magnet%2FBlack%2FMarigold%2C+7&tbm=shop,Y,https://www.amazon.com/dp/B09H3QTM16?psc=1,"https://www.google.com/shopping/product/2930038702071615664/offers?q=196307619165&prds=cid:2930038702071615664,cond:1",Zappos.com,69.99,118.98,132.28,118,Y,Y,none
"New Balance Men's Fresh Foam 510 V6 Trail Running Shoe, Black/Grey Matter/Magnet, 15 X-Wide",5617,8494,,,,,,-,,B09XRH52T5,196432898749,196432898749,B09YB6BWLM,New Balance,yes,GB196432898749,https://www.google.com/search?q=196432898749+New+Balance+Men%27s+Fresh+Foam+510+V6+Trail+Running+Shoe%2C+Black%2FGrey+Matter%2FMagnet%2C+15+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B09XRH52T5?psc=1,"https://www.google.com/shopping/product/14031123366606953868/offers?q=196432898749&prds=cid:14031123366606953868,cond:1",Zappos.com,84.79,144.14,160.25,160.25,Y,Y,none
"New Balance Men's Fresh Foam SPT V4 Running Shoe, White/White, 15 X-Wide",13476,14803,,,,,,-,,B09YGQG6T4,196432991150,196432991150,B09668YVJX,New Balance,yes,GB196432991150,https://www.google.com/search?q=196432991150+New+Balance+Men%27s+Fresh+Foam+SPT+V4+Running+Shoe%2C+White%2FWhite%2C+15+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B09YGQG6T4?psc=1,"https://www.google.com/shopping/product/1058989067214868309/offers?q=196432991150&prds=cid:1058989067214868309,cond:1",Zappos.com,78.7,133.79,148.74,148.74,Y,Y,none
"New Balance Kid's Fresh Foam Roav V1 Lace-up Sneaker, Black/Summer Fog, 12 Wide Little Kid",15605,26637,,,,,,-,,B07HG25B6Y,193362230816,193362230816,B0BPJ3HMYP,New Balance,no,GB193362230816,https://www.google.com/search?q=193362230816+New+Balance+Kid%27s+Fresh+Foam+Roav+V1+Lace-up+Sneaker%2C+Black%2FSummer+Fog%2C+12+Wide+Little+Kid&tbm=shop,Y,https://www.amazon.com/dp/B07HG25B6Y?psc=1,"https://www.google.com/shopping/product/6971441417927488354/offers?q=193362230816&prds=cid:6971441417927488354,cond:1",Nordstrom Rack,54.97,93.45,103.89,103.89,Y,Y,none
"New Balance Men's 997h V1 Trainers, Grey Grey Navy Heq, 5",16977,12814,,,,,,-,,B07S4XXMTJ,194182384857,194182384857,B0CNTKFWLN,New Balance,no,GB194182384857,https://www.google.com/search?q=194182384857+New+Balance+Men%27s+997h+V1+Trainers%2C+Grey+Grey+Navy+Heq%2C+5&tbm=shop,Y,https://www.amazon.com/dp/B07S4XXMTJ?psc=1,"https://www.google.com/shopping/product/16893961087524713469/offers?q=194182384857&prds=cid:16893961087524713469,cond:1",ShoeMall,94.99,161.48,179.53,179.53,Y,Y,none
