Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Custom_SKU,Google_Search_Link,Amazon_link,Match,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Purple, 9 Wide",5410,10536,139.95,28.0,139.95,$139.95 ,A1Q1PHSVIGZBP8,1.0,B09XK6VLDL,195907623091,195907623091,B0CLDCBKLP,New Balance,no,GB195907623091,https://www.google.com/search?q=195907623091+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Purple%2C+9+Wide&tbm=shop,https://www.amazon.com/dp/B09XK6VLDL?psc=1,N,Not Found,Not Found,,,,,N
New Balance mens 680 V7 Running Shoe 8 White/Vibrant Sky/Lemonade,6914,6086,77.99,1.0,77.99,$77.99 ,A1NX56Z9GZV2PU,1.0,B093QGQDQ7,195907662779,195907662779,B0CLRSJN3V,New Balance,no,GB195907662779,https://www.google.com/search?q=195907662779+New+Balance+mens+680+V7+Running+Shoe+8+White%2FVibrant+Sky%2FLemonade&tbm=shop,https://www.amazon.com/dp/B093QGQDQ7?psc=1,Y,"https://www.google.com/shopping/product/3593052402433168780/offers?q=195907662779&prds=cid:3593052402433168780,cond:1",Shoe Carnival,79.98,135.97,151.16,,N
New Balance mens 680 V7 Running Shoe 8.5 Black/Vibrant Spring,6876,6070,79.95,8.0,79.95,$82.62 ,A1Q1PHSVIGZBP8,1.0,B093QL31LR,195907660799,195907660799,B0CLRSJN3V,New Balance,no,GB195907660799,https://www.google.com/search?q=195907660799+New+Balance+mens+680+V7+Running+Shoe+8.5+Black%2FVibrant+Spring&tbm=shop,https://www.amazon.com/dp/B093QL31LR?psc=1,Y,"https://www.google.com/shopping/product/2280146345198425185/offers?q=195907660799&prds=cid:2280146345198425185,cond:1",Not Found,,,,,N
New Balance mens 680 V7 Running Shoe 12 Black/Star Glo,6901,6076,79.95,25.0,79.95,$77.88 ,A1Q1PHSVIGZBP8,1.0,B08MWQN9RB,195481297947,195481297947,B0CLRSJN3V,New Balance,no,GB195481297947,https://www.google.com/search?q=195481297947+New+Balance+mens+680+V7+Running+Shoe+12+Black%2FStar+Glo&tbm=shop,https://www.amazon.com/dp/B08MWQN9RB?psc=1,Y,"https://www.google.com/shopping/product/16338748730070674355/offers?q=195481297947&prds=cid:16338748730070674355,cond:1",Not Found,,,,,N
New Balance mens 680 V7 Running Shoe 16 X-Wide Marine Blue/Night Sky/Hot Marigold,6921,6074,,,,,-,,B0BHKM4YJT,196652965818,196652965818,B0CLRSJN3V,New Balance,yes,GB196652965818,https://www.google.com/search?q=196652965818+New+Balance+mens+680+V7+Running+Shoe+16+X-Wide+Marine+Blue%2FNight+Sky%2FHot+Marigold&tbm=shop,https://www.amazon.com/dp/B0BHKM4YJT?psc=1,Y,"https://www.google.com/shopping/product/3344713708923468241/offers?q=196652965818&prds=cid:3344713708923468241,cond:1",ShoeMall,79.95,135.91,151.11,151.11,Y
New Balance mens 680 V7 Running Shoe 7 Black/Vibrant Orange/Vibrant Apricot,6793,6039,,,64.97,$64.97 ,A2141PAN4SCCIJ,1.0,B093QGS9XF,195907661833,195907661833,B0CLRSJN3V,New Balance,no,GB195907661833,https://www.google.com/search?q=195907661833+New+Balance+mens+680+V7+Running+Shoe+7+Black%2FVibrant+Orange%2FVibrant+Apricot&tbm=shop,https://www.amazon.com/dp/B093QGS9XF?psc=1,Y,"https://www.google.com/shopping/product/13465741347707193899/offers?q=195907661833&prds=cid:13465741347707193899,cond:1",Not Found,,,,,N
New Balance mens 680 V7 Running Shoe 15 Black/Star Glo,6941,6102,79.65,2.0,64.7,$86.77 ,A2857RBU562CVM,2.0,B08MWTVHKJ,195481297978,195481297978,B0CLRSJN3V,New Balance,no,GB195481297978,https://www.google.com/search?q=195481297978+New+Balance+mens+680+V7+Running+Shoe+15+Black%2FStar+Glo&tbm=shop,https://www.amazon.com/dp/B08MWTVHKJ?psc=1,N,Not Found,Not Found,,,,,N
New Balance mens 680 V7 Running Shoe 7 Ocean Grey/Black/Vibrant Spring,6856,6066,53.58,1.0,53.58,$52.30 ,A3MZPUPCGSAYFF,2.0,B093QHNBYD,195907662298,195907662298,B0CLRSJN3V,New Balance,no,GB195907662298,https://www.google.com/search?q=195907662298+New+Balance+mens+680+V7+Running+Shoe+7+Ocean+Grey%2FBlack%2FVibrant+Spring&tbm=shop,https://www.amazon.com/dp/B093QHNBYD?psc=1,Y,"https://www.google.com/shopping/product/3344713708923468241/offers?q=195907662298&prds=cid:3344713708923468241,cond:1",ShoeMall,79.95,135.91,151.11,,N
New Balance mens 680 V7 Running Shoe 7 White/Cosmic Pineapple,6949,6076,,,77.99,$92.94 ,A3MM37OCN70BL,1.0,B09YBPQNN9,196432859047,196432859047,B0CLRSJN3V,New Balance,yes,GB196432859047,https://www.google.com/search?q=196432859047+New+Balance+mens+680+V7+Running+Shoe+7+White%2FCosmic+Pineapple&tbm=shop,https://www.amazon.com/dp/B09YBPQNN9?psc=1,Y,"https://www.google.com/shopping/product/5061575304739148628/offers?q=196432859047&prds=cid:5061575304739148628,cond:1",Not Found,,,,,N
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Purple, 8 Wide",5338,10476,139.95,11.0,127.97,$136.89 ,A2I4KIISCXKZBK,2.0,B09XK6LZ19,195907623077,195907623077,B0CLDCBKLP,New Balance,no,GB195907623077,https://www.google.com/search?q=195907623077+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Purple%2C+8+Wide&tbm=shop,https://www.amazon.com/dp/B09XK6LZ19?psc=1,Y,"https://www.google.com/shopping/product/7302945072399079113/offers?q=195907623077&prds=cid:7302945072399079113,cond:1",Zappos.com,137.87,234.38,260.57,,N
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Purple, 12",5373,10493,139.95,39.0,99.0,$139.95 ,A1Q1PHSVIGZBP8,1.0,B09XK6J73N,195907622971,195907622971,B0CLDCBKLP,New Balance,no,GB195907622971,https://www.google.com/search?q=195907622971+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Purple%2C+12&tbm=shop,https://www.amazon.com/dp/B09XK6J73N?psc=1,Y,"https://www.google.com/shopping/product/9805143738259083874/offers?q=195907622971&prds=cid:9805143738259083874,cond:1",Sportsman's Guide,159.95,271.91,302.31,,N
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Eclipse/Blue Groove/Natural Indigo, 9",5419,10484,,24.0,,$159.99 ,"A28BSLDKMISFAW, A1Q1PHSVIGZBP8",2.0,B09K4WYMX8,196307300469,196307300469,B0CLDCBKLP,New Balance,yes,GB196307300469,https://www.google.com/search?q=196307300469+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Eclipse%2FBlue+Groove%2FNatural+Indigo%2C+9&tbm=shop,https://www.amazon.com/dp/B09K4WYMX8?psc=1,Y,"https://www.google.com/shopping/product/14020769436681879735/offers?q=196307300469&prds=cid:14020769436681879735,cond:1",Marathon Sports,79.95,135.91,151.11,151.11,Y
"New Balance Men's Fresh Foam X Hierro V7 Trail Running Shoe, Mindful Grey/Calm Taupe, 10.5",5364,10456,139.95,10.0,139.94,$139.94 ,A2WKBO85B5RXDI,2.0,B09ZSMDXPQ,196071150048,196071150048,B0CLDCBKLP,New Balance,no,GB196071150048,https://www.google.com/search?q=196071150048+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Trail+Running+Shoe%2C+Mindful+Grey%2FCalm+Taupe%2C+10.5&tbm=shop,https://www.amazon.com/dp/B09ZSMDXPQ?psc=1,Y,"https://www.google.com/shopping/product/10989130513056910213/offers?q=196071150048&prds=cid:10989130513056910213,cond:1",Not Found,,,,,N
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Eclipse/Blue Groove/Natural Indigo, 12 Wide",5456,10566,159.95,24.0,159.95,$159.95 ,"A28BSLDKMISFAW, A1Q1PHSVIGZBP8",2.0,B09K4X1G1V,196307300704,196307300704,B0CLDCBKLP,New Balance,no,GB196307300704,https://www.google.com/search?q=196307300704+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Eclipse%2FBlue+Groove%2FNatural+Indigo%2C+12+Wide&tbm=shop,https://www.amazon.com/dp/B09K4X1G1V?psc=1,Y,"https://www.google.com/shopping/product/17641002431379220447/offers?q=196307300704&prds=cid:17641002431379220447,cond:1",Not Found,,,,,N
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Eclipse/Blue Groove/Natural Indigo, 7 Wide",5369,10492,,4.0,,,-,0.0,B09K4W923S,196307300605,196307300605,B0CLDCBKLP,New Balance,yes,GB196307300605,https://www.google.com/search?q=196307300605+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Eclipse%2FBlue+Groove%2FNatural+Indigo%2C+7+Wide&tbm=shop,https://www.amazon.com/dp/B09K4W923S?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Golden Hour/Dark Camo/Black, 8",5383,10472,120.88,1.0,120.88,$121.51 ,AU8NJ1G2JFHCL,2.0,B096NGWDDZ,195907623411,195907623411,B0CLDCBKLP,New Balance,no,GB195907623411,https://www.google.com/search?q=195907623411+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Golden+Hour%2FDark+Camo%2FBlack%2C+8&tbm=shop,https://www.amazon.com/dp/B096NGWDDZ?psc=1,Y,"https://www.google.com/shopping/product/7302945072399079113/offers?q=195907623411&prds=cid:7302945072399079113,cond:1",Zappos.com,137.87,234.38,260.57,,N
"New Balance Women's Dynasoft Nergize Sport V2 Sneaker, Sea Salt/Taro, 10.5",5369,7074,,,69.1,$93.94 ,-,1.0,B0C296T8GW,197375471648,197375471648,B0BJ7W5WFV,New Balance,no,GB197375471648,https://www.google.com/search?q=197375471648+New+Balance+Women%27s+Dynasoft+Nergize+Sport+V2+Sneaker%2C+Sea+Salt%2FTaro%2C+10.5&tbm=shop,https://www.amazon.com/dp/B0C296T8GW?psc=1,Y,"https://www.google.com/shopping/product/2279115897984752768/offers?q=197375471648&prds=cid:2279115897984752768,cond:1",Kohl's,69.99,118.98,132.28,,N
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Magnet/Castlerock, 10",5406,10377,,,,$146.29 ,-,,B09K4VW6F4,196307407403,196307407403,B0CLDCBKLP,New Balance,no,GB196307407403,https://www.google.com/search?q=196307407403+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Magnet%2FCastlerock%2C+10&tbm=shop,https://www.amazon.com/dp/B09K4VW6F4?psc=1,Y,"https://www.google.com/shopping/product/14206432868435568103/offers?q=196307407403&prds=cid:14206432868435568103,cond:1",ShoeMall,159.95,271.91,302.31,302.31,Y
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Truffle/Electric Purple, 15 Wide",5337,10280,,,,,-,,B0BGVXNGJ5,196307597180,196307597180,B0CLDCBKLP,New Balance,no,GB196307597180,https://www.google.com/search?q=196307597180+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Truffle%2FElectric+Purple%2C+15+Wide&tbm=shop,https://www.amazon.com/dp/B0BGVXNGJ5?psc=1,Y,"https://www.google.com/shopping/product/8478386906638270759/offers?q=196307597180&prds=cid:8478386906638270759,cond:1",Not Found,,,,,N
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Purple, 14",5422,10393,129.0,1.0,129.0,$129.00 ,A3SM1R0UB3MXAD,1.0,B09XK6X2QR,195907623008,195907623008,B0CLDCBKLP,New Balance,no,GB195907623008,https://www.google.com/search?q=195907623008+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Purple%2C+14&tbm=shop,https://www.amazon.com/dp/B09XK6X2QR?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Purple, 9.5 Wide",5406,10411,139.95,28.0,139.95,$139.95 ,A1Q1PHSVIGZBP8,1.0,B09XK62Z89,195907623107,195907623107,B0CLDCBKLP,New Balance,no,GB195907623107,https://www.google.com/search?q=195907623107+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Purple%2C+9.5+Wide&tbm=shop,https://www.amazon.com/dp/B09XK62Z89?psc=1,Y,"https://www.google.com/shopping/product/2691126666659224889/offers?q=195907623107&prds=cid:2691126666659224889,cond:1",Marathon Sports,79.95,135.91,151.11,138.95,Y
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Magnet/Castlerock, 10 Wide",5376,10332,,,,,-,,B09K4V4YBZ,196307407588,196307407588,B0CLDCBKLP,New Balance,yes,GB196307407588,https://www.google.com/search?q=196307407588+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Magnet%2FCastlerock%2C+10+Wide&tbm=shop,https://www.amazon.com/dp/B09K4V4YBZ?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Purple, 11.5 Wide",5403,10430,139.95,10.0,139.95,$139.95 ,A1Q1PHSVIGZBP8,1.0,B09XK5PN7V,195907623145,195907623145,B0CLDCBKLP,New Balance,no,GB195907623145,https://www.google.com/search?q=195907623145+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Purple%2C+11.5+Wide&tbm=shop,https://www.amazon.com/dp/B09XK5PN7V?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Dynasoft Nitrel V5 Trail Running Shoe, Dark Olivine/Dark Camo/Neo Flame, 14",5329,8304,,,99.1,$102.69 ,AF4GO035LHAA2,1.0,B0C29DGCG5,197375664262,197375664262,B0BYT5397L,New Balance,yes,GB197375664262,https://www.google.com/search?q=197375664262+New+Balance+Men%27s+Dynasoft+Nitrel+V5+Trail+Running+Shoe%2C+Dark+Olivine%2FDark+Camo%2FNeo+Flame%2C+14&tbm=shop,https://www.amazon.com/dp/B0C29DGCG5?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Dynasoft Nitrel V5 Trail Running Shoe, Magnet/Black/Marigold, 11.5",5247,8271,,,118.0,$118.00 ,A3PFLGVU7NSC7M,1.0,B09H3Q6NWK,196307619257,196307619257,B0BYT5397L,New Balance,no,GB196307619257,https://www.google.com/search?q=196307619257+New+Balance+Men%27s+Dynasoft+Nitrel+V5+Trail+Running+Shoe%2C+Magnet%2FBlack%2FMarigold%2C+11.5&tbm=shop,https://www.amazon.com/dp/B09H3Q6NWK?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Dynasoft Nitrel V5 Trail Running Shoe, Rain Cloud/Phantom/Egg Yolk, 11",5367,8358,,,119.0,$109.92 ,A3PFLGVU7NSC7M,1.0,B09H3Q7M29,196307555975,196307555975,B0BYT5397L,New Balance,no,GB196307555975,https://www.google.com/search?q=196307555975+New+Balance+Men%27s+Dynasoft+Nitrel+V5+Trail+Running+Shoe%2C+Rain+Cloud%2FPhantom%2FEgg+Yolk%2C+11&tbm=shop,https://www.amazon.com/dp/B09H3Q7M29?psc=1,Y,"https://www.google.com/shopping/product/1318900884802343658/offers?q=196307555975&prds=cid:1318900884802343658,cond:1",Not Found,,,,,N
"New Balance Women's 411 V1 Walking Shoe, White/White, 6.5",4576,3361,,,114.97,$114.97 ,A1F9MAEG3DSUIX,1.0,B07PDM54B6,193684162284,193684162284,B0CMPLXWKG,New Balance,yes,GB193684162284,https://www.google.com/search?q=193684162284+New+Balance+Women%27s+411+V1+Walking+Shoe%2C+White%2FWhite%2C+6.5&tbm=shop,https://www.amazon.com/dp/B07PDM54B6?psc=1,Y,"https://www.google.com/shopping/product/13590746997754990007/offers?q=193684162284&prds=cid:13590746997754990007,cond:1",Not Found,,,,,N
"New Balance Men's Dynasoft Nitrel V5 Trail Running Shoe, Rain Cloud/Phantom/Egg Yolk, 11.5",5420,8284,,,119.0,$115.90 ,A3PFLGVU7NSC7M,1.0,B09H3PGH1Q,196307555982,196307555982,B0BYT5397L,New Balance,yes,GB196307555982,https://www.google.com/search?q=196307555982+New+Balance+Men%27s+Dynasoft+Nitrel+V5+Trail+Running+Shoe%2C+Rain+Cloud%2FPhantom%2FEgg+Yolk%2C+11.5&tbm=shop,https://www.amazon.com/dp/B09H3PGH1Q?psc=1,Y,"https://www.google.com/shopping/product/934656708504457296/offers?q=196307555982&prds=cid:934656708504457296,cond:1",Shoe Carnival,79.98,135.97,151.16,,N
"New Balance Men's Dynasoft Nitrel V5 Trail Running Shoe, Cayenne/Black/Hot Marigold, 9.5",5303,8272,,,108.0,$69.74 ,A2650U6VN1Z6TA,1.0,B0BHKQ1RL6,196941136141,196941136141,B0BYT5397L,New Balance,no,GB196941136141,https://www.google.com/search?q=196941136141+New+Balance+Men%27s+Dynasoft+Nitrel+V5+Trail+Running+Shoe%2C+Cayenne%2FBlack%2FHot+Marigold%2C+9.5&tbm=shop,https://www.amazon.com/dp/B0BHKQ1RL6?psc=1,Y,"https://www.google.com/shopping/product/461235137710458785/offers?q=196941136141&prds=cid:461235137710458785,cond:1",Kohl's,94.99,161.48,179.53,,N
"New Balance Men's Dynasoft Nitrel V5 Trail Running Shoe, Dark Olivine/Dark Camo/Neo Flame, 14 X-Wide",5368,8293,,,,,-,,B0C29M9NV2,197375664552,197375664552,B0BYT5397L,New Balance,yes,GB197375664552,https://www.google.com/search?q=197375664552+New+Balance+Men%27s+Dynasoft+Nitrel+V5+Trail+Running+Shoe%2C+Dark+Olivine%2FDark+Camo%2FNeo+Flame%2C+14+X-Wide&tbm=shop,https://www.amazon.com/dp/B0C29M9NV2?psc=1,Y,"https://www.google.com/shopping/product/6779475790755746994/offers?q=197375664552&prds=cid:6779475790755746994,cond:1",Not Found,,,,,N
New Balance Kid's Dynasoft Reveal V4 Boa Running Shoe,8801,15269,,,,,-,,B09YCGY185,196432572601,196432572601,B0CLDBSWVT,New Balance,yes,GB196432572601,https://www.google.com/search?q=196432572601+New+Balance+Kid%27s+Dynasoft+Reveal+V4+Boa+Running+Shoe&tbm=shop,https://www.amazon.com/dp/B09YCGY185?psc=1,Y,"https://www.google.com/shopping/product/12522650931792479993/offers?q=196432572601&prds=cid:12522650931792479993,cond:1",ShoeKid,84.99,144.48,160.63,160.63,Y
"New Balance Men's Dynasoft Nitrel V5 Trail Running Shoe, Rain Cloud/Phantom/Egg Yolk, 10 X-Wide",5314,8292,86.99,18.0,77.87,$85.53 ,APMVYK5AMZ4PX,2.0,B09H3N42NH,196307556248,196307556248,B0BYT5397L,New Balance,no,GB196307556248,https://www.google.com/search?q=196307556248+New+Balance+Men%27s+Dynasoft+Nitrel+V5+Trail+Running+Shoe%2C+Rain+Cloud%2FPhantom%2FEgg+Yolk%2C+10+X-Wide&tbm=shop,https://www.amazon.com/dp/B09H3N42NH?psc=1,Y,"https://www.google.com/shopping/product/12121133418887048933/offers?q=196307556248&prds=cid:12121133418887048933,cond:1",Rack Room Shoes,79.97,135.95,151.14,,N
"New Balance Men's Dynasoft Nitrel V5 Trail Running Shoe, Black/Black, 14",5388,8403,,,99.1,$99.41 ,AF4GO035LHAA2,1.0,B09H3SSL7J,196307556446,196307556446,B0BYT5397L,New Balance,yes,GB196307556446,https://www.google.com/search?q=196307556446+New+Balance+Men%27s+Dynasoft+Nitrel+V5+Trail+Running+Shoe%2C+Black%2FBlack%2C+14&tbm=shop,https://www.amazon.com/dp/B09H3SSL7J?psc=1,Y,"https://www.google.com/shopping/product/12715668175418753632/offers?q=196307556446&prds=cid:12715668175418753632,cond:1",Nordstrom Rack,69.97,118.95,132.24,,N
"New Balance Men's Fresh Foam X 3000 V6 Metal Baseball Shoe, Pearl/White, 9",9244,19631,,,,$116.44 ,-,,B09YGF28L4,196432979516,196432979516,B0CSK8299J,New Balance,yes,GB196432979516,https://www.google.com/search?q=196432979516+New+Balance+Men%27s+Fresh+Foam+X+3000+V6+Metal+Baseball+Shoe%2C+Pearl%2FWhite%2C+9&tbm=shop,https://www.amazon.com/dp/B09YGF28L4?psc=1,Y,"https://www.google.com/shopping/product/2984498146660393978/offers?q=196432979516&prds=cid:2984498146660393978,cond:1",Not Found,,,,,N
"New Balance Men's 520 V8 Running Shoe, Marine Blue/Night Sky/Black, 11.5",6670,9956,,,85.99,$86.15 ,ADRHGNAK5VWYB,2.0,B0BHJQGVJK,196941138763,196941138763,B0C8BW5WNS,New Balance,yes,GB196941138763,https://www.google.com/search?q=196941138763+New+Balance+Men%27s+520+V8+Running+Shoe%2C+Marine+Blue%2FNight+Sky%2FBlack%2C+11.5&tbm=shop,https://www.amazon.com/dp/B0BHJQGVJK?psc=1,Y,"https://www.google.com/shopping/product/686523496314112980/offers?q=196941138763&prds=cid:686523496314112980,cond:1",Shoe Station,69.98,118.97,132.26,,N
"New Balance Men's 520 V8 Running Shoe, Marine Blue/Night Sky/Black, 13",6735,9948,,,89.99,$85.16 ,ADRHGNAK5VWYB,1.0,B0BHKCNK6P,196941138787,196941138787,B0C8BW5WNS,New Balance,yes,GB196941138787,https://www.google.com/search?q=196941138787+New+Balance+Men%27s+520+V8+Running+Shoe%2C+Marine+Blue%2FNight+Sky%2FBlack%2C+13&tbm=shop,https://www.amazon.com/dp/B0BHKCNK6P?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's 520 V8 Running Shoe, Black/White, 7",6632,9929,,,84.74,$88.92 ,AF4GO035LHAA2,2.0,B09XRDKTQ6,196432848089,196432848089,B0C8BW5WNS,New Balance,yes,GB196432848089,https://www.google.com/search?q=196432848089+New+Balance+Men%27s+520+V8+Running+Shoe%2C+Black%2FWhite%2C+7&tbm=shop,https://www.amazon.com/dp/B09XRDKTQ6?psc=1,Y,"https://www.google.com/shopping/product/12179669809305849442/offers?q=196432848089&prds=cid:12179669809305849442,cond:1",Zappos.com,54.63,92.87,103.25,,N
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Golden Hour/Dark Camo/Black, 14",5331,10462,,,,,-,,B096NDZ9XV,195907623527,195907623527,B0CLDCBKLP,New Balance,yes,GB195907623527,https://www.google.com/search?q=195907623527+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Golden+Hour%2FDark+Camo%2FBlack%2C+14&tbm=shop,https://www.amazon.com/dp/B096NDZ9XV?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Magnet/Castlerock, 9",5343,10407,,,,$186.51 ,-,,B09K4V9ZR2,196307407380,196307407380,B0CLDCBKLP,New Balance,yes,GB196307407380,https://www.google.com/search?q=196307407380+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Magnet%2FCastlerock%2C+9&tbm=shop,https://www.amazon.com/dp/B09K4V9ZR2?psc=1,Y,"https://www.google.com/shopping/product/10738831914658008226/offers?q=196307407380&prds=cid:10738831914658008226,cond:1",ShoeMall,159.95,271.91,302.31,302.31,Y
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Purple, 13 Wide",5367,10473,139.95,12.0,139.95,$139.95 ,A1Q1PHSVIGZBP8,1.0,B09XK6M8T3,195907623176,195907623176,B0CLDCBKLP,New Balance,no,GB195907623176,https://www.google.com/search?q=195907623176+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Purple%2C+13+Wide&tbm=shop,https://www.amazon.com/dp/B09XK6M8T3?psc=1,Y,"https://www.google.com/shopping/product/2190117691432538479/offers?q=195907623176&prds=cid:2190117691432538479,cond:1",Not Found,,,,,N
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Purple, 12.5",5349,10335,,,,,-,,B09XKRKKQ8,195907622988,195907622988,B0CLDCBKLP,New Balance,yes,GB195907622988,https://www.google.com/search?q=195907622988+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Purple%2C+12.5&tbm=shop,https://www.amazon.com/dp/B09XKRKKQ8?psc=1,Y,"https://www.google.com/shopping/product/9805143738259083874/offers?q=195907622988&prds=cid:9805143738259083874,cond:1",Sportsman's Guide,159.95,271.91,302.31,302.31,Y
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Purple, 10.5 Wide",5404,10464,139.95,37.0,139.95,$139.95 ,A1Q1PHSVIGZBP8,1.0,B09XK6TSFD,195907623121,195907623121,B0CLDCBKLP,New Balance,no,GB195907623121,https://www.google.com/search?q=195907623121+New+Balance+Men%27s+Fresh+Foam+X+Hierro+V7+Running+Shoe%2C+Purple%2C+10.5+Wide&tbm=shop,https://www.amazon.com/dp/B09XK6TSFD?psc=1,Y,"https://www.google.com/shopping/product/7302945072399079113/offers?q=195907623121&prds=cid:7302945072399079113,cond:1",Not Found,,,,,N
"New Balance Men's 520 V8 Running Shoe, Black/White, 14",6687,10012,,,87.57,$87.46 ,AF4GO035LHAA2,1.0,B09XRFSQ14,196432848201,196432848201,B0C8BW5WNS,New Balance,yes,GB196432848201,https://www.google.com/search?q=196432848201+New+Balance+Men%27s+520+V8+Running+Shoe%2C+Black%2FWhite%2C+14&tbm=shop,https://www.amazon.com/dp/B09XRFSQ14?psc=1,Y,"https://www.google.com/shopping/product/13589616781496205736/offers?q=196432848201&prds=cid:13589616781496205736,cond:1",Zappos.com,54.63,92.87,103.25,,N
"New Balance Men's Fresh Foam X 3000 V6 Metal Baseball Shoe, Synthetic Black/White, 9",8838,19437,64.98,92.0,64.98,$83.48 ,-,1.0,B09YBH2GKB,196307527934,196307527934,B0CSK8299J,New Balance,no,GB196307527934,https://www.google.com/search?q=196307527934+New+Balance+Men%27s+Fresh+Foam+X+3000+V6+Metal+Baseball+Shoe%2C+Synthetic+Black%2FWhite%2C+9&tbm=shop,https://www.amazon.com/dp/B09YBH2GKB?psc=1,Y,"https://www.google.com/shopping/product/54822672917179239/offers?q=196307527934&prds=cid:54822672917179239,cond:1",New Balance,109.99,186.98,207.88,,N
"New Balance Boy's 3000 V6 Rubber Molded Baseball Shoe, Navy/White, 1 Little Kid",11565,47343,,,,$44.97 ,-,,B09YC5B7NP,196307327428,196307327428,B0C66YWMC2,New Balance,yes,GB196307327428,https://www.google.com/search?q=196307327428+New+Balance+Boy%27s+3000+V6+Rubber+Molded+Baseball+Shoe%2C+Navy%2FWhite%2C+1+Little+Kid&tbm=shop,https://www.amazon.com/dp/B09YC5B7NP?psc=1,Y,"https://www.google.com/shopping/product/4631840961844755431/offers?q=196307327428&prds=cid:4631840961844755431,cond:1",Baseball Savings.com,39.98,67.97,75.56,75.56,Y
"New Balance Boy's 3000 V6 Rubber Molded Baseball Shoe, Navy/White, 1.5 Little Kid",11350,48351,,,,$44.97 ,-,,B09YC5LRH7,196307327435,196307327435,B0C66YWMC2,New Balance,no,GB196307327435,https://www.google.com/search?q=196307327435+New+Balance+Boy%27s+3000+V6+Rubber+Molded+Baseball+Shoe%2C+Navy%2FWhite%2C+1.5+Little+Kid&tbm=shop,https://www.amazon.com/dp/B09YC5LRH7?psc=1,Y,"https://www.google.com/shopping/product/3183140765535036174/offers?q=196307327435&prds=cid:3183140765535036174,cond:1",Not Found,,,,,N
