Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box 🚚: Current,Buy Box 🚚: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Buy Box: Current,Buy Box: Stock,Match,Custom_SKU,Google_Search_Link,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
"Tory Burch Women's Double T Sport Slides, Bourbon Miele/Gold, 8.5 Medium US",75049,99331,$ 199.15,14.0,198.0,$ 198.00,,-,0.0,B09TH9PZLJ,0196133172292,196133172292,B08ZJQPTBM,Tory Burch,yes,,,Y,GB196133172292,https://www.google.com/search?q=196133172292+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Bourbon+Miele%2FGold%2C+8.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B09TH9PZLJ?psc=1,"https://www.google.com/shopping/product/5373414634589019145/offers?q=196133172292&prds=cid:5373414634589019145,cond:1",Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Bourbon Miele/Gold, 7.5 Medium US",77148,101114,$ 199.55,3.0,198.0,$ 198.00,,-,0.0,B09TH8ZQB8,0196133172278,196133172278,B08ZJQPTBM,Tory Burch,yes,,,N,GB196133172278,https://www.google.com/search?q=196133172278+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Bourbon+Miele%2FGold%2C+7.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B09TH8ZQB8?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Optic White, 7 Medium US",74775,100489,,,337.18,$ 337.18,$ 329.45,ANZYNJW9IIF9C,1.0,B0BW2CY39M,0196133672471,196133672471,B08ZJQPTBM,Tory Burch,no,,,N,GB196133672471,https://www.google.com/search?q=196133672471+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Optic+White%2C+7+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BW2CY39M?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Dulce De Leche/Gold, 5.5 Medium US",73235,98400,$ 198.00,4.0,198.0,$ 198.00,$ 337.18,ANZYNJW9IIF9C,1.0,B08R1PN5M4,0192485757095,192485757095,B08ZJQPTBM,Tory Burch,yes,,,Y,GB192485757095,https://www.google.com/search?q=192485757095+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Dulce+De+Leche%2FGold%2C+5.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B08R1PN5M4?psc=1,"https://www.google.com/shopping/product/1678954371282113937/offers?q=192485757095&prds=cid:1678954371282113937,cond:1",Neiman Marcus,148.5,252.45,280.66,,N
"Tory Burch Women's Double T Sport Slides, Spark Gold, 5 Medium US",76234,100422,$ 198.00,1.0,198.0,$ 198.00,,-,0.0,B0B6SMNGDG,0196133367681,196133367681,B08ZJQPTBM,Tory Burch,yes,,,N,GB196133367681,https://www.google.com/search?q=196133367681+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Spark+Gold%2C+5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0B6SMNGDG?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Perfect Black/Gold, 8 Medium US",75608,100523,$ 197.90,15.0,195.0,$ 337.18,$ 298.83,A3GWW7CQGYIHXP,2.0,B08R1LZXMX,0192485757019,192485757019,B08ZJQPTBM,Tory Burch,yes,,,N,GB192485757019,https://www.google.com/search?q=192485757019+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Perfect+Black%2FGold%2C+8+Medium+US&tbm=shop,https://www.amazon.com/dp/B08R1LZXMX?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Bourbon Miele/Gold, 9.5 Medium US",76644,97440,$ 198.00,3.0,198.0,$ 198.00,$ 262.85,-,0.0,B09THBFLGP,0196133172315,196133172315,B08ZJQPTBM,Tory Burch,yes,,,Y,GB196133172315,https://www.google.com/search?q=196133172315+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Bourbon+Miele%2FGold%2C+9.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B09THBFLGP?psc=1,"https://www.google.com/shopping/product/13755481667832711925/offers?q=196133172315&prds=cid:13755481667832711925,cond:1",Bloomingdale's,198.0,336.6,374.22,,N
"Tory Burch Women's Double T Sport Slides, Dulce De Leche/Gold, 9.5 Medium US",73631,97680,$ 198.00,4.0,198.0,$ 337.18,$ 337.18,ANZYNJW9IIF9C,1.0,B08R1Q247H,0192485757170,192485757170,B08ZJQPTBM,Tory Burch,yes,,,Y,GB192485757170,https://www.google.com/search?q=192485757170+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Dulce+De+Leche%2FGold%2C+9.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B08R1Q247H?psc=1,"https://www.google.com/shopping/product/5317853099165446359/offers?q=192485757170&prds=cid:5317853099165446359,cond:1",Neiman Marcus,148.5,252.45,280.66,,N
"Tory Burch Women's Double T Sport Slides, Perfect Black/Gold, 9 Medium US",74689,100142,$ 198.99,2.0,198.0,$ 337.18,$ 255.43,A3GWW7CQGYIHXP,2.0,B08R1RH9BK,0192485757033,192485757033,B08ZJQPTBM,Tory Burch,yes,,,Y,GB192485757033,https://www.google.com/search?q=192485757033+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Perfect+Black%2FGold%2C+9+Medium+US&tbm=shop,https://www.amazon.com/dp/B08R1RH9BK?psc=1,"https://www.google.com/shopping/product/8329360826543779052/offers?q=192485757033&prds=cid:8329360826543779052,cond:1",Neiman Marcus,148.5,252.45,280.66,,N
"Tory Burch Women's Double T Sport Slides, Dulce De Leche/Gold, 4 Medium US",73850,99372,$ 198.00,3.0,198.0,$ 198.00,$ 337.18,ANZYNJW9IIF9C,1.0,B09HN6KGQJ,0196133020036,196133020036,B08ZJQPTBM,Tory Burch,yes,,,Y,GB196133020036,https://www.google.com/search?q=196133020036+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Dulce+De+Leche%2FGold%2C+4+Medium+US&tbm=shop,https://www.amazon.com/dp/B09HN6KGQJ?psc=1,"https://www.google.com/shopping/product/5373414634589019145/offers?q=196133020036&prds=cid:5373414634589019145,cond:1",Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Perfect Black/Gold, 5.5 Medium US",74484,99079,$ 198.00,5.0,198.0,$ 198.00,$ 337.18,-,0.0,B08R1RC4PW,0192485756968,192485756968,B08ZJQPTBM,Tory Burch,yes,,,Y,GB192485756968,https://www.google.com/search?q=192485756968+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Perfect+Black%2FGold%2C+5.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B08R1RC4PW?psc=1,"https://www.google.com/shopping/product/5373414634589019145/offers?q=192485756968&prds=cid:5373414634589019145,cond:1",Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Bourbon Miele/Gold, 13 Medium US",77677,101854,$ 198.00,3.0,198.0,$ 198.00,$ 329.92,ANZYNJW9IIF9C,1.0,B09WF3SGJG,0196133171998,196133171998,B08ZJQPTBM,Tory Burch,yes,,,Y,GB196133171998,https://www.google.com/search?q=196133171998+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Bourbon+Miele%2FGold%2C+13+Medium+US&tbm=shop,https://www.amazon.com/dp/B09WF3SGJG?psc=1,"https://www.google.com/shopping/product/792955992981724175/offers?q=196133171998&prds=cid:792955992981724175,cond:1",Shopbop,208.0,353.6,393.12,,N
"Tory Burch Women's Double T Sport Slides, Perfect Black/Gold, 12 Medium US",75381,98316,$ 198.00,1.0,198.0,$ 337.18,$ 263.28,A3AQGBEJ7K4ZZ8,2.0,B09SM66P8S,0196133019979,196133019979,B08ZJQPTBM,Tory Burch,no,,,Y,GB196133019979,https://www.google.com/search?q=196133019979+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Perfect+Black%2FGold%2C+12+Medium+US&tbm=shop,https://www.amazon.com/dp/B09SM66P8S?psc=1,"https://www.google.com/shopping/product/16348342176743118622/offers?q=196133019979&prds=cid:16348342176743118622,cond:1",Bloomingdale's,198.0,336.6,374.22,,N
"Tory Burch Women's Double T Sport Slides, Bourbon Miele/Gold, 11 Medium US",74731,98146,$ 198.00,2.0,198.0,$ 198.00,,-,0.0,B09THBS9T6,0196133171974,196133171974,B08ZJQPTBM,Tory Burch,yes,,,N,GB196133171974,https://www.google.com/search?q=196133171974+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Bourbon+Miele%2FGold%2C+11+Medium+US&tbm=shop,https://www.amazon.com/dp/B09THBS9T6?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Bourbon Miele/Gold, 9 Medium US",75841,100079,$ 200.00,15.0,198.0,$ 198.00,,-,0.0,B09TH819P3,0196133172308,196133172308,B08ZJQPTBM,Tory Burch,yes,,,N,GB196133172308,https://www.google.com/search?q=196133172308+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Bourbon+Miele%2FGold%2C+9+Medium+US&tbm=shop,https://www.amazon.com/dp/B09TH819P3?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Optic White, 10 Medium US",83667,105003,$ 198.00,3.0,198.0,$ 198.00,,-,0.0,B0BW2LGDZQ,0196133672402,196133672402,B08ZJQPTBM,Tory Burch,yes,,,Y,GB196133672402,https://www.google.com/search?q=196133672402+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Optic+White%2C+10+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BW2LGDZQ?psc=1,"https://www.google.com/shopping/product/1489223499841495866/offers?q=196133672402&prds=cid:1489223499841495866,cond:1",Saks Fifth Avenue,158.5,269.45,299.56,,N
"Tory Burch Women's Double T Sport Slides, Petunia/Natural, Pink, Tan, 10 Medium US",84915,154318,$ 243.98,1.0,228.0,$ 228.00,$ 243.98,A22XJXTXTCFKGS,1.0,B0BS72VHBV,0196133702130,196133702130,B08ZJQPTBM,Tory Burch,no,,,N,GB196133702130,https://www.google.com/search?q=196133702130+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Petunia%2FNatural%2C+Pink%2C+Tan%2C+10+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BS72VHBV?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Bourbon Miele/Gold, 10 Medium US",74376,101362,$ 198.00,5.0,198.0,$ 198.00,,-,0.0,B09THB94KC,0196133171950,196133171950,B08ZJQPTBM,Tory Burch,yes,,,Y,GB196133171950,https://www.google.com/search?q=196133171950+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Bourbon+Miele%2FGold%2C+10+Medium+US&tbm=shop,https://www.amazon.com/dp/B09THB94KC?psc=1,"https://www.google.com/shopping/product/13755481667832711925/offers?q=196133171950&prds=cid:13755481667832711925,cond:1",Bloomingdale's,198.0,336.6,374.22,,N
"Tory Burch Women's Double T Sport Slides, Spark Gold, 10.5 Medium US",73678,101767,,,329.92,$ 329.92,$ 329.92,ANZYNJW9IIF9C,1.0,B0B6SMPS2N,0196133367629,196133367629,B08ZJQPTBM,Tory Burch,no,,,Y,GB196133367629,https://www.google.com/search?q=196133367629+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Spark+Gold%2C+10.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0B6SMPS2N?psc=1,"https://www.google.com/shopping/product/15210399786049922046/offers?q=196133367629&prds=cid:15210399786049922046,cond:1",Bloomingdale's,198.0,336.6,374.22,,N
"Tory Burch Women's Double T Sport Slides, Perfect Black/Gold, 9.5 Medium US",76468,102448,$ 198.19,14.0,198.0,$ 198.00,$ 337.18,ANZYNJW9IIF9C,1.0,B08R1NXYJL,0192485757040,192485757040,B08ZJQPTBM,Tory Burch,yes,,,N,GB192485757040,https://www.google.com/search?q=192485757040+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Perfect+Black%2FGold%2C+9.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B08R1NXYJL?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Spark Gold, 9 Medium US",75563,99623,$ 209.95,5.0,209.95,$ 218.00,$ 233.99,A22XJXTXTCFKGS,2.0,B0B6SLXKJP,0196133367766,196133367766,B08ZJQPTBM,Tory Burch,yes,,,Y,GB196133367766,https://www.google.com/search?q=196133367766+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Spark+Gold%2C+9+Medium+US&tbm=shop,https://www.amazon.com/dp/B0B6SLXKJP?psc=1,"https://www.google.com/shopping/product/11111906540374137087/offers?q=196133367766&prds=cid:11111906540374137087,cond:1",Bloomingdale's,198.0,336.6,374.22,,N
"Tory Burch Women's Double T Sport Slides, Petunia/Natural, Pink, Tan, 9.5 Medium US",86029,154690,$ 214.99,1.0,214.99,$ 228.00,$ 244.07,A22XJXTXTCFKGS,1.0,B0BS7494VN,0196133702314,196133702314,B08ZJQPTBM,Tory Burch,yes,,,N,GB196133702314,https://www.google.com/search?q=196133702314+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Petunia%2FNatural%2C+Pink%2C+Tan%2C+9.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BS7494VN?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Bourbon Miele/Gold, 12 Medium US",73866,100829,$ 198.00,1.0,198.0,$ 337.18,$ 253.39,ANZYNJW9IIF9C,1.0,B09TTVXGT4,0196133171981,196133171981,B08ZJQPTBM,Tory Burch,yes,,,N,GB196133171981,https://www.google.com/search?q=196133171981+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Bourbon+Miele%2FGold%2C+12+Medium+US&tbm=shop,https://www.amazon.com/dp/B09TTVXGT4?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Spark Gold, 10 Medium US",74817,101176,$ 198.00,1.0,198.0,$ 231.44,$ 198.00,A3AQGBEJ7K4ZZ8,3.0,B0B6SLQM87,0196133367612,196133367612,B08ZJQPTBM,Tory Burch,no,,,Y,GB196133367612,https://www.google.com/search?q=196133367612+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Spark+Gold%2C+10+Medium+US&tbm=shop,https://www.amazon.com/dp/B0B6SLQM87?psc=1,"https://www.google.com/shopping/product/10226712753998536025/offers?q=196133367612&prds=cid:10226712753998536025,cond:1",Shopbop,208.0,353.6,393.12,,N
"Tory Burch Women's Double T Sport Slides, Silver, 11 Medium US",76666,100823,$ 198.00,1.0,198.0,$ 198.00,,-,0.0,B0BW2T5NKT,0196133675816,196133675816,B08ZJQPTBM,Tory Burch,yes,,,Y,GB196133675816,https://www.google.com/search?q=196133675816+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Silver%2C+11+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BW2T5NKT?psc=1,"https://www.google.com/shopping/product/11508256715658395385/offers?q=196133675816&prds=cid:11508256715658395385,cond:1",Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Dulce De Leche/Gold, 6 Medium US",75103,99417,$ 198.00,1.0,198.0,$ 337.18,$ 337.18,ANZYNJW9IIF9C,1.0,B08R1PQWVG,0192485757101,192485757101,B08ZJQPTBM,Tory Burch,yes,,,N,GB192485757101,https://www.google.com/search?q=192485757101+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Dulce+De+Leche%2FGold%2C+6+Medium+US&tbm=shop,https://www.amazon.com/dp/B08R1PQWVG?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Dulce De Leche/Gold, 11 Medium US",73904,100412,$ 198.00,2.0,198.0,$ 198.00,$ 337.18,ANZYNJW9IIF9C,1.0,B08R1H1CGS,0192485757071,192485757071,B08ZJQPTBM,Tory Burch,yes,,,N,GB192485757071,https://www.google.com/search?q=192485757071+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Dulce+De+Leche%2FGold%2C+11+Medium+US&tbm=shop,https://www.amazon.com/dp/B08R1H1CGS?psc=1,Not Found,Not Found,,,,,N
Tory Burch Double T Sport Slide White/New Ivory/New Ivory 10 M,75487,104156,$ 198.99,1.0,198.99,$ 241.49,,-,0.0,B09QKSDLJ5,0196133151570,196133151570,B08ZJQPTBM,Tory Burch,yes,,,Y,GB196133151570,https://www.google.com/search?q=196133151570+Tory+Burch+Double+T+Sport+Slide+White%2FNew+Ivory%2FNew+Ivory+10+M&tbm=shop,https://www.amazon.com/dp/B09QKSDLJ5?psc=1,"https://www.google.com/shopping/product/5830233796310149255/offers?q=196133151570&prds=cid:5830233796310149255,cond:1",Nordstrom,197.72,336.12,373.69,,N
"Tory Burch Women's Double T Sport Slides, Perfect Black/Gold, 10.5 Medium US",76415,98282,$ 198.00,3.0,198.0,$ 198.00,$ 337.18,ANZYNJW9IIF9C,1.0,B08R1NLG1B,0192485756937,192485756937,B08ZJQPTBM,Tory Burch,yes,,,N,GB192485756937,https://www.google.com/search?q=192485756937+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Perfect+Black%2FGold%2C+10.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B08R1NLG1B?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Bourbon Miele/Gold, 5 Medium US",75080,107636,$ 198.00,3.0,198.0,$ 198.00,,-,0.0,B09TH8QBMJ,0196133172223,196133172223,B08ZJQPTBM,Tory Burch,yes,,,N,GB196133172223,https://www.google.com/search?q=196133172223+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Bourbon+Miele%2FGold%2C+5+Medium+US&tbm=shop,https://www.amazon.com/dp/B09TH8QBMJ?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Bourbon Miele/Gold, 5.5 Medium US",76106,101936,$ 198.00,4.0,198.0,$ 198.00,,-,0.0,B09TTWSJPX,0196133172230,196133172230,B08ZJQPTBM,Tory Burch,yes,,,Y,GB196133172230,https://www.google.com/search?q=196133172230+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Bourbon+Miele%2FGold%2C+5.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B09TTWSJPX?psc=1,"https://www.google.com/shopping/product/5373414634589019145/offers?q=196133172230&prds=cid:5373414634589019145,cond:1",Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Petunia/Natural, Pink, Tan, 6 Medium US",74779,111480,$ 217.99,1.0,217.99,$ 217.99,,-,0.0,B0BS74687T,0196133702246,196133702246,B08ZJQPTBM,Tory Burch,yes,,,N,GB196133702246,https://www.google.com/search?q=196133702246+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Petunia%2FNatural%2C+Pink%2C+Tan%2C+6+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BS74687T?psc=1,Not Found,Not Found,,,,,N
Tory Burch Double T Sport Slide White/New Ivory/New Ivory 9 M,74114,101414,$ 234.02,1.0,218.0,$ 238.00,$ 234.02,A22XJXTXTCFKGS,1.0,B09QKSKZ53,0196133151723,196133151723,B08ZJQPTBM,Tory Burch,no,,,N,GB196133151723,https://www.google.com/search?q=196133151723+Tory+Burch+Double+T+Sport+Slide+White%2FNew+Ivory%2FNew+Ivory+9+M&tbm=shop,https://www.amazon.com/dp/B09QKSKZ53?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Petunia/Natural, Pink, Tan, 6.5 Medium US",73727,157683,$ 224.99,1.0,224.99,$ 248.55,,-,0.0,B0BS7212FH,0196133702253,196133702253,B08ZJQPTBM,Tory Burch,yes,,,N,GB196133702253,https://www.google.com/search?q=196133702253+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Petunia%2FNatural%2C+Pink%2C+Tan%2C+6.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BS7212FH?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Bourbon Miele/Gold, 6.5 Medium US",76027,104071,$ 198.00,3.0,198.0,$ 198.00,$ 198.00,-,0.0,B09TH87ZWM,0196133172254,196133172254,B08ZJQPTBM,Tory Burch,yes,,,Y,GB196133172254,https://www.google.com/search?q=196133172254+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Bourbon+Miele%2FGold%2C+6.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B09TH87ZWM?psc=1,"https://www.google.com/shopping/product/13755481667832711925/offers?q=196133172254&prds=cid:13755481667832711925,cond:1",Bloomingdale's,198.0,336.6,374.22,,N
"Tory Burch Women's Double T Sport Slides, Silver, 5 Medium US",74121,100163,$ 198.00,1.0,198.0,$ 198.00,,-,0.0,B0BW2SCH16,0196133675885,196133675885,B08ZJQPTBM,Tory Burch,yes,,,Y,GB196133675885,https://www.google.com/search?q=196133675885+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Silver%2C+5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BW2SCH16?psc=1,"https://www.google.com/shopping/product/5373414634589019145/offers?q=196133675885&prds=cid:5373414634589019145,cond:1",Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Petunia/Natural, Pink, Tan, 7.5 Medium US",74093,101564,$ 243.98,1.0,224.99,$ 228.00,$ 243.98,A22XJXTXTCFKGS,1.0,B0BS72NSFM,0196133702277,196133702277,B08ZJQPTBM,Tory Burch,no,,,N,GB196133702277,https://www.google.com/search?q=196133702277+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Petunia%2FNatural%2C+Pink%2C+Tan%2C+7.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BS72NSFM?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Perfect Black/Gold, 4.5 Medium US",75063,100483,$ 198.00,1.0,198.0,$ 198.00,,-,0.0,B09SM6Q589,0196133020005,196133020005,B08ZJQPTBM,Tory Burch,yes,,,Y,GB196133020005,https://www.google.com/search?q=196133020005+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Perfect+Black%2FGold%2C+4.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B09SM6Q589?psc=1,"https://www.google.com/shopping/product/449046258333284631/offers?q=196133020005&prds=cid:449046258333284631,cond:1",Nordstrom,208.0,353.6,393.12,,N
"Tory Burch Women's Double T Sport Slides, Dulce De Leche/Gold, 4.5 Medium US",76067,98120,$ 198.00,1.0,198.0,$ 198.00,,-,0.0,B09HN5BQMX,0196133020043,196133020043,B08ZJQPTBM,Tory Burch,yes,,,N,GB196133020043,https://www.google.com/search?q=196133020043+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Dulce+De+Leche%2FGold%2C+4.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B09HN5BQMX?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Petunia/Natural, Pink, Tan, 7 Medium US",73452,147996,$ 243.98,1.0,224.99,$ 233.62,$ 243.98,A22XJXTXTCFKGS,1.0,B0BS7388BC,0196133702260,196133702260,B08ZJQPTBM,Tory Burch,no,,,Y,GB196133702260,https://www.google.com/search?q=196133702260+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Petunia%2FNatural%2C+Pink%2C+Tan%2C+7+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BS7388BC?psc=1,"https://www.google.com/shopping/product/10269766311620252504/offers?q=196133702260&prds=cid:10269766311620252504,cond:1",Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Perfect Black/Gold, 11 Medium US",74223,100138,$ 198.00,1.0,198.0,$ 198.00,,-,0.0,B08R1NK5Z9,0192485756944,192485756944,B08ZJQPTBM,Tory Burch,yes,,,N,GB192485756944,https://www.google.com/search?q=192485756944+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Perfect+Black%2FGold%2C+11+Medium+US&tbm=shop,https://www.amazon.com/dp/B08R1NK5Z9?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Dulce De Leche/Gold, 5 Medium US",73755,100327,$ 198.00,5.0,198.0,$ 198.00,,-,0.0,B08R1RBCX2,0192485757088,192485757088,B08ZJQPTBM,Tory Burch,yes,,,Y,GB192485757088,https://www.google.com/search?q=192485757088+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Dulce+De+Leche%2FGold%2C+5+Medium+US&tbm=shop,https://www.amazon.com/dp/B08R1RBCX2?psc=1,"https://www.google.com/shopping/product/5373414634589019145/offers?q=192485757088&prds=cid:5373414634589019145,cond:1",Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Optic White, 9.5 Medium US",87311,144885,$ 198.00,3.0,198.0,$ 198.00,,-,0.0,B0BW2X7W55,0196133672525,196133672525,B08ZJQPTBM,Tory Burch,yes,,,Y,GB196133672525,https://www.google.com/search?q=196133672525+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Optic+White%2C+9.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BW2X7W55?psc=1,"https://www.google.com/shopping/product/12111461411114692945/offers?q=196133672525&prds=cid:12111461411114692945,cond:1",Shopbop,208.0,353.6,393.12,,N
"Tory Burch Women's Double T Sport Slides, Caribbean Mist, Blue, 6 Medium US",74549,100782,$ 160.95,2.0,160.95,$ 198.00,,-,0.0,B0BB83GQ2F,0196133583593,196133583593,B08ZJQPTBM,Tory Burch,yes,,,Y,GB196133583593,https://www.google.com/search?q=196133583593+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Caribbean+Mist%2C+Blue%2C+6+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BB83GQ2F?psc=1,"https://www.google.com/shopping/product/16030586221321477688/offers?q=196133583593&prds=cid:16030586221321477688,cond:1",Not Found,,,,,N
"Tory Burch Women's Double T Sport Slides, Bourbon Miele/Gold, 10.5 Medium US",73986,101262,$ 198.00,4.0,198.0,$ 198.00,,-,0.0,B09TH8ZK1J,0196133171967,196133171967,B08ZJQPTBM,Tory Burch,yes,,,Y,GB196133171967,https://www.google.com/search?q=196133171967+Tory+Burch+Women%27s+Double+T+Sport+Slides%2C+Bourbon+Miele%2FGold%2C+10.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B09TH8ZK1J?psc=1,"https://www.google.com/shopping/product/13755481667832711925/offers?q=196133171967&prds=cid:13755481667832711925,cond:1",Bloomingdale's,198.0,336.6,374.22,,N
