Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box 🚚: Stock,New: Current,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Custom_SKU,Google_Search_Link,Amazon_link,Match,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
New Balance Men's Fresh Foam X 880v13 Running Shoe White/Marine Blue 10.5,20171,224954,139.95,3.0,139.95,$ 139.95,-,0.0,B0CCB4C2SB,196941076102,196941076102,B0CVTVNGJ8,New Balance,yes,GB196941076102,https://www.google.com/search?q=196941076102+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+White%2FMarine+Blue+10.5&tbm=shop,https://www.amazon.com/dp/B0CCB4C2SB?psc=1,Y,"https://www.google.com/shopping/product/702120275977693423/offers?q=196941076102&prds=cid:702120275977693423,cond:1",Fleet Feet,105.0,178.5,198.45,,N
New Balance Men's Fresh Foam X 880v13 Running Shoe White/Marine Blue 7 Wide,73902,65173,139.95,1.0,139.95,$ 243.79,-,0.0,B0CBHD8NMR,196941076201,196941076201,B0CVTVNGJ8,New Balance,yes,GB196941076201,https://www.google.com/search?q=196941076201+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+White%2FMarine+Blue+7+Wide&tbm=shop,https://www.amazon.com/dp/B0CBHD8NMR?psc=1,Y,"https://www.google.com/shopping/product/15495330435603037214/offers?q=196941076201&prds=cid:15495330435603037214,cond:1",Fleet Feet,105.0,178.5,198.45,,N
New Balance Men's Fresh Foam X 880v13 Running Shoe Light Arctic Grey/Natural Indigo 10 Wide,12516,162810,139.95,1.0,139.95,,-,0.0,B0BHJNZRQ8,196307587952,196307587952,B0CVTVNGJ8,New Balance,yes,GB196307587952,https://www.google.com/search?q=196307587952+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Light+Arctic+Grey%2FNatural+Indigo+10+Wide&tbm=shop,https://www.amazon.com/dp/B0BHJNZRQ8?psc=1,N,Not Found,Not Found,,,,,N
New Balance Men's Fresh Foam X 880v13 Running Shoe Mercury Blue/Thirty Watt 8,12140,367947,139.95,3.0,139.95,,-,0.0,B0CBHGFK1S,196652777787,196652777787,B0CVTVNGJ8,New Balance,yes,GB196652777787,https://www.google.com/search?q=196652777787+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Mercury+Blue%2FThirty+Watt+8&tbm=shop,https://www.amazon.com/dp/B0CBHGFK1S?psc=1,Y,"https://www.google.com/shopping/product/15982756658166755864/offers?q=196652777787&prds=cid:15982756658166755864,cond:1",Footprint USA,93.97,159.75,177.6,,N
"New Balance Women's Fresh Foam X 880 V12 Running Shoe, Black/Violet Haze, 12 Medium",51413,52766,100.32,1.0,100.32,,-,0.0,B09S1CJYG1,195907578469,195907578469,B0BWSM1PYZ,New Balance,yes,GB195907578469,https://www.google.com/search?q=195907578469+New+Balance+Women%27s+Fresh+Foam+X+880+V12+Running+Shoe%2C+Black%2FViolet+Haze%2C+12+Medium&tbm=shop,https://www.amazon.com/dp/B09S1CJYG1?psc=1,Y,"https://www.google.com/shopping/product/7969233276223645385/offers?q=195907578469&prds=cid:7969233276223645385,cond:1",Not Found,,,,,N
New Balance Fresh Foam X 880v12 Surf/Marigold 15 D (M),50851,1272283,98.77,3.0,98.77,,-,0.0,B0B8VLYNBX,196071175928,196071175928,B0BWSM1PYZ,New Balance,yes,GB196071175928,https://www.google.com/search?q=196071175928+New+Balance+Fresh+Foam+X+880v12+Surf%2FMarigold+15+D+%28M%29&tbm=shop,https://www.amazon.com/dp/B0B8VLYNBX?psc=1,Y,"https://www.google.com/shopping/product/2958163048071894932/offers?q=196071175928&prds=cid:2958163048071894932,cond:1",Not Found,,,,,N
New Balance Women's Fresh Foam X 880 V12 Running Shoes Bright Lapis/Light Aluminum 11 Wide,51228,52621,129.98,1.0,129.98,,-,0.0,B0BD1T3JJD,196307632300,196307632300,B0BWSM1PYZ,New Balance,yes,GB196307632300,https://www.google.com/search?q=196307632300+New+Balance+Women%27s+Fresh+Foam+X+880+V12+Running+Shoes+Bright+Lapis%2FLight+Aluminum+11+Wide&tbm=shop,https://www.amazon.com/dp/B0BD1T3JJD?psc=1,Y,"https://www.google.com/shopping/product/9378410932495859069/offers?q=196307632300&prds=cid:9378410932495859069,cond:1",Sole Desire,90.0,153.0,170.1,,N
New Balance Women Fresh Foam X 880v12 Violet Shadow/Lilac Chalk 5.5 D - Wide,51733,53077,52.47,1.0,52.47,,-,0.0,B0BQLRP2BT,196307470933,196307470933,B0BWSM1PYZ,New Balance,yes,GB196307470933,https://www.google.com/search?q=196307470933+New+Balance+Women+Fresh+Foam+X+880v12+Violet+Shadow%2FLilac+Chalk+5.5+D+-+Wide&tbm=shop,https://www.amazon.com/dp/B0BQLRP2BT?psc=1,Y,"https://www.google.com/shopping/product/14904422426174717883/offers?q=196307470933&prds=cid:14904422426174717883,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam X 880 V12 Running Shoe, Black/Violet Haze, 5 Narrow",51138,52541,107.85,2.0,107.85,$ 125.93,-,0.0,B09S1CYHTT,195907578650,195907578650,B0BWSM1PYZ,New Balance,yes,GB195907578650,https://www.google.com/search?q=195907578650+New+Balance+Women%27s+Fresh+Foam+X+880+V12+Running+Shoe%2C+Black%2FViolet+Haze%2C+5+Narrow&tbm=shop,https://www.amazon.com/dp/B09S1CYHTT?psc=1,Y,"https://www.google.com/shopping/product/15605944715884954187/offers?q=195907578650&prds=cid:15605944715884954187,cond:1","Fit2Run, The Runner's Superstore",99.95,169.91,188.91,,N
New Balance Women's Fresh Foam X 880v12 Electric Red/Bright Lapis 9.5 D (M),50662,971678,64.99,2.0,64.99,,-,0.0,B0B8X8DXTX,196307487252,196307487252,B0BWSM1PYZ,New Balance,yes,GB196307487252,https://www.google.com/search?q=196307487252+New+Balance+Women%27s+Fresh+Foam+X+880v12+Electric+Red%2FBright+Lapis+9.5+D+%28M%29&tbm=shop,https://www.amazon.com/dp/B0B8X8DXTX?psc=1,Y,"https://www.google.com/shopping/product/5901715055336265090/offers?q=196307487252&prds=cid:5901715055336265090,cond:1",Not Found,,,,,N
"New Balance Men's Fresh Foam X 880 V12 Running Shoe, Black/Black Metallic/Magnet, 7",51108,700167,111.64,2.0,111.64,,-,0.0,B09RK6TDSG,196307554541,196307554541,B0BWSM1PYZ,New Balance,yes,GB196307554541,https://www.google.com/search?q=196307554541+New+Balance+Men%27s+Fresh+Foam+X+880+V12+Running+Shoe%2C+Black%2FBlack+Metallic%2FMagnet%2C+7&tbm=shop,https://www.amazon.com/dp/B09RK6TDSG?psc=1,Y,"https://www.google.com/shopping/product/12134607847454903993/offers?q=196307554541&prds=cid:12134607847454903993,cond:1",Not Found,,,,,N
New Balance Women's Fresh Foam X 880v12,51444,52841,129.41,1.0,129.15,,-,0.0,B09S1F6H9N,195907567791,195907567791,B0BWSM1PYZ,New Balance,yes,GB195907567791,https://www.google.com/search?q=195907567791+New+Balance+Women%27s+Fresh+Foam+X+880v12&tbm=shop,https://www.amazon.com/dp/B09S1F6H9N?psc=1,Y,"https://www.google.com/shopping/product/9121334974417759286/offers?q=195907567791&prds=cid:9121334974417759286,cond:1",Sole Provisions,74.95,127.42,141.66,128.41,Y
"New Balance Women's Fresh Foam 880 V12 Running Shoe, Bright Lapis/Light Aluminum, 5 Wide",50303,52507,109.11,3.0,109.11,,-,0.0,B0BD1WDJZZ,196307632188,196307632188,B0BWSM1PYZ,New Balance,yes,GB196307632188,https://www.google.com/search?q=196307632188+New+Balance+Women%27s+Fresh+Foam+880+V12+Running+Shoe%2C+Bright+Lapis%2FLight+Aluminum%2C+5+Wide&tbm=shop,https://www.amazon.com/dp/B0BD1WDJZZ?psc=1,Y,"https://www.google.com/shopping/product/14808081423940570934/offers?q=196307632188&prds=cid:14808081423940570934,cond:1",Waco Running Company,114.95,195.41,217.26,,N
"New Balance Women's Fresh Foam X 880 V12 Running Shoe, Black/Violet Haze, 13 Wide",49525,52014,121.16,1.0,121.16,,-,0.0,B09S1CLXJY,195907578636,195907578636,B0BWSM1PYZ,New Balance,yes,GB195907578636,https://www.google.com/search?q=195907578636+New+Balance+Women%27s+Fresh+Foam+X+880+V12+Running+Shoe%2C+Black%2FViolet+Haze%2C+13+Wide&tbm=shop,https://www.amazon.com/dp/B09S1CLXJY?psc=1,Y,"https://www.google.com/shopping/product/6595477795495680796/offers?q=195907578636&prds=cid:6595477795495680796,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam 880 V12 Running Shoe, Violet Shadow/Lilac Chalk, 6 Wide",51241,52726,89.11,4.0,89.11,$ 121.00,-,0.0,B0BD1TZ25J,196307470940,196307470940,B0BWSM1PYZ,New Balance,yes,GB196307470940,https://www.google.com/search?q=196307470940+New+Balance+Women%27s+Fresh+Foam+880+V12+Running+Shoe%2C+Violet+Shadow%2FLilac+Chalk%2C+6+Wide&tbm=shop,https://www.amazon.com/dp/B0BD1TZ25J?psc=1,N,Not Found,Not Found,,,,,N
New Balance Women's Fresh Foam X 880v12,50669,52852,119.62,2.0,119.62,$ 101.20,-,0.0,B09S1DDL7P,195907557051,195907557051,B0BWSM1PYZ,New Balance,yes,GB195907557051,https://www.google.com/search?q=195907557051+New+Balance+Women%27s+Fresh+Foam+X+880v12&tbm=shop,https://www.amazon.com/dp/B09S1DDL7P?psc=1,Y,"https://www.google.com/shopping/product/14513024435414031923/offers?q=195907557051&prds=cid:14513024435414031923,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam X 880 V12 Running Shoe, Black/Violet Haze, 5.5 X-Wide",50654,52602,122.69,1.0,122.69,,-,0.0,B09S1D4HNT,195907578827,195907578827,B0BWSM1PYZ,New Balance,yes,GB195907578827,https://www.google.com/search?q=195907578827+New+Balance+Women%27s+Fresh+Foam+X+880+V12+Running+Shoe%2C+Black%2FViolet+Haze%2C+5.5+X-Wide&tbm=shop,https://www.amazon.com/dp/B09S1D4HNT?psc=1,Y,"https://www.google.com/shopping/product/17362967033001956572/offers?q=195907578827&prds=cid:17362967033001956572,cond:1",Waco Running Company,89.99,152.98,170.08,,N
"New Balance Men's FuelCell SuperComp Elite V3 Running Shoe, White/Victory Blue, 12.5",59228,165608,232.13,1.0,232.13,,-,0.0,B09K4S7FC1,196307337212,196307337212,B0CP5VDXCD,New Balance,yes,GB196307337212,https://www.google.com/search?q=196307337212+New+Balance+Men%27s+FuelCell+SuperComp+Elite+V3+Running+Shoe%2C+White%2FVictory+Blue%2C+12.5&tbm=shop,https://www.amazon.com/dp/B09K4S7FC1?psc=1,Y,"https://www.google.com/shopping/product/7441311502828159176/offers?q=196307337212&prds=cid:7441311502828159176,cond:1",Luke's Locker,124.95,212.41,236.16,231.13,Y
"New Balance Girls' Athletic Socks - Cushion Low Cut Ankle Socks (16 Pack), Size Small, Black Assorted",67905,127481,14.98,7.0,14.98,,-,0.0,B0BC29D9M4,886028467625,886028467625,B0B2S5QKYL,New Balance,yes,GB886028467625,https://www.google.com/search?q=886028467625+New+Balance+Girls%27+Athletic+Socks+-+Cushion+Low+Cut+Ankle+Socks+%2816+Pack%29%2C+Size+Small%2C+Black+Assorted&tbm=shop,https://www.amazon.com/dp/B0BC29D9M4?psc=1,Y,"https://www.google.com/shopping/product/821758967084320483/offers?q=886028467625&prds=cid:821758967084320483,cond:1",DSW,23.0,39.1,43.47,,N
"New Balance Girls' Athletic Socks - Cushion Low Cut Ankle Socks (16 Pack), Size Medium, Pink Multi",66898,128265,19.99,46.0,19.99,,-,0.0,B0CB71HNVZ,886028507734,886028507734,B0B2S5QKYL,New Balance,yes,GB886028507734,https://www.google.com/search?q=886028507734+New+Balance+Girls%27+Athletic+Socks+-+Cushion+Low+Cut+Ankle+Socks+%2816+Pack%29%2C+Size+Medium%2C+Pink+Multi&tbm=shop,https://www.amazon.com/dp/B0CB71HNVZ?psc=1,Y,"https://www.google.com/shopping/product/821758967084320483/offers?q=886028507734&prds=cid:821758967084320483,cond:1",DSW,23.0,39.1,43.47,,N
"New Balance Boys' Active T-Shirts - 4 Pack Athletic Performance Dry Fit Sports Tees (4-20), Size 10/12, White/Gun Metal",74407,99518,29.95,78.0,29.95,,-,0.0,B0CD8PVQV9,195187850460,195187850460,B09L9GNWH7,New Balance,yes,GB195187850460,https://www.google.com/search?q=195187850460+New+Balance+Boys%27+Active+T-Shirts+-+4+Pack+Athletic+Performance+Dry+Fit+Sports+Tees+%284-20%29%2C+Size+10%2F12%2C+White%2FGun+Metal&tbm=shop,https://www.amazon.com/dp/B0CD8PVQV9?psc=1,Y,"https://www.google.com/shopping/product/3159866634438236357/offers?q=195187850460&prds=cid:3159866634438236357,cond:1",New Balance,39.94,67.9,75.49,,N
"New Balance Girls' Active Leggings - 2 Pack Full Length Performance Yoga Pants (7-16), Size 10-12, Blackpink Grey",61143,86234,19.98,41.0,19.98,,-,0.0,B09WH8F2L2,195187651555,195187651555,B08ZJSJ3GB,New Balance,yes,GB195187651555,https://www.google.com/search?q=195187651555+New+Balance+Girls%27+Active+Leggings+-+2+Pack+Full+Length+Performance+Yoga+Pants+%287-16%29%2C+Size+10-12%2C+Blackpink+Grey&tbm=shop,https://www.amazon.com/dp/B09WH8F2L2?psc=1,Y,"https://www.google.com/shopping/product/17049548338767388252/offers?q=195187651555&prds=cid:17049548338767388252,cond:1",Not Found,,,,,N
"New Balance Kids 520 V8 Bungee Lace Running Shoe, Taro/Violet Crush/Real Pink, 9 US Unisex Toddler",61827,61827,39.99,,39.99,,-,0.0,B0C34WSVP6,197375783925,197375783925,B0CLB95TG2,New Balance,yes,GB197375783925,https://www.google.com/search?q=197375783925+New+Balance+Kids+520+V8+Bungee+Lace+Running+Shoe%2C+Taro%2FViolet+Crush%2FReal+Pink%2C+9+US+Unisex+Toddler&tbm=shop,https://www.amazon.com/dp/B0C34WSVP6?psc=1,Y,"https://www.google.com/shopping/product/7073695686442627904/offers?q=197375783925&prds=cid:7073695686442627904,cond:1",New Balance,94.99,161.48,179.53,,N
"New Balance Kids 520 V8 Bungee Lace Running Shoe, Taro/Violet Crush/Real Pink, 6 US Unisex Toddler",58778,58778,39.99,,39.99,,-,0.0,B0C357LJNK,197375783864,197375783864,B0CLB95TG2,New Balance,yes,GB197375783864,https://www.google.com/search?q=197375783864+New+Balance+Kids+520+V8+Bungee+Lace+Running+Shoe%2C+Taro%2FViolet+Crush%2FReal+Pink%2C+6+US+Unisex+Toddler&tbm=shop,https://www.amazon.com/dp/B0C357LJNK?psc=1,Y,"https://www.google.com/shopping/product/17383118470092311461/offers?q=197375783864&prds=cid:17383118470092311461,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V2 Sneaker, Black/Sea Salt, 5 Wide",79978,86029,58.66,1.0,58.66,,-,0.0,B08PCF1JXJ,195481129927,195481129927,B096NVS1L4,New Balance,yes,GB195481129927,https://www.google.com/search?q=195481129927+New+Balance+Women%27s+Fresh+Foam+Roav+V2+Sneaker%2C+Black%2FSea+Salt%2C+5+Wide&tbm=shop,https://www.amazon.com/dp/B08PCF1JXJ?psc=1,Y,"https://www.google.com/shopping/product/4261188213572682030/offers?q=195481129927&prds=cid:4261188213572682030,cond:1",LacrosseMonkey.com,49.98,84.97,94.46,,N
"New Balance Women's Fresh Foam Roav v2, Size: 5.5 Width: D Color: Orange/Black/White",83279,86457,84.99,1.0,84.99,,-,0.0,B097QKLY8C,195481131388,195481131388,B096NVS1L4,New Balance,yes,GB195481131388,https://www.google.com/search?q=195481131388+New+Balance+Women%27s+Fresh+Foam+Roav+v2%2C+Size%3A+5.5+Width%3A+D+Color%3A+Orange%2FBlack%2FWhite&tbm=shop,https://www.amazon.com/dp/B097QKLY8C?psc=1,Y,"https://www.google.com/shopping/product/9612720536780039744/offers?q=195481131388&prds=cid:9612720536780039744,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V2 Sneaker, Black/Sea Salt, 8 Wide",82835,84714,85.0,14.0,85.0,,-,0.0,B08PCC6JBC,195481129989,195481129989,B096NVS1L4,New Balance,yes,GB195481129989,https://www.google.com/search?q=195481129989+New+Balance+Women%27s+Fresh+Foam+Roav+V2+Sneaker%2C+Black%2FSea+Salt%2C+8+Wide&tbm=shop,https://www.amazon.com/dp/B08PCC6JBC?psc=1,N,,,,,,,N
"New Balance Girls' Active Leggings - 2 Pack Full Length Performance Yoga Pants (7-16), Size 14-16, Blackpink Grey",68006,85955,19.98,78.0,19.98,,-,0.0,B09WH8HP35,195187651562,195187651562,B08ZJSJ3GB,New Balance,yes,GB195187651562,https://www.google.com/search?q=195187651562+New+Balance+Girls%27+Active+Leggings+-+2+Pack+Full+Length+Performance+Yoga+Pants+%287-16%29%2C+Size+14-16%2C+Blackpink+Grey&tbm=shop,https://www.amazon.com/dp/B09WH8HP35?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's 574 Sneaker, Clay Ash/Sea Salt, US 8 M",55367,55367,99.95,,99.95,,-,0.0,B0CVLDVGKJ,197375743561,197375743561,B01N969VZC,New Balance,yes,GB197375743561,https://www.google.com/search?q=197375743561+New+Balance+Men%27s+574+Sneaker%2C+Clay+Ash%2FSea+Salt%2C+US+8+M&tbm=shop,https://www.amazon.com/dp/B0CVLDVGKJ?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Unisex 574 V2 Lace-Up Sneaker, Red/Navy, 10.5 US Men",48878,38731,84.9,1.0,84.9,$ 95.66,-,0.0,B09YBM5639,196432642595,196432642595,B01N969VZC,New Balance,yes,GB196432642595,https://www.google.com/search?q=196432642595+New+Balance+Unisex+574+V2+Lace-Up+Sneaker%2C+Red%2FNavy%2C+10.5+US+Men&tbm=shop,https://www.amazon.com/dp/B09YBM5639?psc=1,N,Not Found,Not Found,,,,,N
"New Balance U574v2 Off-White/Blue US Men's 17, Women's 18.5 Medium",48636,38497,84.95,1.0,84.95,,-,0.0,B0C18S1295,196432639885,196432639885,B01N969VZC,New Balance,yes,GB196432639885,https://www.google.com/search?q=196432639885+New+Balance+U574v2+Off-White%2FBlue+US+Men%27s+17%2C+Women%27s+18.5+Medium&tbm=shop,https://www.amazon.com/dp/B0C18S1295?psc=1,Y,"https://www.google.com/shopping/product/1022152938741987471/offers?q=196432639885&prds=cid:1022152938741987471,cond:1",6pm.com,75.76,128.79,143.19,,N
"New Balance Girls DynaSoft 545 V1 Lace-Up Running Shoe, Black/Oyster Pink/Champagne Metallic, 12 Little Kid",41678,44434,44.0,5.0,44.0,,-,0.0,B08PCCSX94,195481203702,195481203702,B0CLDBYYRG,New Balance,yes,GB195481203702,https://www.google.com/search?q=195481203702+New+Balance+Girls+DynaSoft+545+V1+Lace-Up+Running+Shoe%2C+Black%2FOyster+Pink%2FChampagne+Metallic%2C+12+Little+Kid&tbm=shop,https://www.amazon.com/dp/B08PCCSX94?psc=1,Y,"https://www.google.com/shopping/product/4292910540967989716/offers?q=195481203702&prds=cid:4292910540967989716,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Garnet/Pink Glo, 5 M",53010,60517,84.1,1.0,84.1,,-,0.0,B096WMCZGP,195481446826,195481446826,B0B8THVT7V,New Balance,yes,GB195481446826,https://www.google.com/search?q=195481446826+New+Balance+Women%27s+Fresh+Foam+X+860+V12+Running+Shoe%2C+Garnet%2FPink+Glo%2C+5+M&tbm=shop,https://www.amazon.com/dp/B096WMCZGP?psc=1,Y,"https://www.google.com/shopping/product/2221308064860836484/offers?q=195481446826&prds=cid:2221308064860836484,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, White/Blue Chill, 6 XW",51967,59680,129.95,5.0,129.95,,-,0.0,B096X5Z56X,195481466329,195481466329,B0B8THVT7V,New Balance,yes,GB195481466329,https://www.google.com/search?q=195481466329+New+Balance+Women%27s+Fresh+Foam+X+860+V12+Running+Shoe%2C+White%2FBlue+Chill%2C+6+XW&tbm=shop,https://www.amazon.com/dp/B096X5Z56X?psc=1,Y,"https://www.google.com/shopping/product/8145854644193816163/offers?q=195481466329&prds=cid:8145854644193816163,cond:1",New Balance,139.99,237.98,264.58,,N
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Eclipse/Night Sky/Vibrant Orange, 12 Wide",51299,59308,129.99,2.0,129.99,,-,0.0,B09RT5XX18,195907577516,195907577516,B0B8THVT7V,New Balance,yes,GB195907577516,https://www.google.com/search?q=195907577516+New+Balance+Women%27s+Fresh+Foam+X+860+V12+Running+Shoe%2C+Eclipse%2FNight+Sky%2FVibrant+Orange%2C+12+Wide&tbm=shop,https://www.amazon.com/dp/B09RT5XX18?psc=1,Y,"https://www.google.com/shopping/product/2221308064860836484/offers?q=195907577516&prds=cid:2221308064860836484,cond:1",Not Found,,,,,N
"New Balance Boys' Sweatshirt - Basketball Active Fleece Pullover Hoodie (Size: 4-20), Size 8, Team Red",29818,26225,24.95,15.0,24.95,,-,0.0,B0CKWLQZFH,195187860445,195187860445,B095KYQ4FR,New Balance,yes,GB195187860445,https://www.google.com/search?q=195187860445+New+Balance+Boys%27+Sweatshirt+-+Basketball+Active+Fleece+Pullover+Hoodie+%28Size%3A+4-20%29%2C+Size+8%2C+Team+Red&tbm=shop,https://www.amazon.com/dp/B0CKWLQZFH?psc=1,Y,"https://www.google.com/shopping/product/10569705715977736712/offers?q=195187860445&prds=cid:10569705715977736712,cond:1",6pm.com,25.2,42.84,47.63,,N
"New Balance Men's Low Cut Basic 6-Pack Socks, Size 6-12.5, Black/Grey/White",57890,59823,14.99,128.0,14.99,,-,0.0,B0CD2RWT75,886028505181,886028505181,B0CG2M1ZHG,New Balance,yes,GB886028505181,https://www.google.com/search?q=886028505181+New+Balance+Men%27s+Low+Cut+Basic+6-Pack+Socks%2C+Size+6-12.5%2C+Black%2FGrey%2FWhite&tbm=shop,https://www.amazon.com/dp/B0CD2RWT75?psc=1,Y,"https://www.google.com/shopping/product/12246342628023859022/offers?q=886028505181&prds=cid:12246342628023859022,cond:1",ShoeMall,11.97,20.35,22.62,,N
"New Balance Men's Fresh Foam Roav RMX V1 Running Shoe, Sea Salt/Angora/Moonbeam, 9 Wide",84592,82826,72.72,1.0,72.72,,-,0.0,B09H3QDJB5,196307059909,196307059909,B0CLLRFZLV,New Balance,yes,GB196307059909,https://www.google.com/search?q=196307059909+New+Balance+Men%27s+Fresh+Foam+Roav+RMX+V1+Running+Shoe%2C+Sea+Salt%2FAngora%2FMoonbeam%2C+9+Wide&tbm=shop,https://www.amazon.com/dp/B09H3QDJB5?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Fresh Foam Roav RMX V1 Running Shoe, Sea Salt/Angora/Moonbeam, 9",81677,82057,84.99,1.0,84.99,,-,0.0,B09H3PFNXN,196307059756,196307059756,B0CLLRFZLV,New Balance,yes,GB196307059756,https://www.google.com/search?q=196307059756+New+Balance+Men%27s+Fresh+Foam+Roav+RMX+V1+Running+Shoe%2C+Sea+Salt%2FAngora%2FMoonbeam%2C+9&tbm=shop,https://www.amazon.com/dp/B09H3PFNXN?psc=1,Y,"https://www.google.com/shopping/product/319882378204733106/offers?q=196307059756&prds=cid:319882378204733106,cond:1",Kohl's,69.99,118.98,132.28,,N
"New Balance Women's Fresh Foam Roav V2 Sneaker, Black/White/Copper Metallic, 5.5 Wide",85325,88242,79.99,1.0,79.99,,-,0.0,B08QLHW5HX,195907022993,195907022993,B096NVS1L4,New Balance,yes,GB195907022993,https://www.google.com/search?q=195907022993+New+Balance+Women%27s+Fresh+Foam+Roav+V2+Sneaker%2C+Black%2FWhite%2FCopper+Metallic%2C+5.5+Wide&tbm=shop,https://www.amazon.com/dp/B08QLHW5HX?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V2 Sneaker, Sea Salt/White, 5.5",81989,86006,81.43,8.0,81.43,,-,0.0,B08PCCZ541,195481132408,195481132408,B096NVS1L4,New Balance,yes,GB195481132408,https://www.google.com/search?q=195481132408+New+Balance+Women%27s+Fresh+Foam+Roav+V2+Sneaker%2C+Sea+Salt%2FWhite%2C+5.5&tbm=shop,https://www.amazon.com/dp/B08PCCZ541?psc=1,Y,"https://www.google.com/shopping/product/6553444362946795001/offers?q=195481132408&prds=cid:6553444362946795001,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V2 Sneaker, Black/Sea Salt, 9.5 Wide",84660,87016,85.0,8.0,85.0,,-,0.0,B08PCFK614,195481130015,195481130015,B096NVS1L4,New Balance,yes,GB195481130015,https://www.google.com/search?q=195481130015+New+Balance+Women%27s+Fresh+Foam+Roav+V2+Sneaker%2C+Black%2FSea+Salt%2C+9.5+Wide&tbm=shop,https://www.amazon.com/dp/B08PCFK614?psc=1,Y,"https://www.google.com/shopping/product/12548625965787502302/offers?q=195481130015&prds=cid:12548625965787502302,cond:1",ASOS,137.0,232.9,258.93,,N
