Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Custom_SKU,Google_Search_Link,Amazon_link,Match,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
"New Balance Men's Made in US 990 V5 Sneaker, Grey/Castlerock, 10.5 Narrow",24843,21663,,,308.81,314.08 $,QualitySupplyCo (91% ANZYNJW9IIF9C),1.0,B0797B4LZT,0192662165750,192662165750,B07H2T76RK,New Balance,no,GB192662165750,https://www.google.com/search?q=192662165750+New+Balance+Men%27s+Made+in+US+990+V5+Sneaker%2C+Grey%2FCastlerock%2C+10.5+Narrow&tbm=shop,https://www.amazon.com/dp/B0797B4LZT?psc=1,Y,"https://www.google.com/shopping/product/8942431131180688984/offers?q=192662165750&prds=cid:8942431131180688984,cond:1",Footwear etc.,192.9,327.93,364.58,,N
"New Balance Men's Made in US 990 V5 Sneaker, Grey/Castlerock, 16",21627,20680,,,316.07,299.07 $,QualitySupplyCo (91% ANZYNJW9IIF9C),2.0,B0797B4LZZ,0192662166009,192662166009,B07H2T76RK,New Balance,no,GB192662166009,https://www.google.com/search?q=192662166009+New+Balance+Men%27s+Made+in+US+990+V5+Sneaker%2C+Grey%2FCastlerock%2C+16&tbm=shop,https://www.amazon.com/dp/B0797B4LZZ?psc=1,Y,"https://www.google.com/shopping/product/466614331424804841/offers?q=192662166009&prds=cid:466614331424804841,cond:1",Footprint USA,159.95,271.91,302.31,,N
"New Balance Men's Made in US 990 V5 Sneaker, Navy/Silver, 11",25421,22188,,,255.3,230.06 $,-,4.0,B07C7NT6VM,0192662911210,192662911210,B07H2T76RK,New Balance,no,GB192662911210,https://www.google.com/search?q=192662911210+New+Balance+Men%27s+Made+in+US+990+V5+Sneaker%2C+Navy%2FSilver%2C+11&tbm=shop,https://www.amazon.com/dp/B07C7NT6VM?psc=1,Y,"https://www.google.com/shopping/product/16599381221031940334/offers?q=192662911210&prds=cid:16599381221031940334,cond:1",Not Found,,,,,N
"New Balance Men's Made in US 990 V5 Sneaker, Navy/Silver, 7.5",25533,22010,,,252.26,179.43 $,QualitySupplyCo (91% ANZYNJW9IIF9C),2.0,B07CH92WBN,0192662911142,192662911142,B07H2T76RK,New Balance,no,GB192662911142,https://www.google.com/search?q=192662911142+New+Balance+Men%27s+Made+in+US+990+V5+Sneaker%2C+Navy%2FSilver%2C+7.5&tbm=shop,https://www.amazon.com/dp/B07CH92WBN?psc=1,Y,"https://www.google.com/shopping/product/7232946862118291790/offers?q=192662911142&prds=cid:7232946862118291790,cond:1",Orleans Shoe Co.,194.95,331.41,368.46,,N
"New Balance Men's Made in US 990 V5 Sneaker, Black/Silver, 12 X-Wide",26064,22431,,,321.88,321.88 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),1.0,B07C7N3B5J,0192662912477,192662912477,B07H2T76RK,New Balance,no,GB192662912477,https://www.google.com/search?q=192662912477+New+Balance+Men%27s+Made+in+US+990+V5+Sneaker%2C+Black%2FSilver%2C+12+X-Wide&tbm=shop,https://www.amazon.com/dp/B07C7N3B5J?psc=1,Y,"https://www.google.com/shopping/product/7232946862118291790/offers?q=192662912477&prds=cid:7232946862118291790,cond:1",Orleans Shoe Co.,194.95,331.41,368.46,,N
"New Balance Men's Made in US 990 V5 Sneaker, Grey/Castlerock, 11.5 XX-Wide",25995,22225,,,308.81,308.81 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),1.0,B0797LTWLJ,0192662166566,192662166566,B07H2T76RK,New Balance,yes,GB192662166566,https://www.google.com/search?q=192662166566+New+Balance+Men%27s+Made+in+US+990+V5+Sneaker%2C+Grey%2FCastlerock%2C+11.5+XX-Wide&tbm=shop,https://www.amazon.com/dp/B0797LTWLJ?psc=1,Y,"https://www.google.com/shopping/product/3099803223012415416/offers?q=192662166566&prds=cid:3099803223012415416,cond:1",Footprint USA,159.95,271.91,302.31,307.81,Y
"New Balance Men's FuelCell Propel V4 Running Shoe, Vintage Indigo/Bone, 10.5",18040,33238,,,126.92,119.28 $,Ever Onwards Store (83% AF4GO035LHAA2),2.0,B0BBXXYWQK,0196652691762,196652691762,B09YBHQ6MC,New Balance,no,GB196652691762,https://www.google.com/search?q=196652691762+New+Balance+Men%27s+FuelCell+Propel+V4+Running+Shoe%2C+Vintage+Indigo%2FBone%2C+10.5&tbm=shop,https://www.amazon.com/dp/B0BBXXYWQK?psc=1,Y,"https://www.google.com/shopping/product/16738896693396189036/offers?q=196652691762&prds=cid:16738896693396189036,cond:1",DSW,89.98,152.97,170.06,,N
"New Balance Women's 327 Sneaker, Sea Salt/Rust Oxide, 11",38052,100063,138.91,2.0,132.92,140.53 $,Kaya Commerce (70% A31AXZ2ONSA7MG),2.0,B0B6QDNBDW,0195907810569,195907810569,B0BSS8J4X8,New Balance,no,GB195907810569,https://www.google.com/search?q=195907810569+New+Balance+Women%27s+327+Sneaker%2C+Sea+Salt%2FRust+Oxide%2C+11&tbm=shop,https://www.amazon.com/dp/B0B6QDNBDW?psc=1,Y,"https://www.google.com/shopping/product/9177090643033194792/offers?q=195907810569&prds=cid:9177090643033194792,cond:1",Nordstrom,109.99,186.98,207.88,,N
"New Balance 327 Mens Shoes Size 13, Color: Black/White",39206,810522,99.9,2.0,99.9,99.90 $,SF0 Athletics (95% A2TVRE2CB5TELZ),1.0,B09V3G227B,0194389167895,194389167895,B0BSS8J4X8,New Balance,no,GB194389167895,https://www.google.com/search?q=194389167895+New+Balance+327+Mens+Shoes+Size+13%2C+Color%3A+Black%2FWhite&tbm=shop,https://www.amazon.com/dp/B09V3G227B?psc=1,Y,"https://www.google.com/shopping/product/1627873676353380785/offers?q=194389167895&prds=cid:1627873676353380785,cond:1",4Feetshoes,136.0,231.2,257.04,,N
"New Balance Boy's 237 V1 Lace Up Sneaker, Black/Moonbeam, 7 Big Kid",25778,38931,,,,,-,,B096NK845B,0195907465608,195907465608,,New Balance,yes,GB195907465608,https://www.google.com/search?q=195907465608+New+Balance+Boy%27s+237+V1+Lace+Up+Sneaker%2C+Black%2FMoonbeam%2C+7+Big+Kid&tbm=shop,https://www.amazon.com/dp/B096NK845B?psc=1,Y,"https://www.google.com/shopping/product/8804393712180779570/offers?q=195907465608&prds=cid:8804393712180779570,cond:1",Famous Footwear,65.98,112.17,124.7,124.7,Y
"New Balance Women's 327 Sneaker, Sea Salt/Rust Oxide, 10",25925,217737,171.36,2.0,165.37,157.40 $,Kaya Commerce (70% A31AXZ2ONSA7MG),3.0,B0BB4NJM83,0195907810545,195907810545,B0BSS8J4X8,New Balance,no,GB195907810545,https://www.google.com/search?q=195907810545+New+Balance+Women%27s+327+Sneaker%2C+Sea+Salt%2FRust+Oxide%2C+10&tbm=shop,https://www.amazon.com/dp/B0BB4NJM83?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's 327 Sneaker, Incense/Turtledove, Tan, White, 6.5 Medium US",26640,26640,,,,142.22 $,-,,B0BPN9NZMV,0196652227862,196652227862,B0BSS8J4X8,New Balance,no,GB196652227862,https://www.google.com/search?q=196652227862+New+Balance+Women%27s+327+Sneaker%2C+Incense%2FTurtledove%2C+Tan%2C+White%2C+6.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BPN9NZMV?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Kids Rave Run V2 Bungee Lace with Top Strap Shoe, Black/True Red/Blaze Orange, 9.5 X-Wide US Unisex Toddler",63983,63983,44.99,,44.99,,-,,B0C34GWWBB,0197375796956,197375796956,B0CJ4W76WM,New Balance,yes,GB197375796956,https://www.google.com/search?q=197375796956+New+Balance+Kids+Rave+Run+V2+Bungee+Lace+with+Top+Strap+Shoe%2C+Black%2FTrue+Red%2FBlaze+Orange%2C+9.5+X-Wide+US+Unisex+Toddler&tbm=shop,https://www.amazon.com/dp/B0C34GWWBB?psc=1,Y,"https://www.google.com/shopping/product/54190711391419782/offers?q=197375796956&prds=cid:54190711391419782,cond:1",6pm.com,54.99,93.48,103.93,,N
"New Balance Rave Run V2 Bungee Lace with Top Strap Shoe, Black/Blue Laguna/Light Raspberry, 4.5 Wide US Unisex Big_Kid",48665,48665,49.99,,49.99,,-,,B0C2994K57,0197375771427,197375771427,B0CJ4W76WM,New Balance,yes,GB197375771427,https://www.google.com/search?q=197375771427+New+Balance+Rave+Run+V2+Bungee+Lace+with+Top+Strap+Shoe%2C+Black%2FBlue+Laguna%2FLight+Raspberry%2C+4.5+Wide+US+Unisex+Big_Kid&tbm=shop,https://www.amazon.com/dp/B0C2994K57?psc=1,Y,"https://www.google.com/shopping/product/15787041135249077536/offers?q=197375771427&prds=cid:15787041135249077536,cond:1",Zappos.com,54.99,93.48,103.93,,N
"New Balance Rave Run V2 Bungee Lace with Top Strap Shoe, Black/True Red/Blaze Orange, 5 X-Wide US Unisex Big_Kid",49079,49079,49.99,,49.99,,-,,B0C297K7M5,0197375766942,197375766942,B0CJ4W76WM,New Balance,yes,GB197375766942,https://www.google.com/search?q=197375766942+New+Balance+Rave+Run+V2+Bungee+Lace+with+Top+Strap+Shoe%2C+Black%2FTrue+Red%2FBlaze+Orange%2C+5+X-Wide+US+Unisex+Big_Kid&tbm=shop,https://www.amazon.com/dp/B0C297K7M5?psc=1,Y,"https://www.google.com/shopping/product/12845044795492269990/offers?q=197375766942&prds=cid:12845044795492269990,cond:1",Not Found,,,,,N
"New Balance Rave Run V2 Bungee Lace with Top Strap Shoe, Black/Blue Laguna/Light Raspberry, 11.5 US Unisex Little Kid",48664,48664,49.99,,49.99,,-,,B0C29B6N7X,0197375771298,197375771298,B0CJ4W76WM,New Balance,yes,GB197375771298,https://www.google.com/search?q=197375771298+New+Balance+Rave+Run+V2+Bungee+Lace+with+Top+Strap+Shoe%2C+Black%2FBlue+Laguna%2FLight+Raspberry%2C+11.5+US+Unisex+Little+Kid&tbm=shop,https://www.amazon.com/dp/B0C29B6N7X?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Kids Rave Run V2 Bungee Lace with Top Strap Shoe, White/Real Pink/Black, 7.5 US Unisex Toddler",137495,137495,44.99,,44.99,,-,,B0C34FY58K,0197375778068,197375778068,B0CJ4W76WM,New Balance,yes,GB197375778068,https://www.google.com/search?q=197375778068+New+Balance+Kids+Rave+Run+V2+Bungee+Lace+with+Top+Strap+Shoe%2C+White%2FReal+Pink%2FBlack%2C+7.5+US+Unisex+Toddler&tbm=shop,https://www.amazon.com/dp/B0C34FY58K?psc=1,Y,"https://www.google.com/shopping/product/12720731686893230038/offers?q=197375778068&prds=cid:12720731686893230038,cond:1",Not Found,,,,,N
"New Balance Kids Rave Run V2 Bungee Lace with Top Strap Shoe, White/Real Pink/Black, 10 US Unisex Toddler",73177,73177,44.99,,44.99,,-,,B0C34WLTRW,0197375778112,197375778112,B0CJ4W76WM,New Balance,yes,GB197375778112,https://www.google.com/search?q=197375778112+New+Balance+Kids+Rave+Run+V2+Bungee+Lace+with+Top+Strap+Shoe%2C+White%2FReal+Pink%2FBlack%2C+10+US+Unisex+Toddler&tbm=shop,https://www.amazon.com/dp/B0C34WLTRW?psc=1,Y,"https://www.google.com/shopping/product/12720731686893230038/offers?q=197375778112&prds=cid:12720731686893230038,cond:1",New Balance,54.94,93.4,103.84,,N
"New Balance Kids Rave Run V2 Bungee Lace with Top Strap Shoe, Black/True Red/Blaze Orange, 10 Wide US Unisex Toddler",182347,182347,44.99,,44.99,,-,,B0C34G847Z,0197375796826,197375796826,B0CJ4W76WM,New Balance,yes,GB197375796826,https://www.google.com/search?q=197375796826+New+Balance+Kids+Rave+Run+V2+Bungee+Lace+with+Top+Strap+Shoe%2C+Black%2FTrue+Red%2FBlaze+Orange%2C+10+Wide+US+Unisex+Toddler&tbm=shop,https://www.amazon.com/dp/B0C34G847Z?psc=1,Y,"https://www.google.com/shopping/product/54190711391419782/offers?q=197375796826&prds=cid:54190711391419782,cond:1",6pm.com,54.99,93.48,103.93,,N
"New Balance 550 White Grey Style Code: BB550PB1, Wit., 13 AU",25717,25231,140.0,2.0,140.0,145.11 $,-,2.0,B0B5XCCNMV,0194768757006,194768757006,B0C6YB46KZ,New Balance,no,GB194768757006,https://www.google.com/search?q=194768757006+New+Balance+550+White+Grey+Style+Code%3A+BB550PB1%2C+Wit.%2C+13+AU&tbm=shop,https://www.amazon.com/dp/B0B5XCCNMV?psc=1,Y,"https://www.google.com/shopping/product/13014441966055975160/offers?q=194768757006&prds=cid:13014441966055975160,cond:1",farfetch.com,182.0,309.4,343.98,,N
"New Balance Men's BB550 Sneakers, White/Red, 14 Medium US",25734,25184,,,169.68,169.68 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),1.0,B0BNLMKC7C,0194768754302,194768754302,B0C6YB46KZ,New Balance,no,GB194768754302,https://www.google.com/search?q=194768754302+New+Balance+Men%27s+BB550+Sneakers%2C+White%2FRed%2C+14+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BNLMKC7C?psc=1,Y,"https://www.google.com/shopping/product/10220355809227877995/offers?q=194768754302&prds=cid:10220355809227877995,cond:1",Foot Locker,79.99,135.98,151.18,168.68,Y
"New Balance 550 Sneakers, White/Blue, 6 US Women/4.5 US Men",27194,25630,,,,199.10 $,-,,B0CQ6V7MY9,0196652954003,196652954003,B0C6YB46KZ,New Balance,no,GB196652954003,https://www.google.com/search?q=196652954003+New+Balance+550+Sneakers%2C+White%2FBlue%2C+6+US+Women%2F4.5+US+Men&tbm=shop,https://www.amazon.com/dp/B0CQ6V7MY9?psc=1,Y,"https://www.google.com/shopping/product/5570336669105488689/offers?q=196652954003&prds=cid:5570336669105488689,cond:1",farfetch.com,134.0,227.8,253.26,253.26,Y
"New Balance Women's 577 V1 Hook and Loop Shoe, Black, 5",17254,19116,,,118.22,99.13 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),1.0,B003UHULKO,0885166580272,885166580272,B003UHUM5S,New Balance,yes,GB885166580272,https://www.google.com/search?q=885166580272+New+Balance+Women%27s+577+V1+Hook+and+Loop+Shoe%2C+Black%2C+5&tbm=shop,https://www.amazon.com/dp/B003UHULKO?psc=1,Y,"https://www.google.com/shopping/product/11009598191027467116/offers?q=885166580272&prds=cid:11009598191027467116,cond:1",New Balance,84.99,144.48,160.63,,N
"New Balance Men's Made in US 990 V5 Sneaker, Black/Silver, 8",25242,22098,,,259.45,294.95 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),2.0,B07C7RXGZF,0192662912088,192662912088,B07H2T76RK,New Balance,yes,GB192662912088,https://www.google.com/search?q=192662912088+New+Balance+Men%27s+Made+in+US+990+V5+Sneaker%2C+Black%2FSilver%2C+8&tbm=shop,https://www.amazon.com/dp/B07C7RXGZF?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Made in US 990 V5 Sneaker, Grey/Castlerock, 12.5",25596,22242,,,,,-,,B07978FBTJ,0192662165965,192662165965,B07H2T76RK,New Balance,yes,GB192662165965,https://www.google.com/search?q=192662165965+New+Balance+Men%27s+Made+in+US+990+V5+Sneaker%2C+Grey%2FCastlerock%2C+12.5&tbm=shop,https://www.amazon.com/dp/B07978FBTJ?psc=1,Y,"https://www.google.com/shopping/product/3099803223012415416/offers?q=192662165965&prds=cid:3099803223012415416,cond:1",Footprint USA,159.95,271.91,302.31,302.31,Y
"New Balance Men's Made in US 990 V5 Sneaker, Grey/Castlerock, 9 Narrow",25636,22166,,,306.31,307.27 $,-,1.0,B07977WCJX,0192662165729,192662165729,B07H2T76RK,New Balance,yes,GB192662165729,https://www.google.com/search?q=192662165729+New+Balance+Men%27s+Made+in+US+990+V5+Sneaker%2C+Grey%2FCastlerock%2C+9+Narrow&tbm=shop,https://www.amazon.com/dp/B07977WCJX?psc=1,Y,"https://www.google.com/shopping/product/3099803223012415416/offers?q=192662165729&prds=cid:3099803223012415416,cond:1",Footprint USA,159.95,271.91,302.31,305.31,Y
"New Balance mens Made in Us 990 V5 Sneaker, Grey/Castlerock, 9.5 X-Wide US",25757,22614,,,265.29,284.00 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),3.0,B07979Q3GG,0192662166368,192662166368,B07H2T76RK,New Balance,no,GB192662166368,https://www.google.com/search?q=192662166368+New+Balance+mens+Made+in+Us+990+V5+Sneaker%2C+Grey%2FCastlerock%2C+9.5+X-Wide+US&tbm=shop,https://www.amazon.com/dp/B07979Q3GG?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's 327 Sneaker, Moonbeam/December Sky, White, Pink, 9 Medium US",25628,39311,,,,153.25 $,-,,B0BQCLBWH6,0196652761045,196652761045,B0BSS8J4X8,New Balance,no,GB196652761045,https://www.google.com/search?q=196652761045+New+Balance+Women%27s+327+Sneaker%2C+Moonbeam%2FDecember+Sky%2C+White%2C+Pink%2C+9+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BQCLBWH6?psc=1,Y,"https://www.google.com/shopping/product/13805501637894895079/offers?q=196652761045&prds=cid:13805501637894895079,cond:1",Not Found,,,,,N
"New Balance Women's 410 V8 Trail Running Shoe, Grey Matter/Marine Blue/Scorpio, 7.5",32301,37914,,,85.01,60.64 $,Ever Onwards Store (83% AF4GO035LHAA2),2.0,B0BJ7JXQ6Q,0196941220604,196941220604,B0BJ8335ZM,New Balance,no,GB196941220604,https://www.google.com/search?q=196941220604+New+Balance+Women%27s+410+V8+Trail+Running+Shoe%2C+Grey+Matter%2FMarine+Blue%2FScorpio%2C+7.5&tbm=shop,https://www.amazon.com/dp/B0BJ7JXQ6Q?psc=1,Y,"https://www.google.com/shopping/product/12392369014607313833/offers?q=196941220604&prds=cid:12392369014607313833,cond:1",Kohl's,54.99,93.48,103.93,,N
"New Balance Women's 460 V3 Running Shoe, Light Cyclone/Cyclone/White, 8",21268,31050,,,69.99,69.99 $,Shoe Sensation (92% APMVYK5AMZ4PX),1.0,B08PCCM8TS,0194768981692,194768981692,B08PDD64YT,New Balance,yes,GB194768981692,https://www.google.com/search?q=194768981692+New+Balance+Women%27s+460+V3+Running+Shoe%2C+Light+Cyclone%2FCyclone%2FWhite%2C+8&tbm=shop,https://www.amazon.com/dp/B08PCCM8TS?psc=1,Y,"https://www.google.com/shopping/product/13371187166826109102/offers?q=194768981692&prds=cid:13371187166826109102,cond:1",New Balance,129.99,220.98,245.68,,N
"New Balance Kid's Playgruv V1 Bungee Running Shoe, Rogue Wave/Citra Yellow, 5 Toddler",18662,25705,39.9,2.0,39.9,39.90 $,SF0 Athletics (95% A2TVRE2CB5TELZ),1.0,B08BNR39S8,0195173003405,195173003405,B09FDG4FRD,New Balance,no,GB195173003405,https://www.google.com/search?q=195173003405+New+Balance+Kid%27s+Playgruv+V1+Bungee+Running+Shoe%2C+Rogue+Wave%2FCitra+Yellow%2C+5+Toddler&tbm=shop,https://www.amazon.com/dp/B08BNR39S8?psc=1,Y,"https://www.google.com/shopping/product/7362127635717005484/offers?q=195173003405&prds=cid:7362127635717005484,cond:1",Zappos.com,61.99,105.38,117.16,,N
"New Balance Kid's Playgruv V1 Bungee Running Shoe, Rogue Wave/Citra Yellow, 6 Toddler",19151,26089,39.9,2.0,39.9,40.92 $,SF0 Athletics (95% A2TVRE2CB5TELZ),1.0,B08BNCV47R,0195173003429,195173003429,B09FDG4FRD,New Balance,no,GB195173003429,https://www.google.com/search?q=195173003429+New+Balance+Kid%27s+Playgruv+V1+Bungee+Running+Shoe%2C+Rogue+Wave%2FCitra+Yellow%2C+6+Toddler&tbm=shop,https://www.amazon.com/dp/B08BNCV47R?psc=1,N,Not Found,Not Found,,,,,N
"New Balance 550, Men's Casual Trainers, White Red, 11 US",25795,25060,139.97,2.0,139.97,177.26 $,#1 Wholesale Distribution (88% A2DV0O9CRJXUWQ),3.0,B0BYVX6ZV4,0196432708833,196432708833,B0C6YB46KZ,New Balance,no,GB196432708833,https://www.google.com/search?q=196432708833+New+Balance+550%2C+Men%27s+Casual+Trainers%2C+White+Red%2C+11+US&tbm=shop,https://www.amazon.com/dp/B0BYVX6ZV4?psc=1,Y,"https://www.google.com/shopping/product/11357426531618797386/offers?q=196432708833&prds=cid:11357426531618797386,cond:1",ssense.com,125.0,212.5,236.25,,N
"New Balance 550, Men's Casual Trainers, White Red, 14 US",25738,24756,254.6,2.0,246.65,197.28 $,Ever Onwards Store (83% AF4GO035LHAA2),1.0,B0CN3DLZJ3,0196432708871,196432708871,B0C6YB46KZ,New Balance,no,GB196432708871,https://www.google.com/search?q=196432708871+New+Balance+550%2C+Men%27s+Casual+Trainers%2C+White+Red%2C+14+US&tbm=shop,https://www.amazon.com/dp/B0CN3DLZJ3?psc=1,N,Not Found,Not Found,,,,,N
New Balance 550 White Purple Green BB550WCB Mens Size 13,25426,25426,149.97,1.0,149.97,149.97 $,#1 Wholesale Distribution (88% A2DV0O9CRJXUWQ),1.0,B0CSDYG3K6,0196652953334,196652953334,B0C6YB46KZ,New Balance,no,GB196652953334,https://www.google.com/search?q=196652953334+New+Balance+550+White+Purple+Green+BB550WCB+Mens+Size+13&tbm=shop,https://www.amazon.com/dp/B0CSDYG3K6?psc=1,N,Not Found,Not Found,,,,,N
"New Balance 550, Men's Casual Trainers, White Red, 13 US",25721,23882,155.28,1.0,153.99,172.55 $,Simple Joe's Online Shopping (95% A23QB17P0OM8Y2),2.0,B0BYVYR6XF,0196432708864,196432708864,B0C6YB46KZ,New Balance,no,GB196432708864,https://www.google.com/search?q=196432708864+New+Balance+550%2C+Men%27s+Casual+Trainers%2C+White+Red%2C+13+US&tbm=shop,https://www.amazon.com/dp/B0BYVYR6XF?psc=1,Y,"https://www.google.com/shopping/product/14633472275626756798/offers?q=196432708864&prds=cid:14633472275626756798,cond:1",Not Found,,,,,N
"New Balance CT302 Court Sneaker, White/White, 7 US Women/5.5 US Men",25810,79350,117.0,2.0,109.05,119.98 $,Ever Onwards Store (83% AF4GO035LHAA2),4.0,B0BQCHBJ71,0196307465434,196307465434,B0C6YB46KZ,New Balance,no,GB196307465434,https://www.google.com/search?q=196307465434+New+Balance+CT302+Court+Sneaker%2C+White%2FWhite%2C+7+US+Women%2F5.5+US+Men&tbm=shop,https://www.amazon.com/dp/B0BQCHBJ71?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Sneaker M BB550LSB - White/Blue, lightblue, 9.5 US",25643,25171,149.97,2.0,141.0,149.97 $,Ever Onwards Store (83% AF4GO035LHAA2),3.0,B0C5RBH6B8,0196432437177,196432437177,B0C6YB46KZ,New Balance,no,GB196432437177,https://www.google.com/search?q=196432437177+New+Balance+Sneaker+M+BB550LSB+-+White%2FBlue%2C+lightblue%2C+9.5+US&tbm=shop,https://www.amazon.com/dp/B0C5RBH6B8?psc=1,Y,"https://www.google.com/shopping/product/3107773073950580030/offers?q=196432437177&prds=cid:3107773073950580030,cond:1",Not Found,,,,,N
New Balance 550 Mens White Blue Haze Size 11.5,21703,23347,199.99,2.0,199.99,199.99 $,CSRSALES (100% A3CH080BO15ERP),1.0,B0CG2QJ2GY,0196432437221,196432437221,B0C6YB46KZ,New Balance,no,GB196432437221,https://www.google.com/search?q=196432437221+New+Balance+550+Mens+White+Blue+Haze+Size+11.5&tbm=shop,https://www.amazon.com/dp/B0CG2QJ2GY?psc=1,Y,"https://www.google.com/shopping/product/4098295363610883921/offers?q=196432437221&prds=cid:4098295363610883921,cond:1",Not Found,,,,,N
New Balance 550 White Purple Green BB550WCB Mens Size 11.5,25521,25521,149.97,1.0,149.97,149.97 $,#1 Wholesale Distribution (88% A2DV0O9CRJXUWQ),1.0,B0CSDYX46J,0196652953310,196652953310,B0C6YB46KZ,New Balance,no,GB196652953310,https://www.google.com/search?q=196652953310+New+Balance+550+White+Purple+Green+BB550WCB+Mens+Size+11.5&tbm=shop,https://www.amazon.com/dp/B0CSDYX46J?psc=1,Y,"https://www.google.com/shopping/product/18157843991179157036/offers?q=196652953310&prds=cid:18157843991179157036,cond:1",Not Found,,,,,N
New Balance Lifestyle Mens Shoes Size-9 White/Blue,25543,24896,124.5,1.0,124.49,126.89 $,"Born2Shine (90% A1LL0H0CSDHX2M), FitFlex sportswear (67% A3S897FBSOV5UF)",3.0,B0BZLTGB3C,0196307569439,196307569439,B0C6YB46KZ,New Balance,no,GB196307569439,https://www.google.com/search?q=196307569439+New+Balance+Lifestyle+Mens+Shoes+Size-9+White%2FBlue&tbm=shop,https://www.amazon.com/dp/B0BZLTGB3C?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Sneaker M BB550LSB - White/Blue, lightblue, 10.5 US",25350,24955,,,229.0,229.00 $,SkyFlyCo (100% A1P8PNHXTL67IR),1.0,B0C5R9CRL5,0196432437191,196432437191,B0C6YB46KZ,New Balance,no,GB196432437191,https://www.google.com/search?q=196432437191+New+Balance+Sneaker+M+BB550LSB+-+White%2FBlue%2C+lightblue%2C+10.5+US&tbm=shop,https://www.amazon.com/dp/B0C5R9CRL5?psc=1,Y,"https://www.google.com/shopping/product/6369993507025784376/offers?q=196432437191&prds=cid:6369993507025784376,cond:1",Hibbett Sports,76.95,130.81,145.44,228.0,Y
"New Balance 550 Sneaker, White/Gum/White, 12 US Women/10.5 US Men",401822,170214,139.96,2.0,133.97,135.23 $,Kaya Commerce (70% A31AXZ2ONSA7MG),1.0,B0BQCM8QL4,0196307566001,196307566001,B0C6YB46KZ,New Balance,no,GB196307566001,https://www.google.com/search?q=196307566001+New+Balance+550+Sneaker%2C+White%2FGum%2FWhite%2C+12+US+Women%2F10.5+US+Men&tbm=shop,https://www.amazon.com/dp/B0BQCM8QL4?psc=1,Y,"https://www.google.com/shopping/product/12006395920117944487/offers?q=196307566001&prds=cid:12006395920117944487,cond:1",farfetch.com,151.0,256.7,285.39,,N
"New Balance Rave Run V2 Bungee Lace with Top Strap Shoe, Team Royal/Blue Oasis/Bleached Lime Glo, 5 US Unisex Big Kid",149309,149309,49.99,,49.99,,-,,B0C29RQD6S,0197375767147,197375767147,B0CJ4W76WM,New Balance,yes,GB197375767147,https://www.google.com/search?q=197375767147+New+Balance+Rave+Run+V2+Bungee+Lace+with+Top+Strap+Shoe%2C+Team+Royal%2FBlue+Oasis%2FBleached+Lime+Glo%2C+5+US+Unisex+Big+Kid&tbm=shop,https://www.amazon.com/dp/B0C29RQD6S?psc=1,Y,"https://www.google.com/shopping/product/15787041135249077536/offers?q=197375767147&prds=cid:15787041135249077536,cond:1",Zappos.com,54.99,93.48,103.93,,N
"New Balance Kids Rave Run V2 Bungee Lace with Top Strap Shoe, Black/True Red/Blaze Orange, 9 US Unisex Toddler",48192,48192,44.99,,44.99,,-,,B0C34GL4WK,0197375796659,197375796659,B0CJ4W76WM,New Balance,yes,GB197375796659,https://www.google.com/search?q=197375796659+New+Balance+Kids+Rave+Run+V2+Bungee+Lace+with+Top+Strap+Shoe%2C+Black%2FTrue+Red%2FBlaze+Orange%2C+9+US+Unisex+Toddler&tbm=shop,https://www.amazon.com/dp/B0C34GL4WK?psc=1,N,Not Found,Not Found,,,,,N
